"","sex","isced","comuna_name","comuna_datachile_id","year","FUN"
"7075","Hombre","Educación Universitaria","Calama",19,2013,1449591.94675025
"7076","Hombre","Educación Universitaria","Calama",19,2014,1513323.25339879
"7077","Hombre","Educación Universitaria","Calama",19,2015,1607278.18923667
"7078","Hombre","Educación Universitaria","Calbuco",20,2012,2009020.6185567
"7079","Hombre","Educación Universitaria","Calbuco",20,2013,498111.850386621
"7080","Hombre","Educación Universitaria","Calbuco",20,2014,13772958.0371716
"7081","Hombre","Educación Universitaria","Calbuco",20,2015,3500947.14053763
"7082","Hombre","Educación Universitaria","Caldera",21,2012,832128.705004304
"7083","Hombre","Educación Universitaria","Caldera",21,2013,582528.749022487
"7084","Hombre","Educación Universitaria","Caldera",21,2014,1312320.75838953
"7085","Hombre","Educación Universitaria","Caldera",21,2015,828691.1943669
"7086","Hombre","Educación Universitaria","Calera",22,2012,953485.979380288
"7087","Hombre","Educación Universitaria","Calera",22,2013,454313.12382661
"7088","Hombre","Educación Universitaria","Calera",22,2014,558403.83360807
"7089","Hombre","Educación Universitaria","Calera",22,2015,622407.911576998
"7090","Hombre","Educación Universitaria","Calera de Tango",23,2013,430582.919114326
"7091","Hombre","Educación Universitaria","Calera de Tango",23,2014,505211.294296
"7092","Hombre","Educación Universitaria","Calera de Tango",23,2015,1602465.85924628
"7093","Hombre","Educación Universitaria","Calle Larga",24,2012,1074291.92204784
"7094","Hombre","Educación Universitaria","Calle Larga",24,2013,737814.954086039
"7095","Hombre","Educación Universitaria","Calle Larga",24,2014,693324.126852952
"7096","Hombre","Educación Universitaria","Calle Larga",24,2015,955239.512880844
"7097","Hombre","Educación Universitaria","Camarones",25,2012,840251.422352944
"7098","Hombre","Educación Universitaria","Camarones",25,2013,300406.687754181
"7099","Hombre","Educación Universitaria","Canela",27,2012,1223000
"7100","Hombre","Educación Universitaria","Canela",27,2013,870000
"7101","Hombre","Educación Universitaria","Canela",27,2014,1340000
"7102","Hombre","Educación Universitaria","Cañete",28,2012,1544044.63502805
"7103","Hombre","Educación Universitaria","Cañete",28,2013,613285.028447158
"7104","Hombre","Educación Universitaria","Cañete",28,2014,856320.856622152
"7105","Hombre","Educación Universitaria","Cañete",28,2015,475493.4150145
"7106","Hombre","Educación Universitaria","Cartagena",30,2012,1305863.40206186
"7107","Hombre","Educación Universitaria","Cartagena",30,2013,298867.110231973
"7108","Hombre","Educación Universitaria","Casablanca",31,2012,120541.237113402
"7109","Hombre","Educación Universitaria","Casablanca",31,2014,983374.095304716
"7110","Hombre","Educación Universitaria","Casablanca",31,2015,1941210.91392009
"7111","Hombre","Educación Universitaria","Castro",32,2012,822422.730117384
"7112","Hombre","Educación Universitaria","Castro",32,2013,884086.80863111
"7113","Hombre","Educación Universitaria","Castro",32,2014,1065626.64272214
"7114","Hombre","Educación Universitaria","Castro",32,2015,901303.075789856
"7115","Hombre","Educación Universitaria","Catemu",33,2012,1098129.91890746
"7116","Hombre","Educación Universitaria","Catemu",33,2013,677432.116525805
"7117","Hombre","Educación Universitaria","Catemu",33,2014,663485.27771993
"7118","Hombre","Educación Universitaria","Catemu",33,2015,3415885.83522895
"7119","Hombre","Educación Universitaria","Cauquenes",34,2012,805195.52142005
"7120","Hombre","Educación Universitaria","Cauquenes",34,2013,1112921.59954042
"7121","Hombre","Educación Universitaria","Cauquenes",34,2014,534577.440580574
"7122","Hombre","Educación Universitaria","Cauquenes",34,2015,631678.508367129
"7123","Hombre","Educación Universitaria","Cerrillos",35,2012,812428.61814364
"7124","Hombre","Educación Universitaria","Cerrillos",35,2013,1045623.20638382
"7125","Hombre","Educación Universitaria","Cerrillos",35,2014,434188.317300489
"7126","Hombre","Educación Universitaria","Cerrillos",35,2015,904648.393934769
"7127","Hombre","Educación Universitaria","Cerro Navia",36,2012,318912.111638314
"7128","Hombre","Educación Universitaria","Cerro Navia",36,2013,358204.999681859
"7129","Hombre","Educación Universitaria","Cerro Navia",36,2014,520898.34327064
"7130","Hombre","Educación Universitaria","Cerro Navia",36,2015,492291.26711476
"7131","Hombre","Educación Universitaria","Chañaral",39,2012,1007523.93522473
"7132","Hombre","Educación Universitaria","Chañaral",39,2013,2040187.2493855
"7133","Hombre","Educación Universitaria","Chañaral",39,2014,3306102.70987302
"7134","Hombre","Educación Universitaria","Chañaral",39,2015,1491287.98176141
"7135","Hombre","Educación Universitaria","Chanco",38,2012,520531.755420529
"7136","Hombre","Educación Universitaria","Chanco",38,2013,617980.625474656
"7137","Hombre","Educación Universitaria","Chanco",38,2014,912753.55427456
"7138","Hombre","Educación Universitaria","Chanco",38,2015,769694.059298287
"7139","Hombre","Educación Universitaria","Chépica",40,2015,648108.307555406
"7140","Hombre","Educación Universitaria","Chiguayante",41,2012,706269.646325853
"7141","Hombre","Educación Universitaria","Chiguayante",41,2013,1313510.3374091
"7142","Hombre","Educación Universitaria","Chiguayante",41,2014,820974.676582759
"7143","Hombre","Educación Universitaria","Chiguayante",41,2015,912169.404815958
"7144","Hombre","Educación Universitaria","Chile Chico",42,2012,724047.180243271
"7145","Hombre","Educación Universitaria","Chile Chico",42,2013,608692.681172451
"7146","Hombre","Educación Universitaria","Chile Chico",42,2014,869836.86480405
"7147","Hombre","Educación Universitaria","Chile Chico",42,2015,1230332.85224608
"7148","Hombre","Educación Universitaria","Chillán",43,2012,959449.126163959
"7149","Hombre","Educación Universitaria","Chillán",43,2013,1055255.14266492
"7150","Hombre","Educación Universitaria","Chillán",43,2014,912612.20131089
"7151","Hombre","Educación Universitaria","Chillán",43,2015,1251961.36904252
"7152","Hombre","Educación Universitaria","Chillán Viejo",44,2012,1060159.57362152
"7153","Hombre","Educación Universitaria","Chillán Viejo",44,2013,928282.897432375
"7154","Hombre","Educación Universitaria","Chillán Viejo",44,2014,930057.464875228
"7155","Hombre","Educación Universitaria","Chillán Viejo",44,2015,880028.906615621
"7156","Hombre","Educación Universitaria","Chimbarongo",45,2012,264982.067843582
"7157","Hombre","Educación Universitaria","Chimbarongo",45,2013,329359.261073319
"7158","Hombre","Educación Universitaria","Chimbarongo",45,2014,463874.71841213
"7159","Hombre","Educación Universitaria","Chimbarongo",45,2015,353899.80718387
"7160","Hombre","Educación Universitaria","Chonchi",47,2012,502810.541835605
"7161","Hombre","Educación Universitaria","Chonchi",47,2013,248336.195210123
"7162","Hombre","Educación Universitaria","Chonchi",47,2014,558952.415272482
"7163","Hombre","Educación Universitaria","Chonchi",47,2015,696289.157945004
"7164","Hombre","Educación Universitaria","Cisnes",48,2012,1115362.41809153
"7165","Hombre","Educación Universitaria","Cisnes",48,2013,985487.83992894
"7166","Hombre","Educación Universitaria","Cisnes",48,2014,1652277.68111836
"7167","Hombre","Educación Universitaria","Cisnes",48,2015,1615111.12571272
"7168","Hombre","Educación Universitaria","Cochrane",51,2012,652931.701030927
"7169","Hombre","Educación Universitaria","Cochrane",51,2013,1800000
"7170","Hombre","Educación Universitaria","Cochrane",51,2014,1261500
"7171","Hombre","Educación Universitaria","Codegua",52,2012,419048.689310485
"7172","Hombre","Educación Universitaria","Codegua",52,2013,335863.616782741
"7173","Hombre","Educación Universitaria","Codegua",52,2014,689870.616913557
"7174","Hombre","Educación Universitaria","Codegua",52,2015,915747.744903488
"7175","Hombre","Educación Universitaria","Coelemu",53,2014,351290.016533941
"7176","Hombre","Educación Universitaria","Coelemu",53,2015,798636.136247421
"7177","Hombre","Educación Universitaria","Coihaique",NA,2012,790382.31543864
"7178","Hombre","Educación Universitaria","Coihueco",55,2012,636189.862542955
"7179","Hombre","Educación Universitaria","Coihueco",55,2013,119546.844092789
"7180","Hombre","Educación Universitaria","Coihueco",55,2014,172595.517329384
"7181","Hombre","Educación Universitaria","Coihueco",55,2015,550160.996067926
"7182","Hombre","Educación Universitaria","Colbún",57,2012,803608.24742268
"7183","Hombre","Educación Universitaria","Colbún",57,2014,1975000
"7184","Hombre","Educación Universitaria","Colbún",57,2015,1950000
"7185","Hombre","Educación Universitaria","Colina",59,2012,2784824.23318428
"7186","Hombre","Educación Universitaria","Colina",59,2013,2092250.72650526
"7187","Hombre","Educación Universitaria","Colina",59,2014,2713566.71584925
"7188","Hombre","Educación Universitaria","Colina",59,2015,1589101.08863892
"7189","Hombre","Educación Universitaria","Collipulli",60,2012,2869402.0021282
"7190","Hombre","Educación Universitaria","Collipulli",60,2013,200271.125169454
"7191","Hombre","Educación Universitaria","Collipulli",60,2014,318283.11540648
"7192","Hombre","Educación Universitaria","Collipulli",60,2015,752055.108793707
"7193","Hombre","Educación Universitaria","Coltauco",61,2015,600162.366949308
"7194","Hombre","Educación Universitaria","Combarbalá",62,2012,363981.26664948
"7195","Hombre","Educación Universitaria","Combarbalá",62,2013,501610.486891385
"7196","Hombre","Educación Universitaria","Combarbalá",62,2014,299943.746484155
"7197","Hombre","Educación Universitaria","Combarbalá",62,2015,341592.413855314
"7198","Hombre","Educación Universitaria","Concepción",64,2012,833081.064563124
"7199","Hombre","Educación Universitaria","Concepción",64,2013,794639.980993693
"7200","Hombre","Educación Universitaria","Concepción",64,2014,669032.398143785
"7201","Hombre","Educación Universitaria","Concepción",64,2015,808968.693158209
"7202","Hombre","Educación Universitaria","Conchalí",65,2012,577912.329362761
"7203","Hombre","Educación Universitaria","Conchalí",65,2013,1070752.35422977
"7204","Hombre","Educación Universitaria","Conchalí",65,2014,520376.37503329
"7205","Hombre","Educación Universitaria","Conchalí",65,2015,560841.494935131
"7206","Hombre","Educación Universitaria","Concón",63,2012,1051606.52564769
"7207","Hombre","Educación Universitaria","Concón",63,2013,1000790.11978789
"7208","Hombre","Educación Universitaria","Concón",63,2014,1249325.86026527
"7209","Hombre","Educación Universitaria","Concón",63,2015,1178256.94451012
"7210","Hombre","Educación Universitaria","Constitución",66,2012,700660.88604933
"7211","Hombre","Educación Universitaria","Constitución",66,2013,799554.460160739
"7212","Hombre","Educación Universitaria","Constitución",66,2014,721583.773781955
"7213","Hombre","Educación Universitaria","Constitución",66,2015,831038.934463727
"7214","Hombre","Educación Universitaria","Copiapó",68,2012,879819.450644972
"7215","Hombre","Educación Universitaria","Copiapó",68,2013,1151659.54764052
"7216","Hombre","Educación Universitaria","Copiapó",68,2014,877567.997474611
"7217","Hombre","Educación Universitaria","Copiapó",68,2015,996936.185094129
"7218","Hombre","Educación Universitaria","Coquimbo",69,2012,673972.413664889
"7219","Hombre","Educación Universitaria","Coquimbo",69,2013,585569.460862148
"7220","Hombre","Educación Universitaria","Coquimbo",69,2014,1021264.11822372
"7221","Hombre","Educación Universitaria","Coquimbo",69,2015,1176076.02232017
"7222","Hombre","Educación Universitaria","Coronel",70,2012,474702.216623918
"7223","Hombre","Educación Universitaria","Coronel",70,2013,454642.181205456
"7224","Hombre","Educación Universitaria","Coronel",70,2014,639598.865261558
"7225","Hombre","Educación Universitaria","Coronel",70,2015,427086.548470184
"7226","Hombre","Educación Universitaria","Corral",71,2012,727322.160744543
"7227","Hombre","Educación Universitaria","Corral",71,2013,892845.097112043
"7228","Hombre","Educación Universitaria","Corral",71,2014,768233.242459692
"7229","Hombre","Educación Universitaria","Corral",71,2015,3000811.83474654
"7230","Hombre","Educación Universitaria","Coyhaique",54,2013,895201.677320403
"7231","Hombre","Educación Universitaria","Coyhaique",54,2014,1131118.82081833
"7232","Hombre","Educación Universitaria","Coyhaique",54,2015,1535961.95247562
"7233","Hombre","Educación Universitaria","Cunco",72,2014,1622354
"7234","Hombre","Educación Universitaria","Cunco",72,2015,2254000
"7235","Hombre","Educación Universitaria","Curacautín",73,2012,638779.445213827
"7236","Hombre","Educación Universitaria","Curacautín",73,2013,1375023.63994785
"7237","Hombre","Educación Universitaria","Curacautín",73,2014,563194.125845987
"7238","Hombre","Educación Universitaria","Curacautín",73,2015,517988.346029746
"7239","Hombre","Educación Universitaria","Curaco de Vélez",75,2012,700000
"7240","Hombre","Educación Universitaria","Curaco de Vélez",75,2013,690255.898797275
"7241","Hombre","Educación Universitaria","Curaco de Vélez",75,2014,768159.456471252
"7242","Hombre","Educación Universitaria","Curaco de Vélez",75,2015,100322.829360155
"7243","Hombre","Educación Universitaria","Curanilahue",76,2012,735214.642963761
"7244","Hombre","Educación Universitaria","Curanilahue",76,2013,718678.294147129
"7245","Hombre","Educación Universitaria","Curanilahue",76,2014,881849.052728798
"7246","Hombre","Educación Universitaria","Curanilahue",76,2015,551258.816921223
"7247","Hombre","Educación Universitaria","Curarrehue",77,2014,644879.054940934
"7248","Hombre","Educación Universitaria","Curarrehue",77,2015,600162.366949308
"7249","Hombre","Educación Universitaria","Curicó",79,2012,669665.502687135
"7250","Hombre","Educación Universitaria","Curicó",79,2013,579755.466332341
"7251","Hombre","Educación Universitaria","Curicó",79,2014,473169.145474381
"7252","Hombre","Educación Universitaria","Curicó",79,2015,1098399.86077814
"7253","Hombre","Educación Universitaria","Diego de Almagro",81,2012,683822.336896423
"7254","Hombre","Educación Universitaria","Diego de Almagro",81,2014,303000
"7255","Hombre","Educación Universitaria","Doñihue",82,2012,548063.490600809
"7256","Hombre","Educación Universitaria","Doñihue",82,2015,803259.688518656
"7257","Hombre","Educación Universitaria","El Bosque",83,2012,459743.109353067
"7258","Hombre","Educación Universitaria","El Bosque",83,2013,585549.635894958
"7259","Hombre","Educación Universitaria","El Bosque",83,2014,769491.132757667
"7260","Hombre","Educación Universitaria","El Bosque",83,2015,1737090.45658293
"7261","Hombre","Educación Universitaria","El Monte",85,2012,1041156.60325387
"7262","Hombre","Educación Universitaria","El Monte",85,2013,183529.322959816
"7263","Hombre","Educación Universitaria","El Monte",85,2014,199962.497656104
"7264","Hombre","Educación Universitaria","El Monte",85,2015,1122133.15376967
"7265","Hombre","Educación Universitaria","El Quisco",86,2012,452529.487652045
"7266","Hombre","Educación Universitaria","El Quisco",86,2013,515698.147311344
"7267","Hombre","Educación Universitaria","El Tabo",87,2012,541666.666666667
"7268","Hombre","Educación Universitaria","El Tabo",87,2013,345000
"7269","Hombre","Educación Universitaria","El Tabo",87,2014,300000
"7270","Hombre","Educación Universitaria","Empedrado",88,2012,400706
"7271","Hombre","Educación Universitaria","Empedrado",88,2013,249055.92519331
"7272","Hombre","Educación Universitaria","Empedrado",88,2014,709866.866679168
"7273","Hombre","Educación Universitaria","Empedrado",88,2015,2000541.22316436
"7274","Hombre","Educación Universitaria","Estación Central",90,2012,977153.433532683
"7275","Hombre","Educación Universitaria","Estación Central",90,2013,1388100.79240258
"7276","Hombre","Educación Universitaria","Estación Central",90,2014,786000.519884026
"7277","Hombre","Educación Universitaria","Estación Central",90,2015,819734.076281181
"7278","Hombre","Educación Universitaria","Florida",91,2012,65787.3642174643
"7279","Hombre","Educación Universitaria","Florida",91,2013,22029.8237686399
"7280","Hombre","Educación Universitaria","Florida",91,2014,121250.71063104
"7281","Hombre","Educación Universitaria","Florida",91,2015,200814.922129664
"7282","Hombre","Educación Universitaria","Freire",92,2013,448300.665347959
"7283","Hombre","Educación Universitaria","Freire",92,2015,250067.652895545
"7284","Hombre","Educación Universitaria","Freirina",93,2012,400000
"7285","Hombre","Educación Universitaria","Frutillar",95,2012,4568255.48239955
"7286","Hombre","Educación Universitaria","Frutillar",95,2013,517083.552598259
"7287","Hombre","Educación Universitaria","Futrono",97,2012,4118492.26804124
"7288","Hombre","Educación Universitaria","Gorbea",100,2013,200392
"7289","Hombre","Educación Universitaria","Gorbea",100,2015,1400000
"7290","Hombre","Educación Universitaria","Graneros",101,2012,585408.80888647
"7291","Hombre","Educación Universitaria","Graneros",101,2014,862884.931120985
"7292","Hombre","Educación Universitaria","Graneros",101,2015,550419.077488456
"7293","Hombre","Educación Universitaria","Hijuelas",103,2012,594224.212473888
"7294","Hombre","Educación Universitaria","Hijuelas",103,2013,1033712.81132314
"7295","Hombre","Educación Universitaria","Hijuelas",103,2014,1175807.68088384
"7296","Hombre","Educación Universitaria","Hijuelas",103,2015,694911.705351772
"7297","Hombre","Educación Universitaria","Hualañé",105,2012,451745.313298341
"7298","Hombre","Educación Universitaria","Hualañé",105,2013,466706.714880861
"7299","Hombre","Educación Universitaria","Hualpén",106,2012,407753.561282764
"7300","Hombre","Educación Universitaria","Hualpén",106,2013,433871.911197782
"7301","Hombre","Educación Universitaria","Hualpén",106,2014,556088.785425101
"7302","Hombre","Educación Universitaria","Hualpén",106,2015,578816.895313283
"7303","Hombre","Educación Universitaria","Hualqui",107,2012,537089.400951918
"7304","Hombre","Educación Universitaria","Hualqui",107,2014,595869.039977426
"7305","Hombre","Educación Universitaria","Hualqui",107,2015,227655.752698071
"7306","Hombre","Educación Universitaria","Huara",108,2014,319967.153054133
"7307","Hombre","Educación Universitaria","Huara",108,2015,736321.381142101
"7308","Hombre","Educación Universitaria","Huasco",109,2012,789711.160615172
"7309","Hombre","Educación Universitaria","Huasco",109,2013,652121.585804365
"7310","Hombre","Educación Universitaria","Huasco",109,2014,479857.373702976
"7311","Hombre","Educación Universitaria","Huasco",109,2015,942651.142437032
"7312","Hombre","Educación Universitaria","Huechuraba",110,2012,141457.474226804
"7313","Hombre","Educación Universitaria","Huechuraba",110,2013,1131441.83369417
"7314","Hombre","Educación Universitaria","Huechuraba",110,2014,1864140.62930428
"7315","Hombre","Educación Universitaria","Huechuraba",110,2015,3192957.26186166
"7316","Hombre","Educación Universitaria","Illapel",111,2012,412307.089601872
"7317","Hombre","Educación Universitaria","Illapel",111,2013,722033.543480238
"7318","Hombre","Educación Universitaria","Illapel",111,2014,1128902.67432599
"7319","Hombre","Educación Universitaria","Illapel",111,2015,1063954.30208369
"7320","Hombre","Educación Universitaria","Independencia",112,2012,715701.205935911
"7321","Hombre","Educación Universitaria","Independencia",112,2013,816800.620052968
"7322","Hombre","Educación Universitaria","Independencia",112,2014,516301.538235244
"7323","Hombre","Educación Universitaria","Independencia",112,2015,435209.558105396
"7324","Hombre","Educación Universitaria","Iquique",113,2012,956995.538787979
"7325","Hombre","Educación Universitaria","Iquique",113,2013,1001349.46201148
"7326","Hombre","Educación Universitaria","Iquique",113,2014,1007868.92221927
"7327","Hombre","Educación Universitaria","Iquique",113,2015,1156149.59607053
"7328","Hombre","Educación Universitaria","Isla de Maipo",114,2012,509461.671383296
"7329","Hombre","Educación Universitaria","Isla de Maipo",114,2013,640578.961330019
"7330","Hombre","Educación Universitaria","Isla de Maipo",114,2014,566074.489617961
"7331","Hombre","Educación Universitaria","Isla de Maipo",114,2015,2016775.54891244
"7332","Hombre","Educación Universitaria","La Cisterna",117,2012,809813.480629084
"7333","Hombre","Educación Universitaria","La Cisterna",117,2013,662166.299190907
"7334","Hombre","Educación Universitaria","La Cisterna",117,2014,960769.850693151
"7335","Hombre","Educación Universitaria","La Cisterna",117,2015,1656509.97368637
"7336","Hombre","Educación Universitaria","La Cruz",118,2012,1218402.75436903
"7337","Hombre","Educación Universitaria","La Cruz",118,2013,996406.215427427
"7338","Hombre","Educación Universitaria","La Cruz",118,2014,801385.023132595
"7339","Hombre","Educación Universitaria","La Cruz",118,2015,851092.929217711
"7340","Hombre","Educación Universitaria","La Estrella",119,2012,900000
"7341","Hombre","Educación Universitaria","La Estrella",119,2013,674290.34460654
"7342","Hombre","Educación Universitaria","La Estrella",119,2014,1667000
"7343","Hombre","Educación Universitaria","La Estrella",119,2015,350043.678811201
"7344","Hombre","Educación Universitaria","La Florida",120,2013,1099512.00561369
"7345","Hombre","Educación Universitaria","La Florida",120,2014,1200729.86382231
"7346","Hombre","Educación Universitaria","La Florida",120,2015,956013.233989769
"7347","Hombre","Educación Universitaria","LA FLORIDA",NA,2012,882024.006662506
"7348","Hombre","Educación Universitaria","La Granja",121,2012,291630.114264651
"7349","Hombre","Educación Universitaria","La Granja",121,2013,785698.1458467
"7350","Hombre","Educación Universitaria","La Granja",121,2014,387549.187577648
"7351","Hombre","Educación Universitaria","La Granja",121,2015,402257.441006216
"7352","Hombre","Educación Universitaria","La Higuera",122,2014,1500000
"7353","Hombre","Educación Universitaria","La Ligua",123,2012,818369.961769551
"7354","Hombre","Educación Universitaria","La Ligua",123,2013,848055.55577071
"7355","Hombre","Educación Universitaria","La Ligua",123,2014,683390.657357729
"7356","Hombre","Educación Universitaria","La Ligua",123,2015,1022672.94480959
"7357","Hombre","Educación Universitaria","La Pintana",124,2012,803608.24742268
"7358","Hombre","Educación Universitaria","La Pintana",124,2013,435119.275490197
"7359","Hombre","Educación Universitaria","La Pintana",124,2014,263210.957298941
"7360","Hombre","Educación Universitaria","La Pintana",124,2015,450000
"7361","Hombre","Educación Universitaria","La Reina",125,2012,1632355.98731242
"7362","Hombre","Educación Universitaria","La Reina",125,2013,1386757.36836236
"7363","Hombre","Educación Universitaria","La Reina",125,2014,1148253.58781806
"7364","Hombre","Educación Universitaria","La Reina",125,2015,1158717.51697979
"7365","Hombre","Educación Universitaria","La Serena",126,2012,815484.856152258
"7366","Hombre","Educación Universitaria","La Serena",126,2013,1216671.56580088
"7367","Hombre","Educación Universitaria","La Serena",126,2014,982005.66673766
"7368","Hombre","Educación Universitaria","La Serena",126,2015,934519.516240389
"7369","Hombre","Educación Universitaria","La Unión",127,2012,582706.39080248
"7370","Hombre","Educación Universitaria","La Unión",127,2013,544528.296540018
"7371","Hombre","Educación Universitaria","La Unión",127,2014,463246.769456271
"7372","Hombre","Educación Universitaria","La Unión",127,2015,510007.428522889
"7373","Hombre","Educación Universitaria","Lago Ranco",128,2012,850000
"7374","Hombre","Educación Universitaria","Lago Ranco",128,2013,595000
"7375","Hombre","Educación Universitaria","Lago Ranco",128,2014,710822.192558887
"7376","Hombre","Educación Universitaria","Lago Verde",129,2012,1190972.83874048
"7377","Hombre","Educación Universitaria","Lago Verde",129,2013,1617625.16510409
"7378","Hombre","Educación Universitaria","Lago Verde",129,2014,1960219.82186848
"7379","Hombre","Educación Universitaria","Lago Verde",129,2015,977169.82776304
"7380","Hombre","Educación Universitaria","Laja",131,2012,671754.883892368
"7381","Hombre","Educación Universitaria","Laja",131,2015,618500
"7382","Hombre","Educación Universitaria","Lampa",346,2012,327620.797747072
"7383","Hombre","Educación Universitaria","Lampa",346,2013,801433.462738414
"7384","Hombre","Educación Universitaria","Lampa",346,2014,937780.150373979
"7385","Hombre","Educación Universitaria","Lampa",346,2015,639278.412259832
"7386","Hombre","Educación Universitaria","Las Cabras",133,2012,734103.391079983
"7387","Hombre","Educación Universitaria","Las Cabras",133,2013,890205.151378223
"7388","Hombre","Educación Universitaria","Las Cabras",133,2014,628078.732302501
"7389","Hombre","Educación Universitaria","Las Cabras",133,2015,434500
"7390","Hombre","Educación Universitaria","Las Condes",134,2012,1890184.2213191
"7391","Hombre","Educación Universitaria","Las Condes",134,2013,1521615.12361995
"7392","Hombre","Educación Universitaria","Las Condes",134,2014,1717605.46706584
"7393","Hombre","Educación Universitaria","Las Condes",134,2015,2177562.60927638
"7394","Hombre","Educación Universitaria","Lautaro",135,2014,399924.995312207
"7395","Hombre","Educación Universitaria","Lautaro",135,2015,450121.775211981
"7396","Hombre","Educación Universitaria","Lebu",136,2012,876191.990004733
"7397","Hombre","Educación Universitaria","Lebu",136,2013,598636.362531134
"7398","Hombre","Educación Universitaria","Lebu",136,2014,575364.175075392
"7399","Hombre","Educación Universitaria","Lebu",136,2015,561001.751303163
"7400","Hombre","Educación Universitaria","Licantén",137,2012,772000
"7401","Hombre","Educación Universitaria","Licantén",137,2013,757000
"7402","Hombre","Educación Universitaria","Licantén",137,2014,1271604.40848005
"7403","Hombre","Educación Universitaria","Licantén",137,2015,1425000
"7404","Hombre","Educación Universitaria","Limache",138,2012,1564922.32378356
"7405","Hombre","Educación Universitaria","Limache",138,2013,1118298.62339556
"7406","Hombre","Educación Universitaria","Limache",138,2014,792283.848631901
"7407","Hombre","Educación Universitaria","Limache",138,2015,2606591.22260011
"7408","Hombre","Educación Universitaria","Linares",139,2012,739671.714168861
"7409","Hombre","Educación Universitaria","Linares",139,2013,778446.088305652
"7410","Hombre","Educación Universitaria","Linares",139,2014,730504.224560004
"7411","Hombre","Educación Universitaria","Linares",139,2015,819630.977840156
"7412","Hombre","Educación Universitaria","Litueche",140,2015,430116.362980338
"7413","Hombre","Educación Universitaria","Llaillay",142,2012,1185710.48151326
"7414","Hombre","Educación Universitaria","Llaillay",142,2013,613950.5010215
"7415","Hombre","Educación Universitaria","Llaillay",142,2014,505769.044489034
"7416","Hombre","Educación Universitaria","Llaillay",142,2015,434969.189377563
"7417","Hombre","Educación Universitaria","Llanquihue",141,2014,1210851.73200434
"7418","Hombre","Educación Universitaria","Llanquihue",141,2015,1519997.60517718
"7419","Hombre","Educación Universitaria","Lo Barnechea",143,2012,1817837.51601006
"7420","Hombre","Educación Universitaria","Lo Barnechea",143,2013,1800500.15043861
"7421","Hombre","Educación Universitaria","Lo Barnechea",143,2014,2675998.2852108
"7422","Hombre","Educación Universitaria","Lo Barnechea",143,2015,1937456.27132292
"7423","Hombre","Educación Universitaria","Lo Espejo",144,2012,299083.712046088
"7424","Hombre","Educación Universitaria","Lo Espejo",144,2013,537715.239747699
"7425","Hombre","Educación Universitaria","Lo Espejo",144,2014,476170.958995266
"7426","Hombre","Educación Universitaria","Lo Espejo",144,2015,473032.047403307
"7427","Hombre","Educación Universitaria","Lo Prado",145,2012,549833.555557144
"7428","Hombre","Educación Universitaria","Lo Prado",145,2013,375508.359692727
"7429","Hombre","Educación Universitaria","Lo Prado",145,2014,536233.339339649
"7430","Hombre","Educación Universitaria","Lo Prado",145,2015,747790.249107613
"7431","Hombre","Educación Universitaria","Lolol",146,2012,539683.314903549
"7432","Hombre","Educación Universitaria","Lolol",146,2013,405549.028468144
"7433","Hombre","Educación Universitaria","Lolol",146,2014,432460.867917376
"7434","Hombre","Educación Universitaria","Lolol",146,2015,998199.770101417
"7435","Hombre","Educación Universitaria","Longaví",148,2012,201124.216734242
"7436","Hombre","Educación Universitaria","Longaví",148,2015,1506111.91597248
"7437","Hombre","Educación Universitaria","Lonquimay",149,2012,636558.145963876
"7438","Hombre","Educación Universitaria","Los Álamos",150,2012,249026.611623489
"7439","Hombre","Educación Universitaria","Los Álamos",150,2013,469040.5865297
"7440","Hombre","Educación Universitaria","Los Álamos",150,2014,175791.926508368
"7441","Hombre","Educación Universitaria","Los Álamos",150,2015,1600432.97853149
"7442","Hombre","Educación Universitaria","Los Andes",151,2012,886792.719981307
"7443","Hombre","Educación Universitaria","Los Andes",151,2013,661477.429317114
"7444","Hombre","Educación Universitaria","Los Andes",151,2014,855020.052401043
"7445","Hombre","Educación Universitaria","Los Andes",151,2015,877523.044559016
"7446","Hombre","Educación Universitaria","Los Ángeles",152,2012,831970.543608914
"7447","Hombre","Educación Universitaria","Los Ángeles",152,2013,726160.312548409
"7448","Hombre","Educación Universitaria","Los Ángeles",152,2014,673300.55605291
"7449","Hombre","Educación Universitaria","Los Ángeles",152,2015,1008530.92520354
"7450","Hombre","Educación Universitaria","Los Lagos",153,2012,167057
"7451","Hombre","Educación Universitaria","Los Lagos",153,2013,1010288.16173222
"7452","Hombre","Educación Universitaria","Los Lagos",153,2014,598445.547502425
"7453","Hombre","Educación Universitaria","Los Lagos",153,2015,500053.699913808
"7454","Hombre","Educación Universitaria","Los Muermos",154,2012,941666.666666667
"7455","Hombre","Educación Universitaria","Los Muermos",154,2013,400000
"7456","Hombre","Educación Universitaria","Los Muermos",154,2015,447000
"7457","Hombre","Educación Universitaria","Los Vilos",156,2012,607501.304363081
"7458","Hombre","Educación Universitaria","Los Vilos",156,2013,1530014.40215352
"7459","Hombre","Educación Universitaria","Los Vilos",156,2014,907303.924859927
"7460","Hombre","Educación Universitaria","Los Vilos",156,2015,350094.714053763
"7461","Hombre","Educación Universitaria","Lota",157,2012,521220.787791398
"7462","Hombre","Educación Universitaria","Lota",157,2013,377079.462475308
