"","sex","isic","comuna_name","comuna_datachile_id","year","FUN"
"19794","Mujer","Construcción","Puente Alto",232,2015,508145.314688786
"19795","Mujer","Construcción","Puerto Montt",233,2010,579152.346724321
"19796","Mujer","Construcción","Puerto Montt",233,2011,337222.871792932
"19797","Mujer","Construcción","Puerto Montt",233,2012,226516.592837945
"19798","Mujer","Construcción","Puerto Montt",233,2013,547421.637324816
"19799","Mujer","Construcción","Puerto Montt",233,2014,400817.575407983
"19800","Mujer","Construcción","Puerto Montt",233,2015,209269.252090758
"19801","Mujer","Construcción","Puerto Varas",235,2011,196160.172086901
"19802","Mujer","Construcción","Punta Arenas",238,2010,421203.671502232
"19803","Mujer","Construcción","Punta Arenas",238,2011,847482.546296944
"19804","Mujer","Construcción","Punta Arenas",238,2012,535068.653907445
"19805","Mujer","Construcción","Punta Arenas",238,2014,767921.16732992
"19806","Mujer","Construcción","Punta Arenas",238,2015,609263.992208187
"19807","Mujer","Construcción","Putre",243,2010,304791.402051783
"19808","Mujer","Construcción","Puyehue",244,2012,181011.795060818
"19809","Mujer","Construcción","Quellón",246,2012,301686.325101363
"19810","Mujer","Construcción","Quilicura",249,2010,340015.962362284
"19811","Mujer","Construcción","Quilicura",249,2011,305882.745689087
"19812","Mujer","Construcción","Quilicura",249,2012,255735.468047719
"19813","Mujer","Construcción","Quilicura",249,2013,286360.898138007
"19814","Mujer","Construcción","Quilicura",249,2014,297984.5586752
"19815","Mujer","Construcción","Quilicura",249,2015,347994.616922302
"19816","Mujer","Construcción","Quillota",252,2011,155791.366963768
"19817","Mujer","Construcción","Quillota",252,2012,200000
"19818","Mujer","Construcción","Quillota",252,2013,209206.977162381
"19819","Mujer","Construcción","Quillota",252,2015,1536398.23237171
"19820","Mujer","Construcción","Quilpue",NA,2010,442734.850485951
"19821","Mujer","Construcción","Quilpue",NA,2011,496901.764645509
"19822","Mujer","Construcción","Quilpue",NA,2012,519768.605609419
"19823","Mujer","Construcción","Quilpué",253,2013,370799.118479823
"19824","Mujer","Construcción","Quilpué",253,2014,305156.621175676
"19825","Mujer","Construcción","Quilpué",253,2015,248022.981694392
"19826","Mujer","Construcción","Quinta Normal",256,2010,1159326.81391176
"19827","Mujer","Construcción","Quinta Normal",256,2011,351691.622441243
"19828","Mujer","Construcción","Quinta Normal",256,2012,345933.652782896
"19829","Mujer","Construcción","Quinta Normal",256,2015,481955.813111194
"19830","Mujer","Construcción","Rancagua",259,2010,173846.155645774
"19831","Mujer","Construcción","Rancagua",259,2011,525525.205459363
"19832","Mujer","Construcción","Rancagua",259,2012,1200000
"19833","Mujer","Construcción","Rancagua",259,2013,450610.031631271
"19834","Mujer","Construcción","Rancagua",259,2014,400608.219670921
"19835","Mujer","Construcción","Rancagua",259,2015,517919.453292545
"19836","Mujer","Construcción","Rauco",261,2013,209206.977162381
"19837","Mujer","Construcción","Recoleta",262,2011,50241.660348749
"19838","Mujer","Construcción","Recoleta",262,2012,553330.826910053
"19839","Mujer","Construcción","Recoleta",262,2014,329871.217097092
"19840","Mujer","Construcción","Recoleta",262,2015,442249.26507562
"19841","Mujer","Construcción","Renca",264,2013,259223.189357353
"19842","Mujer","Construcción","Requínoa",266,2010,170166.373067136
"19843","Mujer","Construcción","Requínoa",266,2011,301449.962092494
"19844","Mujer","Construcción","Río Bueno",269,2011,458529.660618595
"19845","Mujer","Construcción","Río Ibáñez",272,2015,245998.279608838
"19846","Mujer","Construcción","Saavedra",276,2010,30000
"19847","Mujer","Construcción","Sagrada Familia",277,2015,1500405.91737327
"19848","Mujer","Construcción","Salamanca",278,2015,300000
"19849","Mujer","Construcción","San Antonio",279,2010,155151.693090624
"19850","Mujer","Construcción","San Antonio",279,2012,256430.413766415
"19851","Mujer","Construcción","San Antonio",279,2013,235846.998474144
"19852","Mujer","Construcción","San Antonio",279,2014,1080886.92254423
"19853","Mujer","Construcción","San Antonio",279,2015,686820.765517754
"19854","Mujer","Construcción","San Bernardo",280,2010,315177.171269061
"19855","Mujer","Construcción","San Bernardo",280,2011,194586.031299886
"19856","Mujer","Construcción","San Bernardo",280,2012,303231.599812079
"19857","Mujer","Construcción","San Bernardo",280,2013,336681.078815336
"19858","Mujer","Construcción","San Bernardo",280,2014,259750.591844605
"19859","Mujer","Construcción","San Bernardo",280,2015,401903.181127839
"19860","Mujer","Construcción","San Clemente",282,2015,192852.173913044
"19861","Mujer","Construcción","San Esteban",283,2010,270264.239577216
"19862","Mujer","Construcción","San Esteban",283,2013,90000
"19863","Mujer","Construcción","San Esteban",283,2015,150611.191597248
"19864","Mujer","Construcción","San Felipe",285,2010,200000
"19865","Mujer","Construcción","San Felipe",285,2011,200000
"19866","Mujer","Construcción","San Felipe",285,2013,439890.914319078
"19867","Mujer","Construcción","San Felipe",285,2014,227345.0824332
"19868","Mujer","Construcción","San Fernando",286,2010,522309.200455952
"19869","Mujer","Construcción","San Fernando",286,2012,134664.089615519
"19870","Mujer","Construcción","San Fernando",286,2013,300406.687754181
"19871","Mujer","Construcción","San Fernando",286,2014,225000
"19872","Mujer","Construcción","San Fernando",286,2015,388475.208767887
"19873","Mujer","Construcción","San Joaquín",290,2012,145451.630524633
"19874","Mujer","Construcción","San Joaquín",290,2013,220583.05958752
"19875","Mujer","Construcción","San José de Maipo",291,2012,152000
"19876","Mujer","Construcción","San José de Maipo",291,2013,770667.641727608
"19877","Mujer","Construcción","San José de Maipo",291,2014,730000
"19878","Mujer","Construcción","San José de Maipo",291,2015,291181.637088013
"19879","Mujer","Construcción","San Miguel",293,2014,300000
"19880","Mujer","Construcción","San Miguel",293,2015,1204889.53277798
"19881","Mujer","Construcción","SAN MIGUEL",NA,2012,534655.626490931
"19882","Mujer","Construcción","San Nicolás",294,2011,331594.958301743
"19883","Mujer","Construcción","San Pedro de la Paz",298,2010,180176.159718144
"19884","Mujer","Construcción","San Pedro de la Paz",298,2011,259027.200652987
"19885","Mujer","Construcción","San Pedro de la Paz",298,2014,494000
"19886","Mujer","Construcción","San Pedro de la Paz",298,2015,380773.835515006
"19887","Mujer","Construcción","San Ramón",300,2012,254422.134168816
"19888","Mujer","Construcción","San Ramón",300,2013,200000
"19889","Mujer","Construcción","San Ramón",300,2014,319939.996249766
"19890","Mujer","Construcción","San Ramón",300,2015,299293.923749244
"19891","Mujer","Construcción","Santiago",307,2010,325000
"19892","Mujer","Construcción","Santiago",307,2011,241159.969673995
"19893","Mujer","Construcción","Santiago",307,2012,392101.10317667
"19894","Mujer","Construcción","Santiago",307,2013,507847.88153559
"19895","Mujer","Construcción","Santiago",307,2014,786130.948758918
"19896","Mujer","Construcción","Santiago",307,2015,471483.327959942
"19897","Mujer","Construcción","Talagante",310,2013,1502033.4387709
"19898","Mujer","Construcción","Talagante",310,2015,600162.366949308
"19899","Mujer","Construcción","Talca",311,2011,6496628.8833616
"19900","Mujer","Construcción","Talca",311,2012,1150000
"19901","Mujer","Construcción","Talca",311,2013,277362.419162487
"19902","Mujer","Construcción","Talca",311,2014,540677.966101695
"19903","Mujer","Construcción","Talca",311,2015,308797.870186601
"19904","Mujer","Construcción","Talcahuano",312,2013,144000
"19905","Mujer","Construcción","Talcahuano",312,2014,247684.482912465
"19906","Mujer","Construcción","Talcahuano",312,2015,701369.475485911
"19907","Mujer","Construcción","TALCAHUANO",NA,2010,399726.428920371
"19908","Mujer","Construcción","Temuco",314,2010,490853.486444931
"19909","Mujer","Construcción","Temuco",314,2011,291541.70937767
"19910","Mujer","Construcción","Temuco",314,2012,509290.276635704
"19911","Mujer","Construcción","Temuco",314,2013,326152.379139612
"19912","Mujer","Construcción","Temuco",314,2014,622970.544217292
"19913","Mujer","Construcción","Temuco",314,2015,688305.591817759
"19914","Mujer","Construcción","Tiltil",318,2010,100097.86651008
"19915","Mujer","Construcción","Tocopilla",321,2015,180000
"19916","Mujer","Construcción","Tomé",323,2010,740724.212174592
"19917","Mujer","Construcción","Tomé",323,2011,149520.541506064
"19918","Mujer","Construcción","Tomé",323,2012,1004510.30927835
"19919","Mujer","Construcción","Valdivia",329,2010,1500000
"19920","Mujer","Construcción","Valdivia",329,2011,389684.375275981
"19921","Mujer","Construcción","Valdivia",329,2012,127648.997018115
"19922","Mujer","Construcción","Valdivia",329,2013,217231.403563222
"19923","Mujer","Construcción","Valdivia",329,2014,215403.361744123
"19924","Mujer","Construcción","Vallenar",330,2010,249829.018075232
"19925","Mujer","Construcción","Vallenar",330,2012,424693.900128866
"19926","Mujer","Construcción","Vallenar",330,2013,266326.802068039
"19927","Mujer","Construcción","Vallenar",330,2014,199962.497656104
"19928","Mujer","Construcción","Valparaíso",331,2010,351914.65121092
"19929","Mujer","Construcción","Valparaíso",331,2011,199360.722008085
"19930","Mujer","Construcción","Valparaíso",331,2012,60000
"19931","Mujer","Construcción","Valparaíso",331,2013,350000
"19932","Mujer","Construcción","Valparaíso",331,2014,351856.200097475
"19933","Mujer","Construcción","Valparaíso",331,2015,331344.621513946
"19934","Mujer","Construcción","Vicuña",334,2011,249200.902510106
"19935","Mujer","Construcción","Vicuña",334,2012,271517.692591227
"19936","Mujer","Construcción","Vicuña",334,2013,400000
"19937","Mujer","Construcción","Vicuña",334,2014,500000
"19938","Mujer","Construcción","Vicuña",334,2015,268105.285810401
"19939","Mujer","Construcción","Villa Alemana",337,2010,259275.078117189
"19940","Mujer","Construcción","Villa Alemana",337,2011,330563.147768075
"19941","Mujer","Construcción","Villa Alemana",337,2012,284083.844757714
"19942","Mujer","Construcción","Villa Alemana",337,2013,613275.776911722
"19943","Mujer","Construcción","Villa Alemana",337,2014,675984.212817671
"19944","Mujer","Construcción","Villa Alemana",337,2015,527328.876961356
"19945","Mujer","Construcción","Villarrica",338,2013,800000
"19946","Mujer","Construcción","Villarrica",338,2014,700000
"19947","Mujer","Construcción","Viña del Mar",339,2011,606794.039939311
"19948","Mujer","Construcción","Viña del Mar",339,2012,1179082.11949198
"19949","Mujer","Construcción","Viña del Mar",339,2013,171433.555115986
"19950","Mujer","Construcción","Viña del Mar",339,2014,505754.95049505
"19951","Mujer","Construcción","Viña del Mar",339,2015,330265.61457884
"19952","Mujer","Construcción","Vitacura",340,2010,1109240.84025403
"19953","Mujer","Construcción","Vitacura",340,2011,317797.801603044
"19954","Mujer","Construcción","Vitacura",340,2012,1176673.61685629
"19955","Mujer","Construcción","Vitacura",340,2013,597734.220463945
"19956","Mujer","Construcción","Vitacura",340,2014,879996.666666667
"19957","Mujer","Construcción","Vitacura",340,2015,1200000
"19958","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Aisén",NA,2010,199906.351183057
"19959","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Aisén",NA,2011,201258.857087082
"19960","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Alhué",2,2011,84405.9893858983
"19961","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Alto del Carmen",4,2010,77588.6737777233
"19962","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Alto del Carmen",4,2011,138889.279091951
"19963","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Alto Hospicio",5,2010,160013.132551769
"19964","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Alto Hospicio",5,2011,209648.074637409
"19965","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Ancud",6,2010,175246.515086791
"19966","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Ancud",6,2011,210594.942651502
"19967","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Andacollo",7,2010,172525.034731332
"19968","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Andacollo",7,2011,188143.400474194
"19969","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Angol",8,2010,216366.391585877
"19970","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Angol",8,2011,176031.164638404
"19971","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Antofagasta",9,2010,231791.54268221
"19972","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Antofagasta",9,2011,305859.579532682
"19973","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Antuco",10,2010,59958.9643380557
"19974","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Arauco",11,2010,137054.814428916
"19975","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Arauco",11,2011,44212.991230531
"19976","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Arica",12,2010,178724.451947069
"19977","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Arica",12,2011,154337.971567835
"19978","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Buin",14,2010,390834.209256312
"19979","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Buin",14,2011,177267.27714293
"19980","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Bulnes",15,2010,69803.2699340251
"19981","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Bulnes",15,2011,173562.169820756
"19982","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cabildo",16,2010,158014.509354716
"19983","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cabildo",16,2011,139267.46665786
"19984","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cabrero",18,2010,163232.555956357
"19985","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cabrero",18,2011,152399.703057872
"19986","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Calama",19,2010,194137.657376466
"19987","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Calama",19,2011,236390.678593267
"19988","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Calbuco",20,2010,164823.548541217
"19989","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Calbuco",20,2011,237111.586551499
"19990","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Caldera",21,2010,190144.650069225
"19991","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Caldera",21,2011,146101.209592264
"19992","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Calera",22,2010,196322.605276419
"19993","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Calera",22,2011,159412.561274873
"19994","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Calera de Tango",23,2011,216039.139499621
"19995","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Calle Larga",24,2010,70996.0580102644
"19996","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Calle Larga",24,2011,152073.196233906
"19997","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Camarones",25,2010,122763.531185745
"19998","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Canela",27,2010,124894.78389036
"19999","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Canela",27,2011,141406.428873858
"20000","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cañete",28,2010,116962.458691444
"20001","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cañete",28,2011,153572.260566343
"20002","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Carahue",29,2010,110528.670238898
"20003","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Carahue",29,2011,103325.624865971
"20004","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cartagena",30,2010,144241.136147401
"20005","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cartagena",30,2011,73763.4671429914
"20006","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Casablanca",31,2010,229842.696629213
"20007","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Casablanca",31,2011,205341.543668328
"20008","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Castro",32,2010,171082.94963493
"20009","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Castro",32,2011,156288.934487863
"20010","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Catemu",33,2010,192017.032164681
"20011","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Catemu",33,2011,219140.782943526
"20012","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cauquenes",34,2010,85598.0976595077
"20013","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cauquenes",34,2011,143508.813808196
"20014","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cerrillos",35,2010,237828.064558112
"20015","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cerrillos",35,2011,526786.782877002
"20016","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cerro Navia",36,2010,126473.919037209
"20017","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cerro Navia",36,2011,145115.269996319
"20018","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chañaral",39,2010,81230.0032457202
"20019","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chañaral",39,2011,206761.598528537
"20020","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chanco",38,2010,126550.725948564
"20021","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chanco",38,2011,165254.07838494
"20022","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chépica",40,2010,159691.333473201
"20023","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chépica",40,2011,112365.70377127
"20024","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chiguayante",41,2010,157821.20033948
"20025","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chiguayante",41,2011,230863.348182646
"20026","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chile Chico",42,2010,115388.496290516
"20027","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chile Chico",42,2011,8038.66565579984
"20028","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chillán",43,2010,132604.290166851
"20029","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chillán",43,2011,157699.787373186
"20030","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chillán Viejo",44,2010,119639.903476517
"20031","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chillán Viejo",44,2011,155865.588152717
"20032","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chimbarongo",45,2010,105386.311710842
"20033","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chimbarongo",45,2011,169522.304787336
"20034","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chonchi",47,2010,88026.3144799306
"20035","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Chonchi",47,2011,281353.297952994
"20036","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cisnes",48,2010,223470.62072274
"20037","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cisnes",48,2011,313244.518416446
"20038","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cochrane",51,2010,168784.207093864
"20039","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Cochrane",51,2011,306474.128127369
"20040","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Codegua",52,2010,201783.019854884
"20041","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Codegua",52,2011,234322.607328934
"20042","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coelemu",53,2010,205930.201463111
"20043","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coelemu",53,2011,96860.7711150979
"20044","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coihaique",NA,2010,217926.792840708
"20045","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coihaique",NA,2011,310850.02576636
"20046","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coihueco",55,2010,110376.254985094
"20047","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coihueco",55,2011,102299.531778696
"20048","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Colbún",57,2010,25794.3672866361
"20049","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Colbún",57,2011,174095.448650327
"20050","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Colina",59,2010,186679.579973088
"20051","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Colina",59,2011,594717.820245169
"20052","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Collipulli",60,2010,377000
"20053","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Collipulli",60,2011,302873.893400311
"20054","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Combarbalá",62,2010,111204.438917724
"20055","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Combarbalá",62,2011,164442.595653197
"20056","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Concepción",64,2010,204267.697248535
"20057","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Concepción",64,2011,216971.577786757
"20058","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Conchalí",65,2010,182928.643031328
"20059","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Conchalí",65,2011,157842.624531156
"20060","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Concón",63,2010,165318.747250113
"20061","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Concón",63,2011,185312.360418681
"20062","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Constitución",66,2010,66775.2477963867
"20063","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Constitución",66,2011,398514.012830861
"20064","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Copiapó",68,2010,250722.924194484
"20065","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Copiapó",68,2011,253619.132355522
"20066","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coquimbo",69,2010,179943.629700863
"20067","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coquimbo",69,2011,178652.696650551
"20068","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coronel",70,2010,148312.359726663
"20069","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Coronel",70,2011,152561.846398695
"20070","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Corral",71,2010,59000
"20071","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Corral",71,2011,200000
"20072","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Curacautín",73,2010,64911.3819759198
"20073","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Curacautín",73,2011,68871.1005003665
"20074","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Curacaví",74,2010,398000
"20075","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Curacaví",74,2011,291800
"20076","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Curaco de Vélez",75,2011,240000
"20077","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Curanilahue",76,2010,222290.893339967
"20078","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Curanilahue",76,2011,186348.370372499
"20079","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Curicó",79,2010,253015.637984736
"20080","Mujer","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres do","Curicó",79,2011,201721.216969438
