"","sexo","rama","comuna","2011","2013","2015"
"3647","Hombre","Enseñanza","Victoria",492300,560000,525000
"3648","Hombre","Servicios Sociales y de Salud","Victoria",164100,365000,550000
"3649","Hombre","Servicio Doméstico","Victoria",175040,135000,79000
"3650","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Vicuña",199108,220000,240000
"3651","Hombre","Explotación de Minas y Canteras","Vicuña",547000,421795,6e+05
"3652","Hombre","Industrias Manufactureras","Vicuña",273500,442973,249000
"3653","Hombre","Electricidad, Gas y Agua","Vicuña",1677250,210000,287500
"3654","Hombre","Construcción","Vicuña",317260,205000,3e+05
"3655","Hombre","Comercio","Vicuña",206231,220000,250000
"3656","Hombre","Transporte, Almacenamiento y Comunicaciones","Vicuña",219894,210000,256000
"3657","Hombre","Intermediación Financiera","Vicuña",437600,5e+05,NA
"3658","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Vicuña",199108,335000,9e+05
"3659","Hombre","Administración Pública y Defensa","Vicuña",437600,9e+05,4e+05
"3660","Hombre","Servicios Sociales y de Salud","Vicuña",199108,250000,NA
"3661","Hombre","Servicios Comunitarios, Sociales y Personales","Vicuña",240680,207000,3e+05
"3662","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Vilcún",164100,210000,225000
"3663","Hombre","Pesca","Vilcún",312884,210000,810000
"3664","Hombre","Explotación de Minas y Canteras","Vilcún",475890,NA,190000
"3665","Hombre","Industrias Manufactureras","Vilcún",198014,250000,242500
"3666","Hombre","Construcción","Vilcún",212100,210000,241000
"3667","Hombre","Comercio","Vilcún",218800,210000,241000
"3668","Hombre","Transporte, Almacenamiento y Comunicaciones","Vilcún",218800,288000,227500
"3669","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Vilcún",203484,NA,245000
"3670","Hombre","Administración Pública y Defensa","Vilcún",180510,4e+05,375000
"3671","Hombre","Enseñanza","Vilcún",482454,250000,799958
"3672","Hombre","Servicios Sociales y de Salud","Vilcún",240680,280000,NA
"3673","Hombre","Servicios Comunitarios, Sociales y Personales","Vilcún",236304,255000,285000
"3674","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Villa Alegre",192544,2e+05,245000
"3675","Hombre","Explotación de Minas y Canteras","Villa Alegre",547000,695000,241000
"3676","Hombre","Industrias Manufactureras","Villa Alegre",328200,195000,250000
"3677","Hombre","Construcción","Villa Alegre",199108,210000,280000
"3678","Hombre","Comercio","Villa Alegre",204578,210000,240000
"3679","Hombre","Transporte, Almacenamiento y Comunicaciones","Villa Alegre",382900,375000,280000
"3680","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Villa Alegre",273500,238430,640000
"3681","Hombre","Administración Pública y Defensa","Villa Alegre",351174,210000,4e+05
"3682","Hombre","Enseñanza","Villa Alegre",984600,NA,350000
"3683","Hombre","Servicios Sociales y de Salud","Villa Alegre",164100,NA,NA
"3684","Hombre","Servicio Doméstico","Villa Alegre",82160,NA,244000
"3685","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Villa Alemana",247791,220000,385000
"3686","Hombre","Explotación de Minas y Canteras","Villa Alemana",1312800,689152,730500
"3687","Hombre","Industrias Manufactureras","Villa Alemana",312680,324250,320000
"3688","Hombre","Electricidad, Gas y Agua","Villa Alemana",585290,3e+05,330000
"3689","Hombre","Construcción","Villa Alemana",218800,320000,360000
"3690","Hombre","Comercio","Villa Alemana",253980,220000,250000
"3691","Hombre","Hoteles y Restaurantes","Villa Alemana",317260,3e+05,250000
"3692","Hombre","Transporte, Almacenamiento y Comunicaciones","Villa Alemana",218800,3e+05,315000
"3693","Hombre","Intermediación Financiera","Villa Alemana",2758950,4e+05,450000
"3694","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Villa Alemana",596748,4e+05,350000
"3695","Hombre","Administración Pública y Defensa","Villa Alemana",492300,5e+05,7e+05
"3696","Hombre","Enseñanza","Villa Alemana",300850,450000,842500
"3697","Hombre","Servicios Sociales y de Salud","Villa Alemana",342165,450000,441121
"3698","Hombre","Servicios Comunitarios, Sociales y Personales","Villa Alemana",339140,235000,3e+05
"3699","Hombre","Servicio Doméstico","Villa Alemana",202801,2e+05,280000
"3700","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Villarrica",201843,210000,244500
"3701","Hombre","Explotación de Minas y Canteras","Villarrica",199108,210000,545500
"3702","Hombre","Industrias Manufactureras","Villarrica",369720,210000,243000
"3703","Hombre","Electricidad, Gas y Agua","Villarrica",328200,203000,245000
"3704","Hombre","Construcción","Villarrica",199108,215000,270000
"3705","Hombre","Comercio","Villarrica",199108,210000,242000
"3706","Hombre","Hoteles y Restaurantes","Villarrica",198014,240000,3e+05
"3707","Hombre","Transporte, Almacenamiento y Comunicaciones","Villarrica",369720,275000,3e+05
"3708","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Villarrica",199108,890000,380000
"3709","Hombre","Administración Pública y Defensa","Villarrica",459480,660000,404000
"3710","Hombre","Enseñanza","Villarrica",207860,414771,750000
"3711","Hombre","Servicios Comunitarios, Sociales y Personales","Villarrica",199108,210000,247500
"3712","Hombre","Servicio Doméstico","Villarrica",139540,210000,250000
"3713","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Viña del Mar",192444,350000,325000
"3714","Hombre","Explotación de Minas y Canteras","Viña del Mar",765800,750000,670000
"3715","Hombre","Industrias Manufactureras","Viña del Mar",346172,329898,350000
"3716","Hombre","Electricidad, Gas y Agua","Viña del Mar",273500,750000,6e+05
"3717","Hombre","Construcción","Viña del Mar",218800,290000,3e+05
"3718","Hombre","Comercio","Viña del Mar",251620,240000,295346
"3719","Hombre","Hoteles y Restaurantes","Viña del Mar",311790,240043,250000
"3720","Hombre","Transporte, Almacenamiento y Comunicaciones","Viña del Mar",415720,3e+05,4e+05
"3721","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Viña del Mar",410800,575000,5e+05
"3722","Hombre","Administración Pública y Defensa","Viña del Mar",382900,450000,724989
"3723","Hombre","Enseñanza","Viña del Mar",382900,4e+05,543000
"3724","Hombre","Servicios Sociales y de Salud","Viña del Mar",644100,1200000,5e+05
"3725","Hombre","Servicios Comunitarios, Sociales y Personales","Viña del Mar",408844,191000,280000
"3726","Hombre","Servicio Doméstico","Viña del Mar",199108,245512,266000
"3727","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Vitacura",3081000,2250000,2591730
"3728","Hombre","Explotación de Minas y Canteras","Vitacura",1969200,2815718,3300000
"3729","Hombre","Industrias Manufactureras","Vitacura",3282000,1164025,2500000
"3730","Hombre","Electricidad, Gas y Agua","Vitacura",4649500,NA,3050000
"3731","Hombre","Construcción","Vitacura",2926022,1250000,1850000
"3732","Hombre","Comercio","Vitacura",1019128,3e+06,1480000
"3733","Hombre","Hoteles y Restaurantes","Vitacura",875200,427288,8e+05
"3734","Hombre","Transporte, Almacenamiento y Comunicaciones","Vitacura",1641000,9e+05,2e+06
"3735","Hombre","Intermediación Financiera","Vitacura",2570900,1543085,1750000
"3736","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Vitacura",1832450,1800000,2e+06
"3737","Hombre","Administración Pública y Defensa","Vitacura",1641000,1500000,2e+06
"3738","Hombre","Enseñanza","Vitacura",1094000,450000,1350000
"3739","Hombre","Servicios Sociales y de Salud","Vitacura",1859800,2500000,4e+06
"3740","Hombre","Servicios Comunitarios, Sociales y Personales","Vitacura",4108000,1250000,1390977
"3741","Hombre","Servicio Doméstico","Vitacura",2259400,NA,3e+05
"3742","Hombre","Organizaciones y órganos Extraterritoriales","Vitacura",5135000,NA,NA
"3743","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Yerbas Buenas",199108,210000,248795
"3744","Hombre","Explotación de Minas y Canteras","Yerbas Buenas",437600,550000,NA
"3745","Hombre","Industrias Manufactureras","Yerbas Buenas",150480,227196,245000
"3746","Hombre","Electricidad, Gas y Agua","Yerbas Buenas",437600,2e+05,650000
"3747","Hombre","Construcción","Yerbas Buenas",350080,250000,3e+05
"3748","Hombre","Comercio","Yerbas Buenas",191450,2e+05,275638
"3749","Hombre","Hoteles y Restaurantes","Yerbas Buenas",164100,1e+05,NA
"3750","Hombre","Transporte, Almacenamiento y Comunicaciones","Yerbas Buenas",328200,1100000,380000
"3751","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Yerbas Buenas",1117255,NA,NA
"3752","Hombre","Administración Pública y Defensa","Yerbas Buenas",331482,210000,350000
"3753","Hombre","Enseñanza","Yerbas Buenas",328200,260000,270000
"3754","Hombre","Servicios Sociales y de Salud","Yerbas Buenas",328200,NA,529500
"3755","Hombre","Servicios Comunitarios, Sociales y Personales","Yerbas Buenas",306320,NA,350000
"3756","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Yumbel",159838,2e+05,240500
"3757","Hombre","Industrias Manufactureras","Yumbel",196920,250000,220000
"3758","Hombre","Electricidad, Gas y Agua","Yumbel",65640,210000,241000
"3759","Hombre","Construcción","Yumbel",196920,350000,450000
"3760","Hombre","Comercio","Yumbel",218800,188794,241000
"3761","Hombre","Hoteles y Restaurantes","Yumbel",196920,210000,120000
"3762","Hombre","Transporte, Almacenamiento y Comunicaciones","Yumbel",306320,210000,220500
"3763","Hombre","Intermediación Financiera","Yumbel",350080,NA,NA
"3764","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Yumbel",196920,7e+05,NA
"3765","Hombre","Administración Pública y Defensa","Yumbel",328200,280000,5e+05
"3766","Hombre","Servicios Sociales y de Salud","Yumbel",300850,NA,5e+05
"3767","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Yungay",199655,190000,125000
"3768","Hombre","Industrias Manufactureras","Yungay",263358,350000,3e+05
"3769","Hombre","Electricidad, Gas y Agua","Yungay",765800,90000,4e+05
"3770","Hombre","Construcción","Yungay",218965,245000,270000
"3771","Hombre","Comercio","Yungay",273500,190000,330000
"3772","Hombre","Transporte, Almacenamiento y Comunicaciones","Yungay",1335100,180000,340000
"3773","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Yungay",240680,NA,NA
"3774","Hombre","Administración Pública y Defensa","Yungay",1094000,180000,5e+05
"3775","Hombre","Servicios Sociales y de Salud","Yungay",2188000,260798,380000
"3776","Hombre","Servicios Comunitarios, Sociales y Personales","Yungay",199108,186500,4e+05
"3777","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Zapallar",142220,217500,245500
"3778","Hombre","Construcción","Zapallar",250987,309740,320000
"3779","Hombre","Comercio","Zapallar",200202,210000,270500
"3780","Hombre","Hoteles y Restaurantes","Zapallar",248408,260000,NA
"3781","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Zapallar",393840,4e+05,NA
"3782","Hombre","Enseñanza","Zapallar",271184,5e+05,NA
"3783","Hombre","Servicio Doméstico","Zapallar",300850,284942,280000
"3784","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Algarrobo",142220,NA,175000
"3785","Mujer","Industrias Manufactureras","Algarrobo",941940,180000,230000
"3786","Mujer","Comercio","Algarrobo",410800,250000,237500
"3787","Mujer","Hoteles y Restaurantes","Algarrobo",410800,198000,180000
"3788","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Algarrobo",180510,NA,750000
"3789","Mujer","Administración Pública y Defensa","Algarrobo",328200,310000,NA
"3790","Mujer","Servicios Comunitarios, Sociales y Personales","Algarrobo",237623,NA,3e+05
"3791","Mujer","Servicio Doméstico","Algarrobo",90310,2e+05,125000
"3792","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Alhué",196920,3e+05,210000
"3793","Mujer","Explotación de Minas y Canteras","Alhué",295380,160000,307500
"3794","Mujer","Comercio","Alhué",289614,2e+05,260000
"3795","Mujer","Hoteles y Restaurantes","Alhué",218800,30000,250000
"3796","Mujer","Administración Pública y Defensa","Alhué",196920,2e+05,NA
"3797","Mujer","Enseñanza","Alhué",169570,458334,334532
"3798","Mujer","Servicios Sociales y de Salud","Alhué",207860,250000,240000
"3799","Mujer","Servicios Comunitarios, Sociales y Personales","Alhué",227395,290000,NA
"3800","Mujer","Servicio Doméstico","Alhué",109400,140000,50000
"3801","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Alto Bíobío",199655,210000,250000
"3802","Mujer","Construcción","Alto Bíobío",191450,198000,NA
"3803","Mujer","Comercio","Alto Bíobío",153160,255000,250000
"3804","Mujer","Hoteles y Restaurantes","Alto Bíobío",191652,160000,180000
"3805","Mujer","Transporte, Almacenamiento y Comunicaciones","Alto Bíobío",222902,NA,NA
"3806","Mujer","Administración Pública y Defensa","Alto Bíobío",306320,550000,245500
"3807","Mujer","Enseñanza","Alto Bíobío",204578,220000,250000
"3808","Mujer","Servicios Sociales y de Salud","Alto Bíobío",252714,422000,NA
"3809","Mujer","Servicios Comunitarios, Sociales y Personales","Alto Bíobío",437600,287000,NA
"3810","Mujer","Servicio Doméstico","Alto Bíobío",153160,110000,NA
"3811","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Alto del Carmen",196920,250000,220000
"3812","Mujer","Industrias Manufactureras","Alto del Carmen",328200,1e+05,NA
"3813","Mujer","Comercio","Alto del Carmen",308100,2e+05,30000
"3814","Mujer","Hoteles y Restaurantes","Alto del Carmen",196920,NA,NA
"3815","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Alto del Carmen",131280,NA,NA
"3816","Mujer","Administración Pública y Defensa","Alto del Carmen",218800,NA,NA
"3817","Mujer","Enseñanza","Alto del Carmen",240680,210000,225000
"3818","Mujer","Servicios Sociales y de Salud","Alto del Carmen",382900,3e+05,NA
"3819","Mujer","Servicios Comunitarios, Sociales y Personales","Alto del Carmen",328200,NA,NA
"3820","Mujer","Servicio Doméstico","Alto del Carmen",213330,NA,NA
"3821","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Alto Hospicio",513500,125000,NA
"3822","Mujer","Pesca","Alto Hospicio",221700,NA,NA
"3823","Mujer","Explotación de Minas y Canteras","Alto Hospicio",246150,3e+05,5e+05
"3824","Mujer","Industrias Manufactureras","Alto Hospicio",205400,210000,245000
"3825","Mujer","Electricidad, Gas y Agua","Alto Hospicio",218800,550000,NA
"3826","Mujer","Construcción","Alto Hospicio",308100,262500,450000
"3827","Mujer","Comercio","Alto Hospicio",242868,210000,235000
"3828","Mujer","Hoteles y Restaurantes","Alto Hospicio",196920,210000,250000
"3829","Mujer","Transporte, Almacenamiento y Comunicaciones","Alto Hospicio",306320,250000,350000
"3830","Mujer","Intermediación Financiera","Alto Hospicio",421190,545000,6e+05
"3831","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Alto Hospicio",306320,3e+05,3e+05
"3832","Mujer","Administración Pública y Defensa","Alto Hospicio",276782,3e+05,336364
"3833","Mujer","Enseñanza","Alto Hospicio",240680,270000,320000
"3834","Mujer","Servicios Sociales y de Salud","Alto Hospicio",315966,3e+05,362295
"3835","Mujer","Servicios Comunitarios, Sociales y Personales","Alto Hospicio",196920,2e+05,241000
"3836","Mujer","Servicio Doméstico","Alto Hospicio",175040,170000,2e+05
"3837","Mujer","Organizaciones y órganos Extraterritoriales","Alto Hospicio",112682,NA,NA
"3838","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Ancud",102700,50000,1e+05
"3839","Mujer","Pesca","Ancud",196920,120000,245500
"3840","Mujer","Industrias Manufactureras","Ancud",199108,185000,197500
"3841","Mujer","Electricidad, Gas y Agua","Ancud",131280,250000,3e+05
"3842","Mujer","Construcción","Ancud",639310,NA,425000
"3843","Mujer","Comercio","Ancud",196920,139624,2e+05
"3844","Mujer","Hoteles y Restaurantes","Ancud",205400,193438,185000
"3845","Mujer","Transporte, Almacenamiento y Comunicaciones","Ancud",180620,226240,240000
"3846","Mujer","Intermediación Financiera","Ancud",410250,NA,550000
"3847","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Ancud",199108,270000,375000
"3848","Mujer","Administración Pública y Defensa","Ancud",138938,4e+05,450000
"3849","Mujer","Enseñanza","Ancud",262560,380000,285000
"3850","Mujer","Servicios Sociales y de Salud","Ancud",218800,245000,350000
"3851","Mujer","Servicios Comunitarios, Sociales y Personales","Ancud",74971,3e+05,2e+05
"3852","Mujer","Servicio Doméstico","Ancud",76580,1e+05,110000
"3853","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Andacollo",175040,NA,50000
"3854","Mujer","Explotación de Minas y Canteras","Andacollo",328200,350000,374000
"3855","Mujer","Industrias Manufactureras","Andacollo",191560,430000,72500
"3856","Mujer","Comercio","Andacollo",205400,170000,105000
"3857","Mujer","Hoteles y Restaurantes","Andacollo",145502,2e+05,NA
"3858","Mujer","Intermediación Financiera","Andacollo",187785,NA,NA
"3859","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Andacollo",382900,NA,NA
"3860","Mujer","Administración Pública y Defensa","Andacollo",273500,212500,110000
"3861","Mujer","Enseñanza","Andacollo",80956,220000,350000
"3862","Mujer","Servicio Doméstico","Andacollo",43134,150000,50000
"3863","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Angol",158630,210000,2e+05
"3864","Mujer","Industrias Manufactureras","Angol",205400,210000,280000
"3865","Mujer","Comercio","Angol",196920,210000,240500
"3866","Mujer","Hoteles y Restaurantes","Angol",196920,161200,210000
"3867","Mujer","Transporte, Almacenamiento y Comunicaciones","Angol",197467,4e+05,180000
"3868","Mujer","Intermediación Financiera","Angol",204578,420000,NA
"3869","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Angol",199108,350000,250000
"3870","Mujer","Administración Pública y Defensa","Angol",251620,340000,4e+05
"3871","Mujer","Enseñanza","Angol",334764,430000,350000
"3872","Mujer","Servicios Sociales y de Salud","Angol",218800,540000,505960
"3873","Mujer","Servicios Comunitarios, Sociales y Personales","Angol",202254,155000,250000
"3874","Mujer","Servicio Doméstico","Angol",60170,120000,125000
"3875","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Antofagasta",547000,210000,2e+05
"3876","Mujer","Pesca","Antofagasta",240680,NA,NA
"3877","Mujer","Explotación de Minas y Canteras","Antofagasta",590760,6e+05,6e+05
"3878","Mujer","Industrias Manufactureras","Antofagasta",318150,250000,250000
"3879","Mujer","Electricidad, Gas y Agua","Antofagasta",875200,5e+05,3e+05
"3880","Mujer","Construcción","Antofagasta",328200,425000,375000
"3881","Mujer","Comercio","Antofagasta",240680,230000,3e+05
"3882","Mujer","Hoteles y Restaurantes","Antofagasta",251620,255000,250000
"3883","Mujer","Transporte, Almacenamiento y Comunicaciones","Antofagasta",393840,275000,405000
"3884","Mujer","Intermediación Financiera","Antofagasta",601700,540000,6e+05
"3885","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Antofagasta",328200,3e+05,380000
"3886","Mujer","Administración Pública y Defensa","Antofagasta",437600,5e+05,5e+05
"3887","Mujer","Enseñanza","Antofagasta",350080,370000,4e+05
"3888","Mujer","Servicios Sociales y de Salud","Antofagasta",317260,340000,435000
"3889","Mujer","Servicios Comunitarios, Sociales y Personales","Antofagasta",290692,250000,265000
"3890","Mujer","Servicio Doméstico","Antofagasta",175040,2e+05,240000
"3891","Mujer","Organizaciones y órganos Extraterritoriales","Antofagasta",328200,NA,NA
"3892","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Antuco",131280,190000,20000
"3893","Mujer","Comercio","Antuco",196920,120000,150000
"3894","Mujer","Hoteles y Restaurantes","Antuco",142029,3e+05,150000
"3895","Mujer","Servicios Sociales y de Salud","Antuco",65640,NA,235500
"3896","Mujer","Servicios Comunitarios, Sociales y Personales","Antuco",73944,210000,NA
"3897","Mujer","Servicio Doméstico","Antuco",98460,70000,60000
"3898","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Arauco",299206,240000,240000
"3899","Mujer","Comercio","Arauco",196920,2e+05,180850
"3900","Mujer","Hoteles y Restaurantes","Arauco",171430,125000,280000
"3901","Mujer","Transporte, Almacenamiento y Comunicaciones","Arauco",54700,289444,3e+05
"3902","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Arauco",198014,96500,90000
"3903","Mujer","Administración Pública y Defensa","Arauco",196920,163500,220000
"3904","Mujer","Enseñanza","Arauco",145502,4e+05,299762
"3905","Mujer","Servicios Sociales y de Salud","Arauco",252107,5e+05,4e+05
"3906","Mujer","Servicios Comunitarios, Sociales y Personales","Arauco",196920,3e+05,250000
"3907","Mujer","Servicio Doméstico","Arauco",109400,90000,150000
"3908","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Arica",202390,204460,2e+05
"3909","Mujer","Pesca","Arica",196920,265000,NA
"3910","Mujer","Explotación de Minas y Canteras","Arica",289910,310000,350000
"3911","Mujer","Industrias Manufactureras","Arica",202254,150000,250000
"3912","Mujer","Electricidad, Gas y Agua","Arica",328200,8e+05,NA
"3913","Mujer","Construcción","Arica",202390,210000,340000
"3914","Mujer","Comercio","Arica",218800,160000,2e+05
"3915","Mujer","Hoteles y Restaurantes","Arica",199108,180000,2e+05
"3916","Mujer","Transporte, Almacenamiento y Comunicaciones","Arica",218800,210000,220000
"3917","Mujer","Intermediación Financiera","Arica",273500,290000,850000
"3918","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Arica",204578,250000,3e+05
"3919","Mujer","Administración Pública y Defensa","Arica",415720,415002,493712
"3920","Mujer","Enseñanza","Arica",328200,295000,320000
"3921","Mujer","Servicios Sociales y de Salud","Arica",328200,3e+05,480000
"3922","Mujer","Servicios Comunitarios, Sociales y Personales","Arica",196920,180000,2e+05
"3923","Mujer","Servicio Doméstico","Arica",131280,120000,155000
"3924","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Aysén",205536,156000,50000
"3925","Mujer","Pesca","Aysén",218800,243500,250000
"3926","Mujer","Industrias Manufactureras","Aysén",235210,220000,123000
"3927","Mujer","Electricidad, Gas y Agua","Aysén",382900,210000,3e+05
"3928","Mujer","Construcción","Aysén",328200,590000,490000
"3929","Mujer","Comercio","Aysén",202390,210000,241000
"3930","Mujer","Hoteles y Restaurantes","Aysén",273500,210000,245500
"3931","Mujer","Transporte, Almacenamiento y Comunicaciones","Aysén",318150,220000,325000
"3932","Mujer","Intermediación Financiera","Aysén",1312800,230000,740000
"3933","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Aysén",382900,260000,175000
"3934","Mujer","Administración Pública y Defensa","Aysén",382900,5e+05,730000
"3935","Mujer","Enseñanza","Aysén",295380,350000,354000
"3936","Mujer","Servicios Sociales y de Salud","Aysén",525120,5e+05,4e+05
"3937","Mujer","Servicios Comunitarios, Sociales y Personales","Aysén",581600,210000,3e+05
"3938","Mujer","Servicio Doméstico","Aysén",109400,1e+05,145000
"3939","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Buin",196920,295000,250000
"3940","Mujer","Industrias Manufactureras","Buin",265119,235000,220500
"3941","Mujer","Comercio","Buin",171868,210000,2e+05
"3942","Mujer","Transporte, Almacenamiento y Comunicaciones","Buin",190786,196000,203190
"3943","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Buin",377430,1500000,526267
"3944","Mujer","Administración Pública y Defensa","Buin",218800,4e+05,6e+05
"3945","Mujer","Enseñanza","Buin",261466,425000,529969
"3946","Mujer","Servicios Sociales y de Salud","Buin",285534,271500,458900
"3947","Mujer","Servicio Doméstico","Buin",131280,196500,245500
"3948","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Bulnes",175040,120000,NA
"3949","Mujer","Electricidad, Gas y Agua","Bulnes",77674,NA,NA
"3950","Mujer","Comercio","Bulnes",196920,185000,125000
"3951","Mujer","Hoteles y Restaurantes","Bulnes",153160,121100,75000
"3952","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Bulnes",123240,8e+05,NA
"3953","Mujer","Enseñanza","Bulnes",175040,425000,550000
"3954","Mujer","Servicios Sociales y de Salud","Bulnes",241556,2e+05,720000
"3955","Mujer","Servicio Doméstico","Bulnes",198014,37500,185000
"3956","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Cabildo",196920,2e+05,240000
"3957","Mujer","Comercio","Cabildo",196920,2e+05,207500
"3958","Mujer","Hoteles y Restaurantes","Cabildo",218800,220000,2e+05
"3959","Mujer","Transporte, Almacenamiento y Comunicaciones","Cabildo",718900,NA,NA
"3960","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Cabildo",1093901,180000,NA
"3961","Mujer","Administración Pública y Defensa","Cabildo",144955,NA,547881
"3962","Mujer","Enseñanza","Cabildo",300850,198000,5e+05
"3963","Mujer","Servicios Sociales y de Salud","Cabildo",363755,280000,530000
"3964","Mujer","Servicios Comunitarios, Sociales y Personales","Cabildo",225160,NA,NA
"3965","Mujer","Servicio Doméstico","Cabildo",196920,60000,2e+05
"3966","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Cabrero",142220,2e+05,240500
"3967","Mujer","Pesca","Cabrero",273500,NA,NA
"3968","Mujer","Industrias Manufactureras","Cabrero",200532,320000,172500
"3969","Mujer","Comercio","Cabrero",164320,1e+05,120000
"3970","Mujer","Hoteles y Restaurantes","Cabrero",328640,2e+05,190000
"3971","Mujer","Transporte, Almacenamiento y Comunicaciones","Cabrero",273500,NA,180000
"3972","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Cabrero",185980,5e+05,3e+05
"3973","Mujer","Administración Pública y Defensa","Cabrero",280723,380000,280000
"3974","Mujer","Enseñanza","Cabrero",284440,205000,241000
"3975","Mujer","Servicios Sociales y de Salud","Cabrero",295380,3e+05,NA
"3976","Mujer","Servicios Comunitarios, Sociales y Personales","Cabrero",656400,175000,6e+05
"3977","Mujer","Servicio Doméstico","Cabrero",109400,60000,1e+05
"3978","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Calama",184860,2e+05,3e+05
"3979","Mujer","Explotación de Minas y Canteras","Calama",382900,415000,510000
"3980","Mujer","Industrias Manufactureras","Calama",240680,80000,3e+05
"3981","Mujer","Electricidad, Gas y Agua","Calama",519650,NA,6e+05
"3982","Mujer","Construcción","Calama",273500,375000,7e+05
"3983","Mujer","Comercio","Calama",225854,201500,250000
"3984","Mujer","Hoteles y Restaurantes","Calama",229740,265000,3e+05
"3985","Mujer","Transporte, Almacenamiento y Comunicaciones","Calama",317260,3e+05,425000
"3986","Mujer","Intermediación Financiera","Calama",371960,3e+05,435000
"3987","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Calama",290962,368017,350000
"3988","Mujer","Administración Pública y Defensa","Calama",355550,250000,371920
"3989","Mujer","Enseñanza","Calama",317260,380000,4e+05
"3990","Mujer","Servicios Sociales y de Salud","Calama",328200,340000,350000
"3991","Mujer","Servicios Comunitarios, Sociales y Personales","Calama",300850,250000,405500
"3992","Mujer","Servicio Doméstico","Calama",164320,2e+05,150000
"3993","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Calbuco",82160,60000,130000
"3994","Mujer","Pesca","Calbuco",198014,130000,280000
"3995","Mujer","Industrias Manufactureras","Calbuco",246480,210000,250000
"3996","Mujer","Comercio","Calbuco",205400,140000,150000
"3997","Mujer","Hoteles y Restaurantes","Calbuco",199108,136000,2e+05
"3998","Mujer","Transporte, Almacenamiento y Comunicaciones","Calbuco",199108,215000,NA
"3999","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Calbuco",270765,85000,1e+05
"4000","Mujer","Enseñanza","Calbuco",237398,2e+05,4e+05
"4001","Mujer","Servicios Sociales y de Salud","Calbuco",268030,3e+05,295000
"4002","Mujer","Servicio Doméstico","Calbuco",116990,70500,220000
"4003","Mujer","Pesca","Caldera",199655,230000,185500
"4004","Mujer","Industrias Manufactureras","Caldera",273500,225000,3e+05
"4005","Mujer","Comercio","Caldera",240680,160000,230000
