"","sex","work_day","geography_name","geography_id","year","ub_weighted_median"
"1022","Mujer","Parcial","Coyhaique","p111",2010,140000
"1023","Mujer","Parcial","Coyhaique","p111",2011,196367
"1024","Mujer","Parcial","Coyhaique","p111",2012,149548
"1025","Mujer","Parcial","Coyhaique","p111",2013,150011
"1026","Mujer","Parcial","Coyhaique","p111",2014,151563
"1027","Mujer","Parcial","Coyhaique","p111",2015,200743
"1028","Mujer","Parcial","Curicó","p73",2010,140045
"1029","Mujer","Parcial","Curicó","p73",2011,100000
"1030","Mujer","Parcial","Curicó","p73",2012,91555
"1031","Mujer","Parcial","Curicó","p73",2013,156323
"1032","Mujer","Parcial","Curicó","p73",2014,119950
"1033","Mujer","Parcial","Curicó","p73",2015,146948
"1034","Mujer","Parcial","El Loa","p22",2010,99255
"1035","Mujer","Parcial","El Loa","p22",2011,110830
"1036","Mujer","Parcial","El Loa","p22",2012,180812
"1037","Mujer","Parcial","El Loa","p22",2013,250339
"1038","Mujer","Parcial","El Loa","p22",2014,256703
"1039","Mujer","Parcial","El Loa","p22",2015,260067
"1040","Mujer","Parcial","Elqui","p41",2010,81890
"1041","Mujer","Parcial","Elqui","p41",2011,89995
"1042","Mujer","Parcial","Elqui","p41",2012,119000
"1043","Mujer","Parcial","Elqui","p41",2013,140126
"1044","Mujer","Parcial","Elqui","p41",2014,149952
"1045","Mujer","Parcial","Elqui","p41",2015,180883
"1046","Mujer","Parcial","General Carrera","p114",2010,115977
"1047","Mujer","Parcial","General Carrera","p114",2011,133140
"1048","Mujer","Parcial","General Carrera","p114",2012,181012
"1049","Mujer","Parcial","General Carrera","p114",2013,249793
"1050","Mujer","Parcial","General Carrera","p114",2014,463939
"1051","Mujer","Parcial","General Carrera","p114",2015,237727
"1052","Mujer","Parcial","Huasco","p33",2010,95326
"1053","Mujer","Parcial","Huasco","p33",2011,129584
"1054","Mujer","Parcial","Huasco","p33",2012,83510
"1055","Mujer","Parcial","Huasco","p33",2013,102730
"1056","Mujer","Parcial","Huasco","p33",2014,171877
"1057","Mujer","Parcial","Huasco","p33",2015,154710
"1058","Mujer","Parcial","Iquique","p11",2010,150000
"1059","Mujer","Parcial","Iquique","p11",2011,120776
"1060","Mujer","Parcial","Iquique","p11",2012,135299
"1061","Mujer","Parcial","Iquique","p11",2013,149434
"1062","Mujer","Parcial","Iquique","p11",2014,157139
"1063","Mujer","Parcial","Iquique","p11",2015,181229
"1064","Mujer","Parcial","Limarí","p43",2010,90384
"1065","Mujer","Parcial","Limarí","p43",2011,93372
"1066","Mujer","Parcial","Limarí","p43",2012,90508
"1067","Mujer","Parcial","Limarí","p43",2013,110381
"1068","Mujer","Parcial","Limarí","p43",2014,118562
"1069","Mujer","Parcial","Limarí","p43",2015,98263
"1070","Mujer","Parcial","Linares","p74",2010,80901
"1071","Mujer","Parcial","Linares","p74",2011,51124
"1072","Mujer","Parcial","Linares","p74",2012,59866
"1073","Mujer","Parcial","Linares","p74",2013,93777
"1074","Mujer","Parcial","Linares","p74",2014,74110
"1075","Mujer","Parcial","Linares","p74",2015,103841
"1076","Mujer","Parcial","Llanquihue","p101",2010,100051
"1077","Mujer","Parcial","Llanquihue","p101",2011,119616
"1078","Mujer","Parcial","Llanquihue","p101",2012,100445
"1079","Mujer","Parcial","Llanquihue","p101",2013,104404
"1080","Mujer","Parcial","Llanquihue","p101",2014,151563
"1081","Mujer","Parcial","Llanquihue","p101",2015,119118
"1082","Mujer","Parcial","Los Andes","p53",2010,93379
"1083","Mujer","Parcial","Los Andes","p53",2011,80325
"1084","Mujer","Parcial","Los Andes","p53",2012,90506
"1085","Mujer","Parcial","Los Andes","p53",2013,139748
"1086","Mujer","Parcial","Los Andes","p53",2014,119340
"1087","Mujer","Parcial","Los Andes","p53",2015,141312
"1088","Mujer","Parcial","Magallanes","p121",2010,180906
"1089","Mujer","Parcial","Magallanes","p121",2011,242811
"1090","Mujer","Parcial","Magallanes","p121",2012,200495
"1091","Mujer","Parcial","Magallanes","p121",2013,236208
"1092","Mujer","Parcial","Magallanes","p121",2014,226574
"1093","Mujer","Parcial","Magallanes","p121",2015,300000
"1094","Mujer","Parcial","Maipo","p134",2010,120035
"1095","Mujer","Parcial","Maipo","p134",2011,100000
"1096","Mujer","Parcial","Maipo","p134",2012,120808
"1097","Mujer","Parcial","Maipo","p134",2013,179097
"1098","Mujer","Parcial","Maipo","p134",2014,140201
"1099","Mujer","Parcial","Maipo","p134",2015,135453
"1100","Mujer","Parcial","Malleco","p92",2010,48089
"1101","Mujer","Parcial","Malleco","p92",2011,74503
"1102","Mujer","Parcial","Malleco","p92",2012,78427
"1103","Mujer","Parcial","Malleco","p92",2013,85525
"1104","Mujer","Parcial","Malleco","p92",2014,90000
"1105","Mujer","Parcial","Malleco","p92",2015,89372
"1106","Mujer","Parcial","Marga Marga","p58",2010,99932
"1107","Mujer","Parcial","Marga Marga","p58",2011,89712
"1108","Mujer","Parcial","Marga Marga","p58",2012,126524
"1109","Mujer","Parcial","Marga Marga","p58",2013,110149
"1110","Mujer","Parcial","Marga Marga","p58",2014,119979
"1111","Mujer","Parcial","Marga Marga","p58",2015,200068
"1112","Mujer","Parcial","Melipilla","p135",2010,127051
"1113","Mujer","Parcial","Melipilla","p135",2011,99749
"1114","Mujer","Parcial","Melipilla","p135",2012,180812
"1115","Mujer","Parcial","Melipilla","p135",2013,148886
"1116","Mujer","Parcial","Melipilla","p135",2014,186349
"1117","Mujer","Parcial","Melipilla","p135",2015,281896
"1118","Mujer","Parcial","Ñuble","p84",2010,55962
"1119","Mujer","Parcial","Ñuble","p84",2011,50450
"1120","Mujer","Parcial","Ñuble","p84",2012,100000
"1121","Mujer","Parcial","Ñuble","p84",2013,120000
"1122","Mujer","Parcial","Ñuble","p84",2014,138720
"1123","Mujer","Parcial","Ñuble","p84",2015,191901
"1124","Mujer","Parcial","Osorno","p103",2010,60335
"1125","Mujer","Parcial","Osorno","p103",2011,65416
"1126","Mujer","Parcial","Osorno","p103",2012,80000
"1127","Mujer","Parcial","Osorno","p103",2013,93323
"1128","Mujer","Parcial","Osorno","p103",2014,151404
"1129","Mujer","Parcial","Osorno","p103",2015,150187
"1130","Mujer","Parcial","Parinacota","p152",2010,90088
"1131","Mujer","Parcial","Parinacota","p152",2012,170956
"1132","Mujer","Parcial","Parinacota","p152",2013,129509
"1133","Mujer","Parcial","Parinacota","p152",2014,354933
"1134","Mujer","Parcial","Petorca","p54",2010,85879
"1135","Mujer","Parcial","Petorca","p54",2011,119616
"1136","Mujer","Parcial","Petorca","p54",2012,224287
"1137","Mujer","Parcial","Petorca","p54",2013,107711
"1138","Mujer","Parcial","Petorca","p54",2014,160000
"1139","Mujer","Parcial","Petorca","p54",2015,120000
"1140","Mujer","Parcial","Quillota","p55",2010,80033
"1141","Mujer","Parcial","Quillota","p55",2011,76568
"1142","Mujer","Parcial","Quillota","p55",2012,91298
"1143","Mujer","Parcial","Quillota","p55",2013,104141
"1144","Mujer","Parcial","Quillota","p55",2014,112479
"1145","Mujer","Parcial","Quillota","p55",2015,100140
"1146","Mujer","Parcial","Ranco","p142",2010,71064
"1147","Mujer","Parcial","Ranco","p142",2011,65164
"1148","Mujer","Parcial","Ranco","p142",2012,141793
"1149","Mujer","Parcial","Ranco","p142",2013,98111
"1150","Mujer","Parcial","Ranco","p142",2014,89125
"1151","Mujer","Parcial","Ranco","p142",2015,115469
"1152","Mujer","Parcial","San Antonio","p56",2010,94002
"1153","Mujer","Parcial","San Antonio","p56",2011,179425
"1154","Mujer","Parcial","San Antonio","p56",2012,116516
"1155","Mujer","Parcial","San Antonio","p56",2013,109810
"1156","Mujer","Parcial","San Antonio","p56",2014,111906
"1157","Mujer","Parcial","San Antonio","p56",2015,200815
"1158","Mujer","Parcial","San Felipe","p57",2010,131994
"1159","Mujer","Parcial","San Felipe","p57",2011,92033
"1160","Mujer","Parcial","San Felipe","p57",2012,126297
"1161","Mujer","Parcial","San Felipe","p57",2013,131795
"1162","Mujer","Parcial","San Felipe","p57",2014,139974
"1163","Mujer","Parcial","San Felipe","p57",2015,182726
"1164","Mujer","Parcial","Santiago","p131",2010,100000
"1165","Mujer","Parcial","Santiago","p131",2011,131007
"1166","Mujer","Parcial","Santiago","p131",2012,130628
"1167","Mujer","Parcial","Santiago","p131",2013,150203
"1168","Mujer","Parcial","Santiago","p131",2014,165358
"1169","Mujer","Parcial","Santiago","p131",2015,159359
"1170","Mujer","Parcial","Talagante","p136",2010,81597
"1171","Mujer","Parcial","Talagante","p136",2011,96008
"1172","Mujer","Parcial","Talagante","p136",2012,120541
"1173","Mujer","Parcial","Talagante","p136",2013,99999
"1174","Mujer","Parcial","Talagante","p136",2014,100000
"1175","Mujer","Parcial","Talagante","p136",2015,146817
"1176","Mujer","Parcial","Talca","p71",2010,80000
"1177","Mujer","Parcial","Talca","p71",2011,80387
"1178","Mujer","Parcial","Talca","p71",2012,76613
"1179","Mujer","Parcial","Talca","p71",2013,179862
"1180","Mujer","Parcial","Talca","p71",2014,100015
"1181","Mujer","Parcial","Talca","p71",2015,173789
"1182","Mujer","Parcial","Tamarugal","p12",2010,152249
"1183","Mujer","Parcial","Tamarugal","p12",2011,200967
"1184","Mujer","Parcial","Tamarugal","p12",2012,139291
"1185","Mujer","Parcial","Tamarugal","p12",2013,145506
"1186","Mujer","Parcial","Tamarugal","p12",2014,148656
"1187","Mujer","Parcial","Tamarugal","p12",2015,160000
"1188","Mujer","Parcial","Tierra del Fuego","p123",2010,140000
"1189","Mujer","Parcial","Tierra del Fuego","p123",2011,200000
"1190","Mujer","Parcial","Tierra del Fuego","p123",2012,340000
"1191","Mujer","Parcial","Tocopilla","p23",2010,179877
"1192","Mujer","Parcial","Tocopilla","p23",2012,100562
"1193","Mujer","Parcial","Tocopilla","p23",2013,380000
"1194","Mujer","Parcial","Tocopilla","p23",2014,606254
"1195","Mujer","Parcial","Tocopilla","p23",2015,241789
"1196","Mujer","Parcial","Última Esperanza","p124",2010,172000
"1197","Mujer","Parcial","Última Esperanza","p124",2011,171978
"1198","Mujer","Parcial","Última Esperanza","p124",2012,150843
"1199","Mujer","Parcial","Última Esperanza","p124",2013,100619
"1200","Mujer","Parcial","Última Esperanza","p124",2014,250000
"1201","Mujer","Parcial","Última Esperanza","p124",2015,180000
"1202","Mujer","Parcial","Valdivia","p141",2010,70625
"1203","Mujer","Parcial","Valdivia","p141",2011,69973
"1204","Mujer","Parcial","Valdivia","p141",2012,100393
"1205","Mujer","Parcial","Valdivia","p141",2013,111936
"1206","Mujer","Parcial","Valdivia","p141",2014,100000
"1207","Mujer","Parcial","Valdivia","p141",2015,107487
"1208","Mujer","Parcial","Valparaíso","p51",2010,94092
"1209","Mujer","Parcial","Valparaíso","p51",2011,97161
"1210","Mujer","Parcial","Valparaíso","p51",2012,116978
"1211","Mujer","Parcial","Valparaíso","p51",2013,144294
"1212","Mujer","Parcial","Valparaíso","p51",2014,121251
"1213","Mujer","Parcial","Valparaíso","p51",2015,169096
"1214","Mujer","Parcial",NA,NA,2010,56460
"1215","Mujer","Parcial",NA,NA,2011,59368
"1216","Mujer","Parcial",NA,NA,2012,88015
