"","sex","isced","geography_name","geography_id","year","ub_weighted_median"
"2460","Mujer","Educación Preescolar","Santiago","p131",2011,79744
"2461","Mujer","Educación Preescolar","Santiago","p131",2012,294144
"2462","Mujer","Educación Preescolar","Santiago","p131",2013,248795
"2463","Mujer","Educación Preescolar","Santiago","p131",2014,499906
"2464","Mujer","Educación Preescolar","Santiago","p131",2015,311263
"2465","Mujer","Educación Preescolar","Talagante","p136",2014,199962
"2466","Mujer","Educación Preescolar","Talca","p71",2014,117000
"2467","Mujer","Educación Preescolar","Tamarugal","p12",2012,20000
"2468","Mujer","Educación Preescolar","Tamarugal","p12",2013,40000
"2469","Mujer","Educación Preescolar","Valparaíso","p51",2011,249201
"2470","Mujer","Educación Preescolar","Valparaíso","p51",2012,1000000
"2471","Mujer","Educación Preescolar","Valparaíso","p51",2013,105142
"2472","Mujer","Educación Preescolar","Valparaíso","p51",2014,100464
"2473","Mujer","Educación Preescolar","Valparaíso","p51",2015,15004
"2474","Mujer","Educación Primaria (nivel 1)","Antofagasta","p21",2010,173992
"2475","Mujer","Educación Primaria (nivel 1)","Antofagasta","p21",2011,286129
"2476","Mujer","Educación Primaria (nivel 1)","Antofagasta","p21",2012,317148
"2477","Mujer","Educación Primaria (nivel 1)","Antofagasta","p21",2013,250000
"2478","Mujer","Educación Primaria (nivel 1)","Antofagasta","p21",2014,349934
"2479","Mujer","Educación Primaria (nivel 1)","Antofagasta","p21",2015,358952
"2480","Mujer","Educación Primaria (nivel 1)","Arauco","p82",2010,139280
"2481","Mujer","Educación Primaria (nivel 1)","Arauco","p82",2011,142875
"2482","Mujer","Educación Primaria (nivel 1)","Arauco","p82",2012,154740
"2483","Mujer","Educación Primaria (nivel 1)","Arauco","p82",2013,171853
"2484","Mujer","Educación Primaria (nivel 1)","Arauco","p82",2014,177967
"2485","Mujer","Educación Primaria (nivel 1)","Arauco","p82",2015,192389
"2486","Mujer","Educación Primaria (nivel 1)","Arica","p151",2010,120362
"2487","Mujer","Educación Primaria (nivel 1)","Arica","p151",2011,149521
"2488","Mujer","Educación Primaria (nivel 1)","Arica","p151",2012,165192
"2489","Mujer","Educación Primaria (nivel 1)","Arica","p151",2013,150000
"2490","Mujer","Educación Primaria (nivel 1)","Arica","p151",2014,170701
"2491","Mujer","Educación Primaria (nivel 1)","Arica","p151",2015,194711
"2492","Mujer","Educación Primaria (nivel 1)","Aysén","p112",2010,245000
"2493","Mujer","Educación Primaria (nivel 1)","Aysén","p112",2011,229766
"2494","Mujer","Educación Primaria (nivel 1)","Aysén","p112",2012,200902
"2495","Mujer","Educación Primaria (nivel 1)","Aysén","p112",2013,244483
"2496","Mujer","Educación Primaria (nivel 1)","Aysén","p112",2014,210738
"2497","Mujer","Educación Primaria (nivel 1)","Aysén","p112",2015,258625
"2498","Mujer","Educación Primaria (nivel 1)","Bíobío","p83",2010,101492
"2499","Mujer","Educación Primaria (nivel 1)","Bíobío","p83",2011,89712
"2500","Mujer","Educación Primaria (nivel 1)","Bíobío","p83",2012,176139
"2501","Mujer","Educación Primaria (nivel 1)","Bíobío","p83",2013,127875
"2502","Mujer","Educación Primaria (nivel 1)","Bíobío","p83",2014,90302
"2503","Mujer","Educación Primaria (nivel 1)","Bíobío","p83",2015,200010
"2504","Mujer","Educación Primaria (nivel 1)","Cachapoal","p61",2010,179877
"2505","Mujer","Educación Primaria (nivel 1)","Cachapoal","p61",2011,185894
"2506","Mujer","Educación Primaria (nivel 1)","Cachapoal","p61",2012,200902
"2507","Mujer","Educación Primaria (nivel 1)","Cachapoal","p61",2013,209207
"2508","Mujer","Educación Primaria (nivel 1)","Cachapoal","p61",2014,236831
"2509","Mujer","Educación Primaria (nivel 1)","Cachapoal","p61",2015,233063
"2510","Mujer","Educación Primaria (nivel 1)","Capitán Prat","p113",2010,258500
"2511","Mujer","Educación Primaria (nivel 1)","Capitán Prat","p113",2011,286168
"2512","Mujer","Educación Primaria (nivel 1)","Capitán Prat","p113",2012,279100
"2513","Mujer","Educación Primaria (nivel 1)","Capitán Prat","p113",2013,387000
"2514","Mujer","Educación Primaria (nivel 1)","Capitán Prat","p113",2014,345000
"2515","Mujer","Educación Primaria (nivel 1)","Cardenal Caro","p62",2010,119918
"2516","Mujer","Educación Primaria (nivel 1)","Cardenal Caro","p62",2011,131381
"2517","Mujer","Educación Primaria (nivel 1)","Cardenal Caro","p62",2012,174787
"2518","Mujer","Educación Primaria (nivel 1)","Cardenal Caro","p62",2013,189438
"2519","Mujer","Educación Primaria (nivel 1)","Cardenal Caro","p62",2014,198416
"2520","Mujer","Educación Primaria (nivel 1)","Cardenal Caro","p62",2015,187051
"2521","Mujer","Educación Primaria (nivel 1)","Cauquenes","p72",2010,59976
"2522","Mujer","Educación Primaria (nivel 1)","Cauquenes","p72",2011,60000
"2523","Mujer","Educación Primaria (nivel 1)","Cauquenes","p72",2012,80361
"2524","Mujer","Educación Primaria (nivel 1)","Cauquenes","p72",2013,123005
"2525","Mujer","Educación Primaria (nivel 1)","Cauquenes","p72",2014,98728
"2526","Mujer","Educación Primaria (nivel 1)","Cauquenes","p72",2015,89972
"2527","Mujer","Educación Primaria (nivel 1)","Cautín","p91",2010,56063
"2528","Mujer","Educación Primaria (nivel 1)","Cautín","p91",2011,77269
"2529","Mujer","Educación Primaria (nivel 1)","Cautín","p91",2012,52681
"2530","Mujer","Educación Primaria (nivel 1)","Cautín","p91",2013,75384
"2531","Mujer","Educación Primaria (nivel 1)","Cautín","p91",2014,119984
"2532","Mujer","Educación Primaria (nivel 1)","Cautín","p91",2015,91825
"2533","Mujer","Educación Primaria (nivel 1)","Chacabuco","p133",2010,171645
"2534","Mujer","Educación Primaria (nivel 1)","Chacabuco","p133",2011,198228
"2535","Mujer","Educación Primaria (nivel 1)","Chacabuco","p133",2012,199256
"2536","Mujer","Educación Primaria (nivel 1)","Chacabuco","p133",2013,190203
"2537","Mujer","Educación Primaria (nivel 1)","Chacabuco","p133",2014,215280
"2538","Mujer","Educación Primaria (nivel 1)","Chacabuco","p133",2015,269755
"2539","Mujer","Educación Primaria (nivel 1)","Chañaral","p32",2010,12991
"2540","Mujer","Educación Primaria (nivel 1)","Chañaral","p32",2011,200000
"2541","Mujer","Educación Primaria (nivel 1)","Chañaral","p32",2012,177035
"2542","Mujer","Educación Primaria (nivel 1)","Chañaral","p32",2013,300000
"2543","Mujer","Educación Primaria (nivel 1)","Chañaral","p32",2014,245533
"2544","Mujer","Educación Primaria (nivel 1)","Chañaral","p32",2015,25000
"2545","Mujer","Educación Primaria (nivel 1)","Chiloé","p102",2010,109251
"2546","Mujer","Educación Primaria (nivel 1)","Chiloé","p102",2011,111109
"2547","Mujer","Educación Primaria (nivel 1)","Chiloé","p102",2012,132241
"2548","Mujer","Educación Primaria (nivel 1)","Chiloé","p102",2013,185501
"2549","Mujer","Educación Primaria (nivel 1)","Chiloé","p102",2014,124412
"2550","Mujer","Educación Primaria (nivel 1)","Chiloé","p102",2015,177187
"2551","Mujer","Educación Primaria (nivel 1)","Choapa","p42",2010,119918
"2552","Mujer","Educación Primaria (nivel 1)","Choapa","p42",2011,125742
"2553","Mujer","Educación Primaria (nivel 1)","Choapa","p42",2012,109848
"2554","Mujer","Educación Primaria (nivel 1)","Choapa","p42",2013,110000
"2555","Mujer","Educación Primaria (nivel 1)","Choapa","p42",2014,142473
"2556","Mujer","Educación Primaria (nivel 1)","Choapa","p42",2015,136225
"2557","Mujer","Educación Primaria (nivel 1)","Colchagua","p63",2010,151188
"2558","Mujer","Educación Primaria (nivel 1)","Colchagua","p63",2011,186856
"2559","Mujer","Educación Primaria (nivel 1)","Colchagua","p63",2012,137459
"2560","Mujer","Educación Primaria (nivel 1)","Colchagua","p63",2013,165000
"2561","Mujer","Educación Primaria (nivel 1)","Colchagua","p63",2014,183915
"2562","Mujer","Educación Primaria (nivel 1)","Colchagua","p63",2015,240011
"2563","Mujer","Educación Primaria (nivel 1)","Concepción","p81",2010,131128
"2564","Mujer","Educación Primaria (nivel 1)","Concepción","p81",2011,142061
"2565","Mujer","Educación Primaria (nivel 1)","Concepción","p81",2012,117385
"2566","Mujer","Educación Primaria (nivel 1)","Concepción","p81",2013,123749
"2567","Mujer","Educación Primaria (nivel 1)","Concepción","p81",2014,170807
"2568","Mujer","Educación Primaria (nivel 1)","Concepción","p81",2015,200040
"2569","Mujer","Educación Primaria (nivel 1)","Copiapó","p31",2010,180685
"2570","Mujer","Educación Primaria (nivel 1)","Copiapó","p31",2011,199736
"2571","Mujer","Educación Primaria (nivel 1)","Copiapó","p31",2012,248360
"2572","Mujer","Educación Primaria (nivel 1)","Copiapó","p31",2013,316382
"2573","Mujer","Educación Primaria (nivel 1)","Copiapó","p31",2014,206367
"2574","Mujer","Educación Primaria (nivel 1)","Copiapó","p31",2015,400757
"2575","Mujer","Educación Primaria (nivel 1)","Cordillera","p152",2010,177578
"2576","Mujer","Educación Primaria (nivel 1)","Cordillera","p152",2011,180103
"2577","Mujer","Educación Primaria (nivel 1)","Cordillera","p152",2012,260000
"2578","Mujer","Educación Primaria (nivel 1)","Cordillera","p152",2013,175237
"2579","Mujer","Educación Primaria (nivel 1)","Cordillera","p152",2014,250000
"2580","Mujer","Educación Primaria (nivel 1)","Cordillera","p152",2015,444046
"2581","Mujer","Educación Primaria (nivel 1)","Coyhaique","p111",2010,159891
"2582","Mujer","Educación Primaria (nivel 1)","Coyhaique","p111",2011,176700
"2583","Mujer","Educación Primaria (nivel 1)","Coyhaique","p111",2012,176065
"2584","Mujer","Educación Primaria (nivel 1)","Coyhaique","p111",2013,199245
"2585","Mujer","Educación Primaria (nivel 1)","Coyhaique","p111",2014,183908
"2586","Mujer","Educación Primaria (nivel 1)","Coyhaique","p111",2015,198574
"2587","Mujer","Educación Primaria (nivel 1)","Curicó","p73",2010,160086
"2588","Mujer","Educación Primaria (nivel 1)","Curicó","p73",2011,148629
"2589","Mujer","Educación Primaria (nivel 1)","Curicó","p73",2012,176503
"2590","Mujer","Educación Primaria (nivel 1)","Curicó","p73",2013,204271
"2591","Mujer","Educación Primaria (nivel 1)","Curicó","p73",2014,248883
"2592","Mujer","Educación Primaria (nivel 1)","Curicó","p73",2015,246732
"2593","Mujer","Educación Primaria (nivel 1)","El Loa","p22",2010,182000
"2594","Mujer","Educación Primaria (nivel 1)","El Loa","p22",2011,180408
"2595","Mujer","Educación Primaria (nivel 1)","El Loa","p22",2012,325398
"2596","Mujer","Educación Primaria (nivel 1)","El Loa","p22",2013,298867
"2597","Mujer","Educación Primaria (nivel 1)","El Loa","p22",2014,454690
"2598","Mujer","Educación Primaria (nivel 1)","El Loa","p22",2015,303334
"2599","Mujer","Educación Primaria (nivel 1)","Elqui","p41",2010,149897
"2600","Mujer","Educación Primaria (nivel 1)","Elqui","p41",2011,175338
"2601","Mujer","Educación Primaria (nivel 1)","Elqui","p41",2012,210915
"2602","Mujer","Educación Primaria (nivel 1)","Elqui","p41",2013,235068
"2603","Mujer","Educación Primaria (nivel 1)","Elqui","p41",2014,225410
"2604","Mujer","Educación Primaria (nivel 1)","Elqui","p41",2015,240065
"2605","Mujer","Educación Primaria (nivel 1)","General Carrera","p114",2010,23507
"2606","Mujer","Educación Primaria (nivel 1)","General Carrera","p114",2011,11053
"2607","Mujer","Educación Primaria (nivel 1)","General Carrera","p114",2012,55309
"2608","Mujer","Educación Primaria (nivel 1)","General Carrera","p114",2013,200271
"2609","Mujer","Educación Primaria (nivel 1)","General Carrera","p114",2014,267762
"2610","Mujer","Educación Primaria (nivel 1)","General Carrera","p114",2015,352808
"2611","Mujer","Educación Primaria (nivel 1)","Huasco","p33",2010,90000
"2612","Mujer","Educación Primaria (nivel 1)","Huasco","p33",2011,180541
"2613","Mujer","Educación Primaria (nivel 1)","Huasco","p33",2012,150361
"2614","Mujer","Educación Primaria (nivel 1)","Huasco","p33",2013,199245
"2615","Mujer","Educación Primaria (nivel 1)","Huasco","p33",2014,141979
"2616","Mujer","Educación Primaria (nivel 1)","Huasco","p33",2015,326488
"2617","Mujer","Educación Primaria (nivel 1)","Iquique","p11",2010,350034
"2618","Mujer","Educación Primaria (nivel 1)","Iquique","p11",2011,200000
"2619","Mujer","Educación Primaria (nivel 1)","Iquique","p11",2012,190760
"2620","Mujer","Educación Primaria (nivel 1)","Iquique","p11",2013,246725
"2621","Mujer","Educación Primaria (nivel 1)","Iquique","p11",2014,266663
"2622","Mujer","Educación Primaria (nivel 1)","Iquique","p11",2015,759728
"2623","Mujer","Educación Primaria (nivel 1)","Limarí","p43",2010,121454
"2624","Mujer","Educación Primaria (nivel 1)","Limarí","p43",2011,156032
"2625","Mujer","Educación Primaria (nivel 1)","Limarí","p43",2012,133176
"2626","Mujer","Educación Primaria (nivel 1)","Limarí","p43",2013,211148
"2627","Mujer","Educación Primaria (nivel 1)","Limarí","p43",2014,212935
"2628","Mujer","Educación Primaria (nivel 1)","Limarí","p43",2015,202287
"2629","Mujer","Educación Primaria (nivel 1)","Linares","p74",2010,121825
"2630","Mujer","Educación Primaria (nivel 1)","Linares","p74",2011,151596
"2631","Mujer","Educación Primaria (nivel 1)","Linares","p74",2012,103433
"2632","Mujer","Educación Primaria (nivel 1)","Linares","p74",2013,100537
"2633","Mujer","Educación Primaria (nivel 1)","Linares","p74",2014,156868
"2634","Mujer","Educación Primaria (nivel 1)","Linares","p74",2015,92112
"2635","Mujer","Educación Primaria (nivel 1)","Llanquihue","p101",2010,142125
"2636","Mujer","Educación Primaria (nivel 1)","Llanquihue","p101",2011,188335
"2637","Mujer","Educación Primaria (nivel 1)","Llanquihue","p101",2012,161436
"2638","Mujer","Educación Primaria (nivel 1)","Llanquihue","p101",2013,206354
"2639","Mujer","Educación Primaria (nivel 1)","Llanquihue","p101",2014,189543
"2640","Mujer","Educación Primaria (nivel 1)","Llanquihue","p101",2015,120000
"2641","Mujer","Educación Primaria (nivel 1)","Los Andes","p53",2010,151423
"2642","Mujer","Educación Primaria (nivel 1)","Los Andes","p53",2011,92899
"2643","Mujer","Educación Primaria (nivel 1)","Los Andes","p53",2012,177234
"2644","Mujer","Educación Primaria (nivel 1)","Los Andes","p53",2013,200271
"2645","Mujer","Educación Primaria (nivel 1)","Los Andes","p53",2014,261097
"2646","Mujer","Educación Primaria (nivel 1)","Los Andes","p53",2015,249393
"2647","Mujer","Educación Primaria (nivel 1)","Magallanes","p121",2010,188245
"2648","Mujer","Educación Primaria (nivel 1)","Magallanes","p121",2011,181418
"2649","Mujer","Educación Primaria (nivel 1)","Magallanes","p121",2012,220992
"2650","Mujer","Educación Primaria (nivel 1)","Magallanes","p121",2013,381150
"2651","Mujer","Educación Primaria (nivel 1)","Magallanes","p121",2014,230176
"2652","Mujer","Educación Primaria (nivel 1)","Magallanes","p121",2015,281026
"2653","Mujer","Educación Primaria (nivel 1)","Maipo","p134",2010,170000
"2654","Mujer","Educación Primaria (nivel 1)","Maipo","p134",2011,150048
"2655","Mujer","Educación Primaria (nivel 1)","Maipo","p134",2012,202943
"2656","Mujer","Educación Primaria (nivel 1)","Maipo","p134",2013,229131
"2657","Mujer","Educación Primaria (nivel 1)","Maipo","p134",2014,252065
"2658","Mujer","Educación Primaria (nivel 1)","Maipo","p134",2015,241257
"2659","Mujer","Educación Primaria (nivel 1)","Malleco","p92",2010,76331
"2660","Mujer","Educación Primaria (nivel 1)","Malleco","p92",2011,111857
"2661","Mujer","Educación Primaria (nivel 1)","Malleco","p92",2012,65162
"2662","Mujer","Educación Primaria (nivel 1)","Malleco","p92",2013,89154
"2663","Mujer","Educación Primaria (nivel 1)","Malleco","p92",2014,101647
"2664","Mujer","Educación Primaria (nivel 1)","Malleco","p92",2015,105000
"2665","Mujer","Educación Primaria (nivel 1)","Marga Marga","p58",2010,164946
"2666","Mujer","Educación Primaria (nivel 1)","Marga Marga","p58",2011,117296
"2667","Mujer","Educación Primaria (nivel 1)","Marga Marga","p58",2012,140787
"2668","Mujer","Educación Primaria (nivel 1)","Marga Marga","p58",2013,145197
"2669","Mujer","Educación Primaria (nivel 1)","Marga Marga","p58",2014,224958
"2670","Mujer","Educación Primaria (nivel 1)","Marga Marga","p58",2015,538902
"2671","Mujer","Educación Primaria (nivel 1)","Melipilla","p135",2010,259822
"2672","Mujer","Educación Primaria (nivel 1)","Melipilla","p135",2011,149521
"2673","Mujer","Educación Primaria (nivel 1)","Melipilla","p135",2012,175789
"2674","Mujer","Educación Primaria (nivel 1)","Melipilla","p135",2013,314426
"2675","Mujer","Educación Primaria (nivel 1)","Melipilla","p135",2014,302392
"2676","Mujer","Educación Primaria (nivel 1)","Melipilla","p135",2015,250068
"2677","Mujer","Educación Primaria (nivel 1)","Ñuble","p84",2010,106412
"2678","Mujer","Educación Primaria (nivel 1)","Ñuble","p84",2011,100483
"2679","Mujer","Educación Primaria (nivel 1)","Ñuble","p84",2012,80450
"2680","Mujer","Educación Primaria (nivel 1)","Ñuble","p84",2013,139471
"2681","Mujer","Educación Primaria (nivel 1)","Ñuble","p84",2014,154876
"2682","Mujer","Educación Primaria (nivel 1)","Ñuble","p84",2015,153441
"2683","Mujer","Educación Primaria (nivel 1)","Osorno","p103",2010,92275
"2684","Mujer","Educación Primaria (nivel 1)","Osorno","p103",2011,80387
"2685","Mujer","Educación Primaria (nivel 1)","Osorno","p103",2012,110535
"2686","Mujer","Educación Primaria (nivel 1)","Osorno","p103",2013,99622
"2687","Mujer","Educación Primaria (nivel 1)","Osorno","p103",2014,151799
"2688","Mujer","Educación Primaria (nivel 1)","Osorno","p103",2015,241284
"2689","Mujer","Educación Primaria (nivel 1)","Parinacota","p152",2010,102549
"2690","Mujer","Educación Primaria (nivel 1)","Parinacota","p152",2011,179425
"2691","Mujer","Educación Primaria (nivel 1)","Parinacota","p152",2012,170956
"2692","Mujer","Educación Primaria (nivel 1)","Parinacota","p152",2013,207613
"2693","Mujer","Educación Primaria (nivel 1)","Parinacota","p152",2014,354933
"2694","Mujer","Educación Primaria (nivel 1)","Parinacota","p152",2015,240065
"2695","Mujer","Educación Primaria (nivel 1)","Petorca","p54",2010,219850
"2696","Mujer","Educación Primaria (nivel 1)","Petorca","p54",2011,188777
"2697","Mujer","Educación Primaria (nivel 1)","Petorca","p54",2012,200902
"2698","Mujer","Educación Primaria (nivel 1)","Petorca","p54",2013,234113
"2699","Mujer","Educación Primaria (nivel 1)","Petorca","p54",2014,259959
"2700","Mujer","Educación Primaria (nivel 1)","Petorca","p54",2015,234912
"2701","Mujer","Educación Primaria (nivel 1)","Quillota","p55",2010,164887
"2702","Mujer","Educación Primaria (nivel 1)","Quillota","p55",2011,179045
"2703","Mujer","Educación Primaria (nivel 1)","Quillota","p55",2012,165531
"2704","Mujer","Educación Primaria (nivel 1)","Quillota","p55",2013,169358
"2705","Mujer","Educación Primaria (nivel 1)","Quillota","p55",2014,240113
"2706","Mujer","Educación Primaria (nivel 1)","Quillota","p55",2015,241065
"2707","Mujer","Educación Primaria (nivel 1)","Ranco","p142",2010,79790
"2708","Mujer","Educación Primaria (nivel 1)","Ranco","p142",2011,94000
"2709","Mujer","Educación Primaria (nivel 1)","Ranco","p142",2012,165744
"2710","Mujer","Educación Primaria (nivel 1)","Ranco","p142",2013,122203
"2711","Mujer","Educación Primaria (nivel 1)","Ranco","p142",2014,80371
"2712","Mujer","Educación Primaria (nivel 1)","Ranco","p142",2015,263541
"2713","Mujer","Educación Primaria (nivel 1)","San Antonio","p56",2010,109925
"2714","Mujer","Educación Primaria (nivel 1)","San Antonio","p56",2011,72743
"2715","Mujer","Educación Primaria (nivel 1)","San Antonio","p56",2012,160490
"2716","Mujer","Educación Primaria (nivel 1)","San Antonio","p56",2013,318792
"2717","Mujer","Educación Primaria (nivel 1)","San Antonio","p56",2014,121251
"2718","Mujer","Educación Primaria (nivel 1)","San Antonio","p56",2015,250000
"2719","Mujer","Educación Primaria (nivel 1)","San Felipe","p57",2010,142500
"2720","Mujer","Educación Primaria (nivel 1)","San Felipe","p57",2011,130112
"2721","Mujer","Educación Primaria (nivel 1)","San Felipe","p57",2012,233613
"2722","Mujer","Educación Primaria (nivel 1)","San Felipe","p57",2013,403570
"2723","Mujer","Educación Primaria (nivel 1)","San Felipe","p57",2014,633000
"2724","Mujer","Educación Primaria (nivel 1)","San Felipe","p57",2015,261660
"2725","Mujer","Educación Primaria (nivel 1)","Santiago","p131",2010,163664
"2726","Mujer","Educación Primaria (nivel 1)","Santiago","p131",2011,177449
"2727","Mujer","Educación Primaria (nivel 1)","Santiago","p131",2012,200000
"2728","Mujer","Educación Primaria (nivel 1)","Santiago","p131",2013,208157
"2729","Mujer","Educación Primaria (nivel 1)","Santiago","p131",2014,200000
"2730","Mujer","Educación Primaria (nivel 1)","Santiago","p131",2015,240065
"2731","Mujer","Educación Primaria (nivel 1)","Talagante","p136",2010,187992
"2732","Mujer","Educación Primaria (nivel 1)","Talagante","p136",2011,180870
"2733","Mujer","Educación Primaria (nivel 1)","Talagante","p136",2012,195000
"2734","Mujer","Educación Primaria (nivel 1)","Talagante","p136",2013,191275
"2735","Mujer","Educación Primaria (nivel 1)","Talagante","p136",2014,223340
"2736","Mujer","Educación Primaria (nivel 1)","Talagante","p136",2015,241982
"2737","Mujer","Educación Primaria (nivel 1)","Talca","p71",2010,121610
"2738","Mujer","Educación Primaria (nivel 1)","Talca","p71",2011,142273
"2739","Mujer","Educación Primaria (nivel 1)","Talca","p71",2012,177615
"2740","Mujer","Educación Primaria (nivel 1)","Talca","p71",2013,175595
"2741","Mujer","Educación Primaria (nivel 1)","Talca","p71",2014,216493
"2742","Mujer","Educación Primaria (nivel 1)","Talca","p71",2015,189497
"2743","Mujer","Educación Primaria (nivel 1)","Tamarugal","p12",2010,199687
"2744","Mujer","Educación Primaria (nivel 1)","Tamarugal","p12",2011,209329
"2745","Mujer","Educación Primaria (nivel 1)","Tamarugal","p12",2012,113697
"2746","Mujer","Educación Primaria (nivel 1)","Tamarugal","p12",2013,298867
"2747","Mujer","Educación Primaria (nivel 1)","Tamarugal","p12",2014,180000
"2748","Mujer","Educación Primaria (nivel 1)","Tamarugal","p12",2015,281141
"2749","Mujer","Educación Primaria (nivel 1)","Tierra del Fuego","p123",2011,30090
"2750","Mujer","Educación Primaria (nivel 1)","Tierra del Fuego","p123",2013,230000
"2751","Mujer","Educación Primaria (nivel 1)","Tierra del Fuego","p123",2014,350000
"2752","Mujer","Educación Primaria (nivel 1)","Tierra del Fuego","p123",2015,380000
"2753","Mujer","Educación Primaria (nivel 1)","Tocopilla","p23",2010,130127
"2754","Mujer","Educación Primaria (nivel 1)","Tocopilla","p23",2012,100562
"2755","Mujer","Educación Primaria (nivel 1)","Tocopilla","p23",2013,50000
"2756","Mujer","Educación Primaria (nivel 1)","Última Esperanza","p124",2011,180000
"2757","Mujer","Educación Primaria (nivel 1)","Última Esperanza","p124",2012,278557
"2758","Mujer","Educación Primaria (nivel 1)","Última Esperanza","p124",2013,250000
"2759","Mujer","Educación Primaria (nivel 1)","Última Esperanza","p124",2014,560000
"2760","Mujer","Educación Primaria (nivel 1)","Última Esperanza","p124",2015,600000
"2761","Mujer","Educación Primaria (nivel 1)","Valdivia","p141",2010,101473
"2762","Mujer","Educación Primaria (nivel 1)","Valdivia","p141",2011,95641
"2763","Mujer","Educación Primaria (nivel 1)","Valdivia","p141",2012,132390
"2764","Mujer","Educación Primaria (nivel 1)","Valdivia","p141",2013,167326
"2765","Mujer","Educación Primaria (nivel 1)","Valdivia","p141",2014,132000
"2766","Mujer","Educación Primaria (nivel 1)","Valdivia","p141",2015,109098
"2767","Mujer","Educación Primaria (nivel 1)","Valparaíso","p51",2010,169884
"2768","Mujer","Educación Primaria (nivel 1)","Valparaíso","p51",2011,137515
"2769","Mujer","Educación Primaria (nivel 1)","Valparaíso","p51",2012,190857
"2770","Mujer","Educación Primaria (nivel 1)","Valparaíso","p51",2013,185890
"2771","Mujer","Educación Primaria (nivel 1)","Valparaíso","p51",2014,159970
"2772","Mujer","Educación Primaria (nivel 1)","Valparaíso","p51",2015,161966
"2773","Mujer","Educación Primaria (nivel 1)",NA,NA,2010,89857
"2774","Mujer","Educación Primaria (nivel 1)",NA,NA,2011,100000
"2775","Mujer","Educación Primaria (nivel 1)",NA,NA,2012,80063
"2776","Mujer","Educación Primaria (nivel 2)","Antofagasta","p21",2010,260000
"2777","Mujer","Educación Primaria (nivel 2)","Antofagasta","p21",2011,275858
"2778","Mujer","Educación Primaria (nivel 2)","Antofagasta","p21",2012,311743
"2779","Mujer","Educación Primaria (nivel 2)","Antofagasta","p21",2013,305680
"2780","Mujer","Educación Primaria (nivel 2)","Antofagasta","p21",2014,262710
"2781","Mujer","Educación Primaria (nivel 2)","Antofagasta","p21",2015,1371993
"2782","Mujer","Educación Primaria (nivel 2)","Arauco","p82",2010,143066
"2783","Mujer","Educación Primaria (nivel 2)","Arauco","p82",2011,167130
"2784","Mujer","Educación Primaria (nivel 2)","Arauco","p82",2012,161310
"2785","Mujer","Educación Primaria (nivel 2)","Arauco","p82",2013,152224
"2786","Mujer","Educación Primaria (nivel 2)","Arauco","p82",2014,204259
"2787","Mujer","Educación Primaria (nivel 2)","Arauco","p82",2015,197325
"2788","Mujer","Educación Primaria (nivel 2)","Arica","p151",2010,195897
"2789","Mujer","Educación Primaria (nivel 2)","Arica","p151",2011,161464
"2790","Mujer","Educación Primaria (nivel 2)","Arica","p151",2012,160315
"2791","Mujer","Educación Primaria (nivel 2)","Arica","p151",2013,200804
"2792","Mujer","Educación Primaria (nivel 2)","Arica","p151",2014,201992
"2793","Mujer","Educación Primaria (nivel 2)","Arica","p151",2015,220060
"2794","Mujer","Educación Primaria (nivel 2)","Aysén","p112",2010,213969
"2795","Mujer","Educación Primaria (nivel 2)","Aysén","p112",2011,199819
"2796","Mujer","Educación Primaria (nivel 2)","Aysén","p112",2012,251405
"2797","Mujer","Educación Primaria (nivel 2)","Aysén","p112",2013,250052
"2798","Mujer","Educación Primaria (nivel 2)","Aysén","p112",2014,277664
"2799","Mujer","Educación Primaria (nivel 2)","Aysén","p112",2015,287000
"2800","Mujer","Educación Primaria (nivel 2)","Bíobío","p83",2010,169221
"2801","Mujer","Educación Primaria (nivel 2)","Bíobío","p83",2011,176434
"2802","Mujer","Educación Primaria (nivel 2)","Bíobío","p83",2012,179416
"2803","Mujer","Educación Primaria (nivel 2)","Bíobío","p83",2013,203199
"2804","Mujer","Educación Primaria (nivel 2)","Bíobío","p83",2014,205575
"2805","Mujer","Educación Primaria (nivel 2)","Bíobío","p83",2015,250256
"2806","Mujer","Educación Primaria (nivel 2)","Cachapoal","p61",2010,178134
"2807","Mujer","Educación Primaria (nivel 2)","Cachapoal","p61",2011,161283
"2808","Mujer","Educación Primaria (nivel 2)","Cachapoal","p61",2012,221259
"2809","Mujer","Educación Primaria (nivel 2)","Cachapoal","p61",2013,211764
"2810","Mujer","Educación Primaria (nivel 2)","Cachapoal","p61",2014,250000
"2811","Mujer","Educación Primaria (nivel 2)","Cachapoal","p61",2015,241049
"2812","Mujer","Educación Primaria (nivel 2)","Capitán Prat","p113",2010,300294
"2813","Mujer","Educación Primaria (nivel 2)","Capitán Prat","p113",2011,482320
"2814","Mujer","Educación Primaria (nivel 2)","Capitán Prat","p113",2012,492210
"2815","Mujer","Educación Primaria (nivel 2)","Cardenal Caro","p62",2010,203595
"2816","Mujer","Educación Primaria (nivel 2)","Cardenal Caro","p62",2011,176988
"2817","Mujer","Educación Primaria (nivel 2)","Cardenal Caro","p62",2012,180823
"2818","Mujer","Educación Primaria (nivel 2)","Cardenal Caro","p62",2013,196806
"2819","Mujer","Educación Primaria (nivel 2)","Cardenal Caro","p62",2014,210841
"2820","Mujer","Educación Primaria (nivel 2)","Cardenal Caro","p62",2015,290078
