"","sex","isced","geography_name","geography_id","year","weighted_mean"
"2004","Hombre","Nunca estudió","General Carrera","p114",2015,240064.946779723
"2005","Hombre","Nunca estudió","Huasco","p33",2010,71503.8980356046
"2006","Hombre","Nunca estudió","Huasco","p33",2011,117267.724785748
"2007","Hombre","Nunca estudió","Huasco","p33",2012,238050.190337273
"2008","Hombre","Nunca estudió","Huasco","p33",2013,186225.195255256
"2009","Hombre","Nunca estudió","Huasco","p33",2014,141256.294279421
"2010","Hombre","Nunca estudió","Huasco","p33",2015,183897.198261232
"2011","Hombre","Nunca estudió","Iquique","p11",2010,134451.66933846
"2012","Hombre","Nunca estudió","Iquique","p11",2011,87703.6562273898
"2013","Hombre","Nunca estudió","Iquique","p11",2014,207960.997562348
"2014","Hombre","Nunca estudió","Iquique","p11",2015,308441.352212453
"2015","Hombre","Nunca estudió","Limarí","p43",2010,163802.566824882
"2016","Hombre","Nunca estudió","Limarí","p43",2011,122855.723466581
"2017","Hombre","Nunca estudió","Limarí","p43",2012,119212.829566203
"2018","Hombre","Nunca estudió","Limarí","p43",2013,106104.589903988
"2019","Hombre","Nunca estudió","Limarí","p43",2014,186809.683507299
"2020","Hombre","Nunca estudió","Limarí","p43",2015,127817.5036987
"2021","Hombre","Nunca estudió","Linares","p74",2010,65313.4587732458
"2022","Hombre","Nunca estudió","Linares","p74",2011,114698.855040667
"2023","Hombre","Nunca estudió","Linares","p74",2012,135239.102106448
"2024","Hombre","Nunca estudió","Linares","p74",2013,128504.301019194
"2025","Hombre","Nunca estudió","Linares","p74",2014,136517.281102116
"2026","Hombre","Nunca estudió","Linares","p74",2015,87567.0540302639
"2027","Hombre","Nunca estudió","Llanquihue","p101",2010,132566.680836987
"2028","Hombre","Nunca estudió","Llanquihue","p101",2011,159935.838617647
"2029","Hombre","Nunca estudió","Llanquihue","p101",2012,111711.108208705
"2030","Hombre","Nunca estudió","Llanquihue","p101",2013,143603.066904735
"2031","Hombre","Nunca estudió","Llanquihue","p101",2014,100614.074939505
"2032","Hombre","Nunca estudió","Llanquihue","p101",2015,264183.180659674
"2033","Hombre","Nunca estudió","Los Andes","p53",2010,141506.672479553
"2034","Hombre","Nunca estudió","Los Andes","p53",2011,118879.504034351
"2035","Hombre","Nunca estudió","Los Andes","p53",2012,46092.0782821419
"2036","Hombre","Nunca estudió","Los Andes","p53",2013,209443.955193576
"2037","Hombre","Nunca estudió","Los Andes","p53",2014,253744.701161005
"2038","Hombre","Nunca estudió","Los Andes","p53",2015,172703.69793321
"2039","Hombre","Nunca estudió","Magallanes","p121",2010,102429.897410845
"2040","Hombre","Nunca estudió","Magallanes","p121",2012,251753.251851212
"2041","Hombre","Nunca estudió","Magallanes","p121",2014,30312.67765776
"2042","Hombre","Nunca estudió","Magallanes","p121",2015,40162.9844259328
"2043","Hombre","Nunca estudió","Maipo","p134",2010,151960.114760928
"2044","Hombre","Nunca estudió","Maipo","p134",2011,101741.727421581
"2045","Hombre","Nunca estudió","Maipo","p134",2012,52530.0124031196
"2046","Hombre","Nunca estudió","Maipo","p134",2013,278284.608294464
"2047","Hombre","Nunca estudió","Maipo","p134",2014,239582.241157055
"2048","Hombre","Nunca estudió","Maipo","p134",2015,278468.048997339
"2049","Hombre","Nunca estudió","Malleco","p92",2010,97479.6910497179
"2050","Hombre","Nunca estudió","Malleco","p92",2011,66018.9784510686
"2051","Hombre","Nunca estudió","Malleco","p92",2012,146978.7557567
"2052","Hombre","Nunca estudió","Malleco","p92",2013,106534.73957115
"2053","Hombre","Nunca estudió","Malleco","p92",2014,115053.362058007
"2054","Hombre","Nunca estudió","Malleco","p92",2015,144609.494471382
"2055","Hombre","Nunca estudió","Marga Marga","p58",2010,27938.2566938969
"2056","Hombre","Nunca estudió","Marga Marga","p58",2011,600075.773244336
"2057","Hombre","Nunca estudió","Marga Marga","p58",2012,153838.89590562
"2058","Hombre","Nunca estudió","Marga Marga","p58",2013,200926.446429612
"2059","Hombre","Nunca estudió","Marga Marga","p58",2014,167789.014936278
"2060","Hombre","Nunca estudió","Marga Marga","p58",2015,202000
"2061","Hombre","Nunca estudió","Melipilla","p135",2010,135810.979807561
"2062","Hombre","Nunca estudió","Melipilla","p135",2011,186438.373188777
"2063","Hombre","Nunca estudió","Melipilla","p135",2012,194706.894380314
"2064","Hombre","Nunca estudió","Melipilla","p135",2013,134994.499034307
"2065","Hombre","Nunca estudió","Melipilla","p135",2014,203502.576982085
"2066","Hombre","Nunca estudió","Melipilla","p135",2015,270871.833090112
"2067","Hombre","Nunca estudió","Ñuble","p84",2010,102728.987053144
"2068","Hombre","Nunca estudió","Ñuble","p84",2011,198537.410826656
"2069","Hombre","Nunca estudió","Ñuble","p84",2012,144159.651355671
"2070","Hombre","Nunca estudió","Ñuble","p84",2013,82427.821337563
"2071","Hombre","Nunca estudió","Ñuble","p84",2014,89972.0633212578
"2072","Hombre","Nunca estudió","Ñuble","p84",2015,145194.792836988
"2073","Hombre","Nunca estudió","Osorno","p103",2010,118680.530079818
"2074","Hombre","Nunca estudió","Osorno","p103",2011,94349.3698203782
"2075","Hombre","Nunca estudió","Osorno","p103",2012,146489.789957837
"2076","Hombre","Nunca estudió","Osorno","p103",2013,126132.042674023
"2077","Hombre","Nunca estudió","Osorno","p103",2014,199440.380674844
"2078","Hombre","Nunca estudió","Osorno","p103",2015,154427.336314622
"2079","Hombre","Nunca estudió","Parinacota","p152",2010,35034.253278528
"2080","Hombre","Nunca estudió","Parinacota","p152",2013,136481.834898574
"2081","Hombre","Nunca estudió","Parinacota","p152",2014,145506.764953449
"2082","Hombre","Nunca estudió","Parinacota","p152",2015,152764.287181211
"2083","Hombre","Nunca estudió","Petorca","p54",2010,180000
"2084","Hombre","Nunca estudió","Petorca","p54",2013,139325.419078587
"2085","Hombre","Nunca estudió","Petorca","p54",2014,199962.497656104
"2086","Hombre","Nunca estudió","Petorca","p54",2015,237869.604841888
"2087","Hombre","Nunca estudió","Quillota","p55",2010,148353.883942365
"2088","Hombre","Nunca estudió","Quillota","p55",2011,64338.0363264242
"2089","Hombre","Nunca estudió","Quillota","p55",2012,77446.0389630779
"2090","Hombre","Nunca estudió","Quillota","p55",2013,165939.357177118
"2091","Hombre","Nunca estudió","Quillota","p55",2014,153700.364042706
"2092","Hombre","Nunca estudió","Quillota","p55",2015,187534.195432214
"2093","Hombre","Nunca estudió","Ranco","p142",2010,128709.00981413
"2094","Hombre","Nunca estudió","Ranco","p142",2011,112050.038474408
"2095","Hombre","Nunca estudió","Ranco","p142",2012,52758.2729583969
"2096","Hombre","Nunca estudió","Ranco","p142",2013,19924.4740154648
"2097","Hombre","Nunca estudió","Ranco","p142",2014,140531.369192893
"2098","Hombre","Nunca estudió","Ranco","p142",2015,142987.683974157
"2099","Hombre","Nunca estudió","San Antonio","p56",2010,140358.340442335
"2100","Hombre","Nunca estudió","San Antonio","p56",2011,67902.6878553559
"2101","Hombre","Nunca estudió","San Antonio","p56",2012,134389.270992417
"2102","Hombre","Nunca estudió","San Antonio","p56",2013,339093.688185578
"2103","Hombre","Nunca estudió","San Antonio","p56",2014,236055.122297603
"2104","Hombre","Nunca estudió","San Antonio","p56",2015,293728.216147691
"2105","Hombre","Nunca estudió","San Felipe","p57",2010,101137.843579775
"2106","Hombre","Nunca estudió","San Felipe","p57",2011,124819.598416844
"2107","Hombre","Nunca estudió","San Felipe","p57",2012,414327.534613954
"2108","Hombre","Nunca estudió","San Felipe","p57",2013,199608.209963992
"2109","Hombre","Nunca estudió","San Felipe","p57",2014,222292.96949024
"2110","Hombre","Nunca estudió","San Felipe","p57",2015,196255.555535602
"2111","Hombre","Nunca estudió","Santiago","p131",2010,180564.510028318
"2112","Hombre","Nunca estudió","Santiago","p131",2011,173249.919704091
"2113","Hombre","Nunca estudió","Santiago","p131",2012,198246.131083345
"2114","Hombre","Nunca estudió","Santiago","p131",2013,297402.516972108
"2115","Hombre","Nunca estudió","Santiago","p131",2014,233587.129484195
"2116","Hombre","Nunca estudió","Santiago","p131",2015,262796.776206072
"2117","Hombre","Nunca estudió","Talagante","p136",2010,175409.84305013
"2118","Hombre","Nunca estudió","Talagante","p136",2011,129436.790796648
"2119","Hombre","Nunca estudió","Talagante","p136",2012,150460.714244038
"2120","Hombre","Nunca estudió","Talagante","p136",2013,175966.146333632
"2121","Hombre","Nunca estudió","Talagante","p136",2014,90000
"2122","Hombre","Nunca estudió","Talagante","p136",2015,246280.813185976
"2123","Hombre","Nunca estudió","Talca","p71",2010,126012.612164971
"2124","Hombre","Nunca estudió","Talca","p71",2011,132171.375713358
"2125","Hombre","Nunca estudió","Talca","p71",2012,184853.721855731
"2126","Hombre","Nunca estudió","Talca","p71",2013,234304.506379162
"2127","Hombre","Nunca estudió","Talca","p71",2014,241408.628152561
"2128","Hombre","Nunca estudió","Talca","p71",2015,144748.859247425
"2129","Hombre","Nunca estudió","Tamarugal","p12",2010,172269.784571644
"2130","Hombre","Nunca estudió","Tamarugal","p12",2011,58525.0526440485
"2131","Hombre","Nunca estudió","Tamarugal","p12",2012,129226.603310121
"2132","Hombre","Nunca estudió","Tamarugal","p12",2013,155924.87417156
"2133","Hombre","Nunca estudió","Tamarugal","p12",2014,337206.056520096
"2134","Hombre","Nunca estudió","Tamarugal","p12",2015,300081.183474654
"2135","Hombre","Nunca estudió","Tocopilla","p23",2013,55074.5594215998
"2136","Hombre","Nunca estudió","Tocopilla","p23",2014,535523.97195376
"2137","Hombre","Nunca estudió","Valdivia","p141",2010,86325.9044221459
"2138","Hombre","Nunca estudió","Valdivia","p141",2011,32614.7359250732
"2139","Hombre","Nunca estudió","Valdivia","p141",2012,132737.438294723
"2140","Hombre","Nunca estudió","Valdivia","p141",2013,127420.565828512
"2141","Hombre","Nunca estudió","Valdivia","p141",2014,168822.561053532
"2142","Hombre","Nunca estudió","Valdivia","p141",2015,355514.487677202
"2143","Hombre","Nunca estudió","Valparaíso","p51",2010,175078.008494011
"2144","Hombre","Nunca estudió","Valparaíso","p51",2011,173342.303716069
"2145","Hombre","Nunca estudió","Valparaíso","p51",2012,202135.205061574
"2146","Hombre","Nunca estudió","Valparaíso","p51",2013,290198.873297019
"2147","Hombre","Nunca estudió",NA,NA,2010,115345.139527858
"2148","Hombre","Nunca estudió",NA,NA,2011,50160
"2149","Hombre","Nunca estudió",NA,NA,2012,50117
"2150","Hombre","Postítulo y Maestría","Antofagasta","p21",2010,1064795.32682069
"2151","Hombre","Postítulo y Maestría","Antofagasta","p21",2011,996803.610040425
"2152","Hombre","Postítulo y Maestría","Antofagasta","p21",2012,2984147.55917281
"2153","Hombre","Postítulo y Maestría","Antofagasta","p21",2013,1030099.8813066
"2154","Hombre","Postítulo y Maestría","Antofagasta","p21",2014,1755117.50012667
"2155","Hombre","Postítulo y Maestría","Antofagasta","p21",2015,1941307.09758421
"2156","Hombre","Postítulo y Maestría","Arauco","p82",2010,1238713.24722194
"2157","Hombre","Postítulo y Maestría","Arauco","p82",2011,651707.317073171
"2158","Hombre","Postítulo y Maestría","Arauco","p82",2012,500000
"2159","Hombre","Postítulo y Maestría","Arauco","p82",2014,380000
"2160","Hombre","Postítulo y Maestría","Arauco","p82",2015,540000
"2161","Hombre","Postítulo y Maestría","Arica","p151",2010,1098736.37297997
"2162","Hombre","Postítulo y Maestría","Arica","p151",2011,1484752.76916877
"2163","Hombre","Postítulo y Maestría","Arica","p151",2012,2757234.32727868
"2164","Hombre","Postítulo y Maestría","Arica","p151",2013,887234.560145894
"2165","Hombre","Postítulo y Maestría","Arica","p151",2014,1818760.6594656
"2166","Hombre","Postítulo y Maestría","Arica","p151",2015,1066453.05370332
"2167","Hombre","Postítulo y Maestría","Aysén","p112",2010,1845387.74441542
"2168","Hombre","Postítulo y Maestría","Aysén","p112",2012,1518487.83634353
"2169","Hombre","Postítulo y Maestría","Aysén","p112",2013,2784102.20014194
"2170","Hombre","Postítulo y Maestría","Aysén","p112",2014,1800000
"2171","Hombre","Postítulo y Maestría","Aysén","p112",2015,4518335.74791744
"2172","Hombre","Postítulo y Maestría","Bíobío","p83",2011,854866.64587907
"2173","Hombre","Postítulo y Maestría","Bíobío","p83",2012,1358332.1672475
"2174","Hombre","Postítulo y Maestría","Bíobío","p83",2013,789446.97538791
"2175","Hombre","Postítulo y Maestría","Bíobío","p83",2014,846380.481334089
"2176","Hombre","Postítulo y Maestría","Bíobío","p83",2015,1256014.67260257
"2177","Hombre","Postítulo y Maestría","Cachapoal","p61",2010,549833.258796616
"2178","Hombre","Postítulo y Maestría","Cachapoal","p61",2011,1863794.40513295
"2179","Hombre","Postítulo y Maestría","Cachapoal","p61",2012,2549108.21677069
"2180","Hombre","Postítulo y Maestría","Cachapoal","p61",2013,1470196.93397796
"2181","Hombre","Postítulo y Maestría","Cachapoal","p61",2014,832826.810933071
"2182","Hombre","Postítulo y Maestría","Cachapoal","p61",2015,1968426.02103592
"2183","Hombre","Postítulo y Maestría","Capitán Prat","p113",2010,3997264.28920371
"2184","Hombre","Postítulo y Maestría","Cardenal Caro","p62",2011,797442.88803234
"2185","Hombre","Postítulo y Maestría","Cardenal Caro","p62",2012,502230.949488888
"2186","Hombre","Postítulo y Maestría","Cardenal Caro","p62",2013,921681.63722747
"2187","Hombre","Postítulo y Maestría","Cardenal Caro","p62",2014,1210000
"2188","Hombre","Postítulo y Maestría","Cauquenes","p72",2014,1799662.47890493
"2189","Hombre","Postítulo y Maestría","Cauquenes","p72",2015,1200324.73389862
"2190","Hombre","Postítulo y Maestría","Cautín","p91",2010,1147255.94412766
"2191","Hombre","Postítulo y Maestría","Cautín","p91",2011,1512722.03285838
"2192","Hombre","Postítulo y Maestría","Cautín","p91",2012,859130.747105936
"2193","Hombre","Postítulo y Maestría","Cautín","p91",2013,828450.948003097
"2194","Hombre","Postítulo y Maestría","Cautín","p91",2014,1595741.04484561
"2195","Hombre","Postítulo y Maestría","Cautín","p91",2015,2185713.76986434
"2196","Hombre","Postítulo y Maestría","Chacabuco","p133",2010,2013701.51353908
"2197","Hombre","Postítulo y Maestría","Chacabuco","p133",2011,2889553.2896389
"2198","Hombre","Postítulo y Maestría","Chacabuco","p133",2012,4808742.12753455
"2199","Hombre","Postítulo y Maestría","Chacabuco","p133",2013,3186113.28099941
"2200","Hombre","Postítulo y Maestría","Chacabuco","p133",2014,3884044.89077218
"2201","Hombre","Postítulo y Maestría","Chacabuco","p133",2015,6438987.4485987
"2202","Hombre","Postítulo y Maestría","Chañaral","p32",2011,693334.912812736
"2203","Hombre","Postítulo y Maestría","Chiloé","p102",2013,1606950.94134809
"2204","Hombre","Postítulo y Maestría","Chiloé","p102",2014,3299381.21132571
"2205","Hombre","Postítulo y Maestría","Chiloé","p102",2015,1400378.85621505
"2206","Hombre","Postítulo y Maestría","Choapa","p42",2011,700000
"2207","Hombre","Postítulo y Maestría","Choapa","p42",2012,1004510.30927835
"2208","Hombre","Postítulo y Maestría","Choapa","p42",2014,1999624.97656104
"2209","Hombre","Postítulo y Maestría","Choapa","p42",2015,1220330.14613026
"2210","Hombre","Postítulo y Maestría","Colchagua","p63",2010,1577191.9653568
"2211","Hombre","Postítulo y Maestría","Colchagua","p63",2011,1194142.38953883
"2212","Hombre","Postítulo y Maestría","Colchagua","p63",2012,400000
"2213","Hombre","Postítulo y Maestría","Colchagua","p63",2015,1000270.61158218
"2214","Hombre","Postítulo y Maestría","Concepción","p81",2010,1274897.63302111
"2215","Hombre","Postítulo y Maestría","Concepción","p81",2011,1926808.31378633
"2216","Hombre","Postítulo y Maestría","Concepción","p81",2012,1306986.25516089
"2217","Hombre","Postítulo y Maestría","Concepción","p81",2013,989260.29653508
"2218","Hombre","Postítulo y Maestría","Concepción","p81",2014,1882602.03657064
"2219","Hombre","Postítulo y Maestría","Concepción","p81",2015,1980989.84317439
"2220","Hombre","Postítulo y Maestría","Copiapó","p31",2010,2001957.3302016
"2221","Hombre","Postítulo y Maestría","Copiapó","p31",2011,2596880.15570387
"2222","Hombre","Postítulo y Maestría","Copiapó","p31",2012,993052.0427168
"2223","Hombre","Postítulo y Maestría","Copiapó","p31",2013,1495794.10499648
"2224","Hombre","Postítulo y Maestría","Copiapó","p31",2014,1554441.85088636
"2225","Hombre","Postítulo y Maestría","Copiapó","p31",2015,1163012.28978048
"2226","Hombre","Postítulo y Maestría","Cordillera","p152",2010,1664887.94956783
"2227","Hombre","Postítulo y Maestría","Cordillera","p152",2011,1361900.1625489
"2228","Hombre","Postítulo y Maestría","Cordillera","p152",2012,521330.360113481
"2229","Hombre","Postítulo y Maestría","Cordillera","p152",2013,724378.565271162
"2230","Hombre","Postítulo y Maestría","Cordillera","p152",2014,849959.5177053
"2231","Hombre","Postítulo y Maestría","Cordillera","p152",2015,1404188.4970292
"2232","Hombre","Postítulo y Maestría","Coyhaique","p111",2011,856742.861919485
"2233","Hombre","Postítulo y Maestría","Coyhaique","p111",2012,3374851.80699867
"2234","Hombre","Postítulo y Maestría","Coyhaique","p111",2013,1872034.27597477
"2235","Hombre","Postítulo y Maestría","Coyhaique","p111",2014,1560196.94588473
"2236","Hombre","Postítulo y Maestría","Coyhaique","p111",2015,1831134.5646438
"2237","Hombre","Postítulo y Maestría","Curicó","p73",2010,646492.543234001
"2238","Hombre","Postítulo y Maestría","Curicó","p73",2012,904059.278350515
"2239","Hombre","Postítulo y Maestría","Curicó","p73",2014,379928.745546597
"2240","Hombre","Postítulo y Maestría","Curicó","p73",2015,1884509.83222083
"2241","Hombre","Postítulo y Maestría","El Loa","p22",2010,1550884.91437142
"2242","Hombre","Postítulo y Maestría","El Loa","p22",2011,2439851.46187835
"2243","Hombre","Postítulo y Maestría","El Loa","p22",2012,2325773.45069446
"2244","Hombre","Postítulo y Maestría","El Loa","p22",2013,4497589.9618374
"2245","Hombre","Postítulo y Maestría","El Loa","p22",2014,2265155.11038305
"2246","Hombre","Postítulo y Maestría","El Loa","p22",2015,2770975.45187455
"2247","Hombre","Postítulo y Maestría","Elqui","p41",2011,2782195.76505407
"2248","Hombre","Postítulo y Maestría","Elqui","p41",2012,1909261.24809622
"2249","Hombre","Postítulo y Maestría","Elqui","p41",2013,2243804.23511582
"2250","Hombre","Postítulo y Maestría","Elqui","p41",2014,2996663.20210488
"2251","Hombre","Postítulo y Maestría","Elqui","p41",2015,3305975.51063981
"2252","Hombre","Postítulo y Maestría","General Carrera","p114",2013,1702304.56394036
"2253","Hombre","Postítulo y Maestría","Iquique","p11",2010,2344060.84531172
"2254","Hombre","Postítulo y Maestría","Iquique","p11",2011,690074.121407695
"2255","Hombre","Postítulo y Maestría","Iquique","p11",2012,1922532.018056
"2256","Hombre","Postítulo y Maestría","Iquique","p11",2013,1100395.1032317
"2257","Hombre","Postítulo y Maestría","Iquique","p11",2014,1811758.69181351
"2258","Hombre","Postítulo y Maestría","Iquique","p11",2015,2202050.97680001
"2259","Hombre","Postítulo y Maestría","Limarí","p43",2010,1733309.59196485
"2260","Hombre","Postítulo y Maestría","Limarí","p43",2011,1643781.5224602
"2261","Hombre","Postítulo y Maestría","Limarí","p43",2012,983133.556481971
"2262","Hombre","Postítulo y Maestría","Limarí","p43",2014,2526056.47148
"2263","Hombre","Postítulo y Maestría","Linares","p74",2013,2303164.19268353
"2264","Hombre","Postítulo y Maestría","Linares","p74",2014,1033349.72406141
"2265","Hombre","Postítulo y Maestría","Linares","p74",2015,812699.438117628
"2266","Hombre","Postítulo y Maestría","Llanquihue","p101",2010,1072101.30500401
"2267","Hombre","Postítulo y Maestría","Llanquihue","p101",2011,1480599.70206233
"2268","Hombre","Postítulo y Maestría","Llanquihue","p101",2012,1190431.44875662
"2269","Hombre","Postítulo y Maestría","Llanquihue","p101",2013,1504123.72242738
"2270","Hombre","Postítulo y Maestría","Llanquihue","p101",2014,2617234.06854942
"2271","Hombre","Postítulo y Maestría","Llanquihue","p101",2015,2767127.44379595
"2272","Hombre","Postítulo y Maestría","Los Andes","p53",2010,1351994.74079687
"2273","Hombre","Postítulo y Maestría","Los Andes","p53",2011,982857.047817989
"2274","Hombre","Postítulo y Maestría","Los Andes","p53",2012,811172.010505089
"2275","Hombre","Postítulo y Maestría","Los Andes","p53",2013,1016780.59441792
"2276","Hombre","Postítulo y Maestría","Los Andes","p53",2014,2813345.35709561
"2277","Hombre","Postítulo y Maestría","Los Andes","p53",2015,2246916.53065304
"2278","Hombre","Postítulo y Maestría","Magallanes","p121",2010,3531736.75802937
"2279","Hombre","Postítulo y Maestría","Magallanes","p121",2011,2506960.03040689
"2280","Hombre","Postítulo y Maestría","Magallanes","p121",2012,2757376.14206881
"2281","Hombre","Postítulo y Maestría","Magallanes","p121",2013,1556331.11817864
"2282","Hombre","Postítulo y Maestría","Magallanes","p121",2014,1647727.83135226
"2283","Hombre","Postítulo y Maestría","Magallanes","p121",2015,1629075.38839065
"2284","Hombre","Postítulo y Maestría","Maipo","p134",2010,1322120.65464079
"2285","Hombre","Postítulo y Maestría","Maipo","p134",2011,1799993.15362874
"2286","Hombre","Postítulo y Maestría","Maipo","p134",2012,3911491.70171169
"2287","Hombre","Postítulo y Maestría","Maipo","p134",2013,3220783.58856774
"2288","Hombre","Postítulo y Maestría","Maipo","p134",2014,1649326.61607902
"2289","Hombre","Postítulo y Maestría","Maipo","p134",2015,1460770.11378266
"2290","Hombre","Postítulo y Maestría","Malleco","p92",2012,766083.445560462
"2291","Hombre","Postítulo y Maestría","Malleco","p92",2013,1162666.9674725
"2292","Hombre","Postítulo y Maestría","Malleco","p92",2014,790506.36056976
"2293","Hombre","Postítulo y Maestría","Malleco","p92",2015,598428.467946399
"2294","Hombre","Postítulo y Maestría","Marga Marga","p58",2010,514866.567047922
"2295","Hombre","Postítulo y Maestría","Marga Marga","p58",2011,4804656.46722712
"2296","Hombre","Postítulo y Maestría","Marga Marga","p58",2012,1057653.65686313
"2297","Hombre","Postítulo y Maestría","Marga Marga","p58",2013,1120674.57021477
"2298","Hombre","Postítulo y Maestría","Marga Marga","p58",2014,1010867.01037157
"2299","Hombre","Postítulo y Maestría","Marga Marga","p58",2015,888731.70681019
"2300","Hombre","Postítulo y Maestría","Melipilla","p135",2013,619237.830333082
"2301","Hombre","Postítulo y Maestría","Melipilla","p135",2014,1249765.61035065
"2302","Hombre","Postítulo y Maestría","Melipilla","p135",2015,898891.796992359
"2303","Hombre","Postítulo y Maestría","Ñuble","p84",2010,610742.042271202
"2304","Hombre","Postítulo y Maestría","Ñuble","p84",2011,713241.452037335
"2305","Hombre","Postítulo y Maestría","Ñuble","p84",2012,1631752.5566718
"2306","Hombre","Postítulo y Maestría","Ñuble","p84",2013,1487443.470092
"2307","Hombre","Postítulo y Maestría","Ñuble","p84",2014,746421.401837838
"2308","Hombre","Postítulo y Maestría","Ñuble","p84",2015,886470.00396922
"2309","Hombre","Postítulo y Maestría","Osorno","p103",2010,676400.140176973
"2310","Hombre","Postítulo y Maestría","Osorno","p103",2011,849931.326603227
"2311","Hombre","Postítulo y Maestría","Osorno","p103",2012,1883819.49961168
"2312","Hombre","Postítulo y Maestría","Osorno","p103",2013,1833123.83749388
"2313","Hombre","Postítulo y Maestría","Osorno","p103",2014,2499367.87089045
"2314","Hombre","Postítulo y Maestría","Osorno","p103",2015,2979327.43418151
"2315","Hombre","Postítulo y Maestría","Petorca","p54",2012,482698.120162181
"2316","Hombre","Postítulo y Maestría","Petorca","p54",2013,657890.646181656
"2317","Hombre","Postítulo y Maestría","Petorca","p54",2014,666878.90847072
"2318","Hombre","Postítulo y Maestría","Quillota","p55",2010,700000
"2319","Hombre","Postítulo y Maestría","Quillota","p55",2011,762740.460619909
"2320","Hombre","Postítulo y Maestría","Quillota","p55",2012,1268891.28625048
"2321","Hombre","Postítulo y Maestría","Quillota","p55",2013,1623026.46449972
"2322","Hombre","Postítulo y Maestría","Quillota","p55",2014,511434.350615087
"2323","Hombre","Postítulo y Maestría","Quillota","p55",2015,1580129.08020332
"2324","Hombre","Postítulo y Maestría","Ranco","p142",2010,349760.625305325
"2325","Hombre","Postítulo y Maestría","Ranco","p142",2011,498401.805020212
"2326","Hombre","Postítulo y Maestría","Ranco","p142",2015,800000
"2327","Hombre","Postítulo y Maestría","San Antonio","p56",2011,373297.619110444
"2328","Hombre","Postítulo y Maestría","San Antonio","p56",2012,2532629.66355596
"2329","Hombre","Postítulo y Maestría","San Antonio","p56",2013,2536937.95779234
"2330","Hombre","Postítulo y Maestría","San Antonio","p56",2014,1299756.23476467
"2331","Hombre","Postítulo y Maestría","San Antonio","p56",2015,800216.489265744
"2332","Hombre","Postítulo y Maestría","San Felipe","p57",2010,2029464.9210226
"2333","Hombre","Postítulo y Maestría","San Felipe","p57",2011,409686.283726615
"2334","Hombre","Postítulo y Maestría","San Felipe","p57",2012,1206745.30040545
"2335","Hombre","Postítulo y Maestría","San Felipe","p57",2013,1588659.41008674
"2336","Hombre","Postítulo y Maestría","San Felipe","p57",2014,1220896.58352849
"2337","Hombre","Postítulo y Maestría","San Felipe","p57",2015,1557013.93723782
"2338","Hombre","Postítulo y Maestría","Santiago","p131",2010,2083037.08133987
"2339","Hombre","Postítulo y Maestría","Santiago","p131",2011,2063328.83307959
"2340","Hombre","Postítulo y Maestría","Santiago","p131",2012,1963306.32101075
"2341","Hombre","Postítulo y Maestría","Santiago","p131",2013,1972642.38540045
"2342","Hombre","Postítulo y Maestría","Santiago","p131",2014,2079968.2831474
"2343","Hombre","Postítulo y Maestría","Santiago","p131",2015,2100473.28177072
"2344","Hombre","Postítulo y Maestría","Talagante","p136",2010,1408140.76348703
"2345","Hombre","Postítulo y Maestría","Talagante","p136",2011,2801416.22945334
"2346","Hombre","Postítulo y Maestría","Talagante","p136",2012,2896338.05841924
"2347","Hombre","Postítulo y Maestría","Talagante","p136",2013,1866153.4697978
"2348","Hombre","Postítulo y Maestría","Talagante","p136",2014,2368452.45190545
"2349","Hombre","Postítulo y Maestría","Talagante","p136",2015,2514932.16878612
"2350","Hombre","Postítulo y Maestría","Talca","p71",2010,583725.074960818
"2351","Hombre","Postítulo y Maestría","Talca","p71",2011,1079768.00499427
"2352","Hombre","Postítulo y Maestría","Talca","p71",2012,882476.718979814
"2353","Hombre","Postítulo y Maestría","Talca","p71",2013,2750000
"2354","Hombre","Postítulo y Maestría","Talca","p71",2014,2504933.15535332
"2355","Hombre","Postítulo y Maestría","Talca","p71",2015,1989913.42073565
"2356","Hombre","Postítulo y Maestría","Tamarugal","p12",2011,743576.573161485
"2357","Hombre","Postítulo y Maestría","Tamarugal","p12",2012,881074.066304917
"2358","Hombre","Postítulo y Maestría","Tamarugal","p12",2013,1201626.75101672
"2359","Hombre","Postítulo y Maestría","Tamarugal","p12",2014,867967.838134046
"2360","Hombre","Postítulo y Maestría","Tamarugal","p12",2015,642607.750814925
"2361","Hombre","Postítulo y Maestría","Tierra del Fuego","p123",2014,1200000
"2362","Hombre","Postítulo y Maestría","Última Esperanza","p124",2013,4235734.29733395
"2363","Hombre","Postítulo y Maestría","Última Esperanza","p124",2014,1615522.86466909
"2364","Hombre","Postítulo y Maestría","Valdivia","p141",2010,471270.485353171
"2365","Hombre","Postítulo y Maestría","Valdivia","p141",2011,615947.207418734
"2366","Hombre","Postítulo y Maestría","Valdivia","p141",2012,1510365.01014417
"2367","Hombre","Postítulo y Maestría","Valdivia","p141",2013,1315729.04606264
"2368","Hombre","Postítulo y Maestría","Valdivia","p141",2014,1352130.53328331
"2369","Hombre","Postítulo y Maestría","Valdivia","p141",2015,1525850.53328402
"2370","Hombre","Postítulo y Maestría","Valparaíso","p51",2010,1844579.79739162
"2371","Hombre","Postítulo y Maestría","Valparaíso","p51",2011,1366943.96139542
"2372","Hombre","Postítulo y Maestría","Valparaíso","p51",2012,1642793.03646795
