"","sex","isco","geography_name","geography_id","year","lb_weighted_median"
"3410","Mujer","Empleados de oficina","Petorca","p54",2013,179961
"3411","Mujer","Empleados de oficina","Petorca","p54",2014,177257
"3412","Mujer","Empleados de oficina","Petorca","p54",2015,134590
"3413","Mujer","Empleados de oficina","Quillota","p55",2010,172168
"3414","Mujer","Empleados de oficina","Quillota","p55",2011,182880
"3415","Mujer","Empleados de oficina","Quillota","p55",2012,178587
"3416","Mujer","Empleados de oficina","Quillota","p55",2013,199245
"3417","Mujer","Empleados de oficina","Quillota","p55",2014,221232
"3418","Mujer","Empleados de oficina","Quillota","p55",2015,224391
"3419","Mujer","Empleados de oficina","Ranco","p142",2010,150147
"3420","Mujer","Empleados de oficina","Ranco","p142",2011,238145
"3421","Mujer","Empleados de oficina","Ranco","p142",2012,141793
"3422","Mujer","Empleados de oficina","Ranco","p142",2013,229131
"3423","Mujer","Empleados de oficina","Ranco","p142",2014,208000
"3424","Mujer","Empleados de oficina","Ranco","p142",2015,120032
"3425","Mujer","Empleados de oficina","San Antonio","p56",2010,159691
"3426","Mujer","Empleados de oficina","San Antonio","p56",2011,218970
"3427","Mujer","Empleados de oficina","San Antonio","p56",2012,224006
"3428","Mujer","Empleados de oficina","San Antonio","p56",2013,226654
"3429","Mujer","Empleados de oficina","San Antonio","p56",2014,275214
"3430","Mujer","Empleados de oficina","San Antonio","p56",2015,285753
"3431","Mujer","Empleados de oficina","San Felipe","p57",2010,185153
"3432","Mujer","Empleados de oficina","San Felipe","p57",2011,185894
"3433","Mujer","Empleados de oficina","San Felipe","p57",2012,200385
"3434","Mujer","Empleados de oficina","San Felipe","p57",2013,221951
"3435","Mujer","Empleados de oficina","San Felipe","p57",2014,230000
"3436","Mujer","Empleados de oficina","San Felipe","p57",2015,348526
"3437","Mujer","Empleados de oficina","Santiago","p131",2010,230225
"3438","Mujer","Empleados de oficina","Santiago","p131",2011,251208
"3439","Mujer","Empleados de oficina","Santiago","p131",2012,281559
"3440","Mujer","Empleados de oficina","Santiago","p131",2013,300000
"3441","Mujer","Empleados de oficina","Santiago","p131",2014,305527
"3442","Mujer","Empleados de oficina","Santiago","p131",2015,350095
"3443","Mujer","Empleados de oficina","Talagante","p136",2010,199863
"3444","Mujer","Empleados de oficina","Talagante","p136",2011,184279
"3445","Mujer","Empleados de oficina","Talagante","p136",2012,198832
"3446","Mujer","Empleados de oficina","Talagante","p136",2013,211340
"3447","Mujer","Empleados de oficina","Talagante","p136",2014,249528
"3448","Mujer","Empleados de oficina","Talagante","p136",2015,285898
"3449","Mujer","Empleados de oficina","Talca","p71",2010,135402
"3450","Mujer","Empleados de oficina","Talca","p71",2011,179425
"3451","Mujer","Empleados de oficina","Talca","p71",2012,200327
"3452","Mujer","Empleados de oficina","Talca","p71",2013,206681
"3453","Mujer","Empleados de oficina","Talca","p71",2014,225000
"3454","Mujer","Empleados de oficina","Talca","p71",2015,226965
"3455","Mujer","Empleados de oficina","Tamarugal","p12",2010,158470
"3456","Mujer","Empleados de oficina","Tamarugal","p12",2011,185405
"3457","Mujer","Empleados de oficina","Tamarugal","p12",2012,183634
"3458","Mujer","Empleados de oficina","Tamarugal","p12",2013,210000
"3459","Mujer","Empleados de oficina","Tamarugal","p12",2014,320754
"3460","Mujer","Empleados de oficina","Tamarugal","p12",2015,307645
"3461","Mujer","Empleados de oficina","Tierra del Fuego","p123",2011,280000
"3462","Mujer","Empleados de oficina","Tierra del Fuego","p123",2013,362000
"3463","Mujer","Empleados de oficina","Tierra del Fuego","p123",2014,425000
"3464","Mujer","Empleados de oficina","Tocopilla","p23",2012,251128
"3465","Mujer","Empleados de oficina","Tocopilla","p23",2013,249056
"3466","Mujer","Empleados de oficina","Tocopilla","p23",2014,349934
"3467","Mujer","Empleados de oficina","Última Esperanza","p124",2010,172168
"3468","Mujer","Empleados de oficina","Última Esperanza","p124",2012,278557
"3469","Mujer","Empleados de oficina","Última Esperanza","p124",2013,199245
"3470","Mujer","Empleados de oficina","Última Esperanza","p124",2014,224958
"3471","Mujer","Empleados de oficina","Última Esperanza","p124",2015,270600
"3472","Mujer","Empleados de oficina","Valdivia","p141",2010,189910
"3473","Mujer","Empleados de oficina","Valdivia","p141",2011,231320
"3474","Mujer","Empleados de oficina","Valdivia","p141",2012,220992
"3475","Mujer","Empleados de oficina","Valdivia","p141",2013,258118
"3476","Mujer","Empleados de oficina","Valdivia","p141",2014,298510
"3477","Mujer","Empleados de oficina","Valdivia","p141",2015,302806
"3478","Mujer","Empleados de oficina","Valparaíso","p51",2010,210206
"3479","Mujer","Empleados de oficina","Valparaíso","p51",2011,191136
"3480","Mujer","Empleados de oficina","Valparaíso","p51",2012,251623
"3481","Mujer","Empleados de oficina","Valparaíso","p51",2013,240497
"3482","Mujer","Empleados de oficina","Valparaíso","p51",2014,250132
"3483","Mujer","Empleados de oficina","Valparaíso","p51",2015,300000
"3484","Mujer","Empleados de oficina",NA,NA,2010,70000
"3485","Mujer","Empleados de oficina",NA,NA,2012,200902
"3486","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Antofagasta","p21",2010,595506
"3487","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Antofagasta","p21",2011,351692
"3488","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Antofagasta","p21",2012,160899
"3489","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Antofagasta","p21",2013,400000
"3490","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Antofagasta","p21",2014,478429
"3491","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Antofagasta","p21",2015,351426
"3492","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arauco","p82",2011,400000
"3493","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arauco","p82",2012,400000
"3494","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arauco","p82",2013,1494336
"3495","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arauco","p82",2014,1199775
"3496","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arica","p151",2010,160294
"3497","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arica","p151",2011,288000
"3498","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arica","p151",2012,413916
"3499","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arica","p151",2013,400542
"3500","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arica","p151",2014,300000
"3501","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Arica","p151",2015,350000
"3502","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Aysén","p112",2010,250000
"3503","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Aysén","p112",2011,1261280
"3504","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Aysén","p112",2012,351579
"3505","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Aysén","p112",2013,429653
"3506","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Aysén","p112",2014,499906
"3507","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Aysén","p112",2015,820222
"3508","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Bíobío","p83",2010,50000
"3509","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Bíobío","p83",2011,1200000
"3510","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Bíobío","p83",2012,517895
"3511","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Bíobío","p83",2013,480000
"3512","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Bíobío","p83",2014,308000
"3513","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Bíobío","p83",2015,692664
"3514","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cachapoal","p61",2010,110307
"3515","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cachapoal","p61",2011,309131
"3516","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cachapoal","p61",2012,753261
"3517","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cachapoal","p61",2013,194629
"3518","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cachapoal","p61",2014,300000
"3519","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cachapoal","p61",2015,304082
"3520","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cardenal Caro","p62",2010,470000
"3521","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cardenal Caro","p62",2011,77642
"3522","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cardenal Caro","p62",2013,400000
"3523","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cardenal Caro","p62",2014,75348
"3524","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cauquenes","p72",2010,125000
"3525","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cauquenes","p72",2011,274121
"3526","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cauquenes","p72",2012,250000
"3527","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cauquenes","p72",2013,300000
"3528","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cauquenes","p72",2014,300000
"3529","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cauquenes","p72",2015,90294
"3530","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cautín","p91",2010,152508
"3531","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cautín","p91",2011,3344
"3532","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cautín","p91",2012,50000
"3533","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cautín","p91",2013,298867
"3534","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cautín","p91",2014,399925
"3535","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cautín","p91",2015,301139
"3536","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chacabuco","p133",2010,54962
"3537","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chacabuco","p133",2011,500000
"3538","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chacabuco","p133",2012,155969
"3539","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chacabuco","p133",2013,120000
"3540","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chiloé","p102",2010,400000
"3541","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chiloé","p102",2011,500000
"3542","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chiloé","p102",2012,301686
"3543","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chiloé","p102",2013,1593958
"3544","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chiloé","p102",2014,999812
"3545","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chiloé","p102",2015,1004075
"3546","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Choapa","p42",2010,415637
"3547","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Choapa","p42",2012,400000
"3548","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Choapa","p42",2013,796979
"3549","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Choapa","p42",2014,3031268
"3550","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Choapa","p42",2015,1800000
"3551","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colchagua","p63",2010,210000
"3552","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colchagua","p63",2011,996804
"3553","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colchagua","p63",2012,853834
"3554","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colchagua","p63",2013,868808
"3555","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colchagua","p63",2014,149972
"3556","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colchagua","p63",2015,503136
"3557","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","p81",2010,145613
"3558","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","p81",2011,494648
"3559","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","p81",2012,250000
"3560","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","p81",2013,289442
"3561","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","p81",2014,820452
"3562","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","p81",2015,316511
"3563","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","p31",2010,420411
"3564","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","p31",2011,845326
"3565","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","p31",2012,461228
"3566","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","p31",2013,129509
"3567","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","p31",2014,299944
"3568","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","p31",2015,850230
"3569","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cordillera","p152",2010,199983
"3570","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cordillera","p152",2011,300000
"3571","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cordillera","p152",2012,584439
"3572","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cordillera","p152",2013,369070
"3573","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cordillera","p152",2014,770000
"3574","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cordillera","p152",2015,1100759
"3575","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","p111",2010,719508
"3576","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","p111",2011,301450
"3577","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","p111",2012,100000
"3578","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","p111",2013,150203
"3579","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","p111",2014,1000000
"3580","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","p111",2015,463050
"3581","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","p73",2010,178482
"3582","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","p73",2011,190918
"3583","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","p73",2012,190361
"3584","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","p73",2013,300000
"3585","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","p73",2014,126592
"3586","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","p73",2015,647729
"3587","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Loa","p22",2010,119918
"3588","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Loa","p22",2011,698613
"3589","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Loa","p22",2012,700000
"3590","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Loa","p22",2013,136001
"3591","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Loa","p22",2014,799850
"3592","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Loa","p22",2015,723837
"3593","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Elqui","p41",2010,446877
"3594","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Elqui","p41",2011,100483
"3595","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Elqui","p41",2012,502284
"3596","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Elqui","p41",2013,496928
"3597","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Elqui","p41",2014,327250
"3598","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Elqui","p41",2015,80000
"3599","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","General Carrera","p114",2015,430000
"3600","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huasco","p33",2010,134908
"3601","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huasco","p33",2011,1036676
"3602","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huasco","p33",2015,400108
"3603","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","p11",2010,400000
"3604","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","p11",2011,280380
"3605","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","p11",2012,204382
"3606","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","p11",2013,650000
"3607","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","p11",2014,300000
"3608","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","p11",2015,250000
"3609","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Limarí","p43",2010,160157
"3610","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Limarí","p43",2011,518338
"3611","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Limarí","p43",2013,597734
"3612","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Linares","p74",2010,220000
"3613","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Linares","p74",2011,595543
"3614","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Linares","p74",2013,498112
"3615","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Linares","p74",2014,300000
"3616","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Linares","p74",2015,371508
"3617","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Llanquihue","p101",2010,300000
"3618","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Llanquihue","p101",2011,432078
"3619","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Llanquihue","p101",2012,791558
"3620","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Llanquihue","p101",2013,203275
"3621","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Llanquihue","p101",2014,653133
"3622","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Llanquihue","p101",2015,443764
"3623","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Los Andes","p53",2010,680665
"3624","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Los Andes","p53",2011,428028
"3625","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Los Andes","p53",2012,426129
"3626","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Los Andes","p53",2013,542075
"3627","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Los Andes","p53",2014,602960
"3628","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Los Andes","p53",2015,602163
"3629","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Magallanes","p121",2010,302949
"3630","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Magallanes","p121",2011,489565
"3631","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Magallanes","p121",2012,300000
"3632","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Magallanes","p121",2013,490691
"3633","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Magallanes","p121",2014,151563
"3634","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Magallanes","p121",2015,799025
"3635","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Maipo","p134",2010,698231
"3636","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Maipo","p134",2011,626484
"3637","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Maipo","p134",2012,510000
"3638","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Maipo","p134",2013,434115
"3639","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Maipo","p134",2014,450000
"3640","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Maipo","p134",2015,1200000
"3641","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Malleco","p92",2010,200000
"3642","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Malleco","p92",2011,348881
"3643","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Malleco","p92",2012,80361
"3644","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Malleco","p92",2013,422809
"3645","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Malleco","p92",2014,245887
"3646","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Malleco","p92",2015,592183
"3647","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Marga Marga","p58",2010,300000
"3648","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Marga Marga","p58",2011,100483
"3649","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Marga Marga","p58",2012,215345
"3650","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Marga Marga","p58",2013,150203
"3651","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Marga Marga","p58",2014,278422
"3652","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Marga Marga","p58",2015,421711
"3653","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Melipilla","p135",2010,117770
"3654","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Melipilla","p135",2011,59808
"3655","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Melipilla","p135",2012,452529
"3656","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Melipilla","p135",2014,60000
