"","sex","isced","geography_name","geography_id","year","lb_weighted_median"
"1943","Hombre","Nunca estudió","Choapa","p42",2013,78365
"1944","Hombre","Nunca estudió","Choapa","p42",2014,10000
"1945","Hombre","Nunca estudió","Choapa","p42",2015,30000
"1946","Hombre","Nunca estudió","Colchagua","p63",2010,137004
"1947","Hombre","Nunca estudió","Colchagua","p63",2011,171036
"1948","Hombre","Nunca estudió","Colchagua","p63",2013,179320
"1949","Hombre","Nunca estudió","Colchagua","p63",2014,185965
"1950","Hombre","Nunca estudió","Colchagua","p63",2015,158401
"1951","Hombre","Nunca estudió","Concepción","p81",2010,33606
"1952","Hombre","Nunca estudió","Concepción","p81",2011,40585
"1953","Hombre","Nunca estudió","Concepción","p81",2013,60000
"1954","Hombre","Nunca estudió","Concepción","p81",2014,10049
"1955","Hombre","Nunca estudió","Concepción","p81",2015,75000
"1956","Hombre","Nunca estudió","Copiapó","p31",2010,79065
"1957","Hombre","Nunca estudió","Copiapó","p31",2011,140000
"1958","Hombre","Nunca estudió","Copiapó","p31",2013,194480
"1959","Hombre","Nunca estudió","Copiapó","p31",2014,50000
"1960","Hombre","Nunca estudió","Copiapó","p31",2015,281478
"1961","Hombre","Nunca estudió","Cordillera","p152",2010,200196
"1962","Hombre","Nunca estudió","Cordillera","p152",2011,85016
"1963","Hombre","Nunca estudió","Cordillera","p152",2013,199245
"1964","Hombre","Nunca estudió","Cordillera","p152",2014,259025
"1965","Hombre","Nunca estudió","Cordillera","p152",2015,400108
"1966","Hombre","Nunca estudió","Coyhaique","p111",2010,79945
"1967","Hombre","Nunca estudió","Coyhaique","p111",2011,68549
"1968","Hombre","Nunca estudió","Coyhaique","p111",2013,35937
"1969","Hombre","Nunca estudió","Coyhaique","p111",2014,30313
"1970","Hombre","Nunca estudió","Coyhaique","p111",2015,20000
"1971","Hombre","Nunca estudió","Curicó","p73",2010,145834
"1972","Hombre","Nunca estudió","Curicó","p73",2011,135971
"1973","Hombre","Nunca estudió","Curicó","p73",2013,193347
"1974","Hombre","Nunca estudió","Curicó","p73",2014,159970
"1975","Hombre","Nunca estudió","Curicó","p73",2015,180049
"1976","Hombre","Nunca estudió","El Loa","p22",2010,345542
"1977","Hombre","Nunca estudió","El Loa","p22",2014,359932
"1978","Hombre","Nunca estudió","Elqui","p41",2010,57556
"1979","Hombre","Nunca estudió","Elqui","p41",2011,80387
"1980","Hombre","Nunca estudió","Elqui","p41",2013,82456
"1981","Hombre","Nunca estudió","Elqui","p41",2014,24250
"1982","Hombre","Nunca estudió","Elqui","p41",2015,172649
"1983","Hombre","Nunca estudió","General Carrera","p114",2010,169884
"1984","Hombre","Nunca estudió","General Carrera","p114",2015,240065
"1985","Hombre","Nunca estudió","Huasco","p33",2010,29979
"1986","Hombre","Nunca estudió","Huasco","p33",2011,24000
"1987","Hombre","Nunca estudió","Huasco","p33",2013,60011
"1988","Hombre","Nunca estudió","Huasco","p33",2014,5025
"1989","Hombre","Nunca estudió","Huasco","p33",2015,101392
"1990","Hombre","Nunca estudió","Iquique","p11",2010,80000
"1991","Hombre","Nunca estudió","Iquique","p11",2011,42383
"1992","Hombre","Nunca estudió","Iquique","p11",2014,207961
"1993","Hombre","Nunca estudió","Iquique","p11",2015,150490
"1994","Hombre","Nunca estudió","Limarí","p43",2010,84491
"1995","Hombre","Nunca estudió","Limarí","p43",2011,39872
"1996","Hombre","Nunca estudió","Limarí","p43",2013,64177
"1997","Hombre","Nunca estudió","Limarí","p43",2014,107000
"1998","Hombre","Nunca estudió","Limarí","p43",2015,48264
"1999","Hombre","Nunca estudió","Linares","p74",2010,51995
"2000","Hombre","Nunca estudió","Linares","p74",2011,68262
"2001","Hombre","Nunca estudió","Linares","p74",2013,57925
"2002","Hombre","Nunca estudió","Linares","p74",2014,50232
"2003","Hombre","Nunca estudió","Linares","p74",2015,33914
"2004","Hombre","Nunca estudió","Llanquihue","p101",2010,49136
"2005","Hombre","Nunca estudió","Llanquihue","p101",2011,47020
"2006","Hombre","Nunca estudió","Llanquihue","p101",2013,35226
"2007","Hombre","Nunca estudió","Llanquihue","p101",2014,36718
"2008","Hombre","Nunca estudió","Llanquihue","p101",2015,76893
"2009","Hombre","Nunca estudió","Los Andes","p53",2010,35975
"2010","Hombre","Nunca estudió","Los Andes","p53",2011,69776
"2011","Hombre","Nunca estudió","Los Andes","p53",2013,59799
"2012","Hombre","Nunca estudió","Los Andes","p53",2014,207567
"2013","Hombre","Nunca estudió","Los Andes","p53",2015,20005
"2014","Hombre","Nunca estudió","Magallanes","p121",2010,102430
"2015","Hombre","Nunca estudió","Magallanes","p121",2014,30313
"2016","Hombre","Nunca estudió","Magallanes","p121",2015,40163
"2017","Hombre","Nunca estudió","Maipo","p134",2010,39973
"2018","Hombre","Nunca estudió","Maipo","p134",2011,88545
"2019","Hombre","Nunca estudió","Maipo","p134",2013,270366
"2020","Hombre","Nunca estudió","Maipo","p134",2014,30000
"2021","Hombre","Nunca estudió","Maipo","p134",2015,196799
"2022","Hombre","Nunca estudió","Malleco","p92",2010,42646
"2023","Hombre","Nunca estudió","Malleco","p92",2011,10030
"2024","Hombre","Nunca estudió","Malleco","p92",2013,35510
"2025","Hombre","Nunca estudió","Malleco","p92",2014,50000
"2026","Hombre","Nunca estudió","Malleco","p92",2015,100327
"2027","Hombre","Nunca estudió","Marga Marga","p58",2010,13600
"2028","Hombre","Nunca estudió","Marga Marga","p58",2011,600076
"2029","Hombre","Nunca estudió","Marga Marga","p58",2013,195000
"2030","Hombre","Nunca estudió","Marga Marga","p58",2014,121251
"2031","Hombre","Nunca estudió","Marga Marga","p58",2015,202000
"2032","Hombre","Nunca estudió","Melipilla","p135",2010,70000
"2033","Hombre","Nunca estudió","Melipilla","p135",2011,99680
"2034","Hombre","Nunca estudió","Melipilla","p135",2013,25000
"2035","Hombre","Nunca estudió","Melipilla","p135",2014,113294
"2036","Hombre","Nunca estudió","Melipilla","p135",2015,95000
"2037","Hombre","Nunca estudió","Ñuble","p84",2010,12991
"2038","Hombre","Nunca estudió","Ñuble","p84",2011,100000
"2039","Hombre","Nunca estudió","Ñuble","p84",2013,28308
"2040","Hombre","Nunca estudió","Ñuble","p84",2014,25105
"2041","Hombre","Nunca estudió","Ñuble","p84",2015,25102
"2042","Hombre","Nunca estudió","Osorno","p103",2010,39973
"2043","Hombre","Nunca estudió","Osorno","p103",2011,30000
"2044","Hombre","Nunca estudió","Osorno","p103",2013,33651
"2045","Hombre","Nunca estudió","Osorno","p103",2014,70345
"2046","Hombre","Nunca estudió","Osorno","p103",2015,47697
"2047","Hombre","Nunca estudió","Parinacota","p152",2010,35034
"2048","Hombre","Nunca estudió","Parinacota","p152",2013,115000
"2049","Hombre","Nunca estudió","Parinacota","p152",2014,80395
"2050","Hombre","Nunca estudió","Parinacota","p152",2015,41734
"2051","Hombre","Nunca estudió","Petorca","p54",2010,180000
"2052","Hombre","Nunca estudió","Petorca","p54",2013,99622
"2053","Hombre","Nunca estudió","Petorca","p54",2014,199962
"2054","Hombre","Nunca estudió","Petorca","p54",2015,205055
"2055","Hombre","Nunca estudió","Quillota","p55",2010,96094
"2056","Hombre","Nunca estudió","Quillota","p55",2011,19936
"2057","Hombre","Nunca estudió","Quillota","p55",2013,16022
"2058","Hombre","Nunca estudió","Quillota","p55",2014,91742
"2059","Hombre","Nunca estudió","Quillota","p55",2015,99536
"2060","Hombre","Nunca estudió","Ranco","p142",2010,24983
"2061","Hombre","Nunca estudió","Ranco","p142",2011,6651
"2062","Hombre","Nunca estudió","Ranco","p142",2013,19924
"2063","Hombre","Nunca estudió","Ranco","p142",2014,66000
"2064","Hombre","Nunca estudió","Ranco","p142",2015,64000
"2065","Hombre","Nunca estudió","San Antonio","p56",2010,50224
"2066","Hombre","Nunca estudió","San Antonio","p56",2011,59545
"2067","Hombre","Nunca estudió","San Antonio","p56",2013,250000
"2068","Hombre","Nunca estudió","San Antonio","p56",2014,199962
"2069","Hombre","Nunca estudió","San Antonio","p56",2015,204706
"2070","Hombre","Nunca estudió","San Felipe","p57",2010,28865
"2071","Hombre","Nunca estudió","San Felipe","p57",2011,60193
"2072","Hombre","Nunca estudió","San Felipe","p57",2013,199245
"2073","Hombre","Nunca estudió","San Felipe","p57",2014,222293
"2074","Hombre","Nunca estudió","San Felipe","p57",2015,100380
"2075","Hombre","Nunca estudió","Santiago","p131",2010,140000
"2076","Hombre","Nunca estudió","Santiago","p131",2011,95459
"2077","Hombre","Nunca estudió","Santiago","p131",2013,178654
"2078","Hombre","Nunca estudió","Santiago","p131",2014,60625
"2079","Hombre","Nunca estudió","Santiago","p131",2015,198863
"2080","Hombre","Nunca estudió","Talagante","p136",2010,94969
"2081","Hombre","Nunca estudió","Talagante","p136",2011,70338
"2082","Hombre","Nunca estudió","Talagante","p136",2013,100136
"2083","Hombre","Nunca estudió","Talagante","p136",2014,90000
"2084","Hombre","Nunca estudió","Talagante","p136",2015,200054
"2085","Hombre","Nunca estudió","Talca","p71",2010,94251
"2086","Hombre","Nunca estudió","Talca","p71",2011,80021
"2087","Hombre","Nunca estudió","Talca","p71",2013,89061
"2088","Hombre","Nunca estudió","Talca","p71",2014,181876
"2089","Hombre","Nunca estudió","Talca","p71",2015,35143
"2090","Hombre","Nunca estudió","Tamarugal","p12",2010,120117
"2091","Hombre","Nunca estudió","Tamarugal","p12",2011,33494
"2092","Hombre","Nunca estudió","Tamarugal","p12",2013,115156
"2093","Hombre","Nunca estudió","Tamarugal","p12",2014,279947
"2094","Hombre","Nunca estudió","Tamarugal","p12",2015,300081
"2095","Hombre","Nunca estudió","Tocopilla","p23",2013,55075
"2096","Hombre","Nunca estudió","Tocopilla","p23",2014,535524
"2097","Hombre","Nunca estudió","Valdivia","p141",2010,3003
"2098","Hombre","Nunca estudió","Valdivia","p141",2011,20060
"2099","Hombre","Nunca estudió","Valdivia","p141",2013,82066
"2100","Hombre","Nunca estudió","Valdivia","p141",2014,106580
"2101","Hombre","Nunca estudió","Valdivia","p141",2015,61132
"2102","Hombre","Nunca estudió","Valparaíso","p51",2010,139904
"2103","Hombre","Nunca estudió","Valparaíso","p51",2011,160773
"2104","Hombre","Nunca estudió","Valparaíso","p51",2013,180244
"2105","Hombre","Nunca estudió",NA,NA,2010,100098
"2106","Hombre","Nunca estudió",NA,NA,2011,50160
"2107","Hombre","Nunca Estudió","Antofagasta","p21",2012,35158
"2108","Hombre","Nunca Estudió","Arauco","p82",2012,75338
"2109","Hombre","Nunca Estudió","Arica","p151",2012,32180
"2110","Hombre","Nunca Estudió","Aysén","p112",2012,251405
"2111","Hombre","Nunca Estudió","Bíobío","p83",2012,90489
"2112","Hombre","Nunca Estudió","Cachapoal","p61",2012,59990
"2113","Hombre","Nunca Estudió","Cardenal Caro","p62",2012,40180
"2114","Hombre","Nunca Estudió","Cauquenes","p72",2012,70316
"2115","Hombre","Nunca Estudió","Cautín","p91",2012,26411
"2116","Hombre","Nunca Estudió","Chacabuco","p133",2012,120541
"2117","Hombre","Nunca Estudió","Chiloé","p102",2012,30135
"2118","Hombre","Nunca Estudió","Choapa","p42",2012,76653
"2119","Hombre","Nunca Estudió","Colchagua","p63",2012,16000
"2120","Hombre","Nunca Estudió","Concepción","p81",2012,90506
"2121","Hombre","Nunca Estudió","Copiapó","p31",2012,140000
"2122","Hombre","Nunca Estudió","Cordillera","p152",2012,180812
"2123","Hombre","Nunca Estudió","Coyhaique","p111",2012,48333
"2124","Hombre","Nunca Estudió","Curicó","p73",2012,138394
"2125","Hombre","Nunca Estudió","El Loa","p22",2012,253137
"2126","Hombre","Nunca Estudió","Elqui","p41",2012,8000
"2127","Hombre","Nunca Estudió","Huasco","p33",2012,80361
"2128","Hombre","Nunca Estudió","Limarí","p43",2012,70393
"2129","Hombre","Nunca Estudió","Linares","p74",2012,69385
"2130","Hombre","Nunca Estudió","Llanquihue","p101",2012,15084
"2131","Hombre","Nunca Estudió","Los Andes","p53",2012,25044
"2132","Hombre","Nunca Estudió","Magallanes","p121",2012,193870
"2133","Hombre","Nunca Estudió","Maipo","p134",2012,30000
"2134","Hombre","Nunca Estudió","Malleco","p92",2012,20276
"2135","Hombre","Nunca Estudió","Marga Marga","p58",2012,121043
"2136","Hombre","Nunca Estudió","Melipilla","p135",2012,135759
"2137","Hombre","Nunca Estudió","Ñuble","p84",2012,29206
"2138","Hombre","Nunca Estudió","Osorno","p103",2012,37000
"2139","Hombre","Nunca Estudió","Quillota","p55",2012,60140
"2140","Hombre","Nunca Estudió","Ranco","p142",2012,5000
"2141","Hombre","Nunca Estudió","San Antonio","p56",2012,15084
"2142","Hombre","Nunca Estudió","San Felipe","p57",2012,10056
"2143","Hombre","Nunca Estudió","Santiago","p131",2012,121529
"2144","Hombre","Nunca Estudió","Talagante","p136",2012,102676
"2145","Hombre","Nunca Estudió","Talca","p71",2012,89084
"2146","Hombre","Nunca Estudió","Tamarugal","p12",2012,38439
"2147","Hombre","Nunca Estudió","Valdivia","p141",2012,40000
"2148","Hombre","Nunca Estudió","Valparaíso","p51",2012,76671
"2149","Hombre","Nunca Estudió",NA,NA,2012,50117
"2150","Hombre","Postítulo y Maestría","Antofagasta","p21",2012,803608
"2151","Hombre","Postítulo y Maestría","Antofagasta","p21",2014,999812
"2152","Hombre","Postítulo y Maestría","Antofagasta","p21",2015,1504842
"2153","Hombre","Postítulo y Maestría","Arauco","p82",2012,500000
"2154","Hombre","Postítulo y Maestría","Arauco","p82",2014,380000
"2155","Hombre","Postítulo y Maestría","Arauco","p82",2015,540000
"2156","Hombre","Postítulo y Maestría","Arica","p151",2012,1639162
"2157","Hombre","Postítulo y Maestría","Arica","p151",2014,1818761
"2158","Hombre","Postítulo y Maestría","Arica","p151",2015,729323
"2159","Hombre","Postítulo y Maestría","Aysén","p112",2012,1518488
"2160","Hombre","Postítulo y Maestría","Aysén","p112",2014,1800000
"2161","Hombre","Postítulo y Maestría","Aysén","p112",2015,4518336
"2162","Hombre","Postítulo y Maestría","Bíobío","p83",2012,497939
"2163","Hombre","Postítulo y Maestría","Bíobío","p83",2014,846380
"2164","Hombre","Postítulo y Maestría","Bíobío","p83",2015,640346
"2165","Hombre","Postítulo y Maestría","Cachapoal","p61",2012,776038
"2166","Hombre","Postítulo y Maestría","Cachapoal","p61",2014,504170
"2167","Hombre","Postítulo y Maestría","Cachapoal","p61",2015,1000271
"2168","Hombre","Postítulo y Maestría","Cardenal Caro","p62",2012,400706
"2169","Hombre","Postítulo y Maestría","Cardenal Caro","p62",2014,1210000
"2170","Hombre","Postítulo y Maestría","Cauquenes","p72",2014,1799662
"2171","Hombre","Postítulo y Maestría","Cauquenes","p72",2015,1200325
"2172","Hombre","Postítulo y Maestría","Cautín","p91",2012,331322
"2173","Hombre","Postítulo y Maestría","Cautín","p91",2014,773645
"2174","Hombre","Postítulo y Maestría","Cautín","p91",2015,800046
"2175","Hombre","Postítulo y Maestría","Chacabuco","p133",2012,1805584
"2176","Hombre","Postítulo y Maestría","Chacabuco","p133",2014,3496062
"2177","Hombre","Postítulo y Maestría","Chacabuco","p133",2015,2621287
"2178","Hombre","Postítulo y Maestría","Chiloé","p102",2014,3299381
"2179","Hombre","Postítulo y Maestría","Chiloé","p102",2015,1400379
"2180","Hombre","Postítulo y Maestría","Choapa","p42",2012,1004510
"2181","Hombre","Postítulo y Maestría","Choapa","p42",2014,1999625
"2182","Hombre","Postítulo y Maestría","Choapa","p42",2015,1220330
"2183","Hombre","Postítulo y Maestría","Colchagua","p63",2012,400000
"2184","Hombre","Postítulo y Maestría","Colchagua","p63",2015,1000271
"2185","Hombre","Postítulo y Maestría","Concepción","p81",2012,584825
"2186","Hombre","Postítulo y Maestría","Concepción","p81",2014,1000000
"2187","Hombre","Postítulo y Maestría","Concepción","p81",2015,900244
"2188","Hombre","Postítulo y Maestría","Copiapó","p31",2012,803608
"2189","Hombre","Postítulo y Maestría","Copiapó","p31",2014,756726
"2190","Hombre","Postítulo y Maestría","Copiapó","p31",2015,351426
"2191","Hombre","Postítulo y Maestría","Cordillera","p152",2012,402248
"2192","Hombre","Postítulo y Maestría","Cordillera","p152",2014,500000
"2193","Hombre","Postítulo y Maestría","Cordillera","p152",2015,600000
"2194","Hombre","Postítulo y Maestría","Coyhaique","p111",2012,2109472
"2195","Hombre","Postítulo y Maestría","Coyhaique","p111",2014,1040840
"2196","Hombre","Postítulo y Maestría","Coyhaique","p111",2015,1000000
"2197","Hombre","Postítulo y Maestría","Curicó","p73",2012,904059
"2198","Hombre","Postítulo y Maestría","Curicó","p73",2014,379929
"2199","Hombre","Postítulo y Maestría","Curicó","p73",2015,1884510
"2200","Hombre","Postítulo y Maestría","El Loa","p22",2012,800000
"2201","Hombre","Postítulo y Maestría","El Loa","p22",2014,999812
"2202","Hombre","Postítulo y Maestría","El Loa","p22",2015,2000541
"2203","Hombre","Postítulo y Maestría","Elqui","p41",2012,744369
"2204","Hombre","Postítulo y Maestría","Elqui","p41",2014,345051
"2205","Hombre","Postítulo y Maestría","Elqui","p41",2015,1211341
"2206","Hombre","Postítulo y Maestría","Iquique","p11",2012,1442496
"2207","Hombre","Postítulo y Maestría","Iquique","p11",2014,1033020
"2208","Hombre","Postítulo y Maestría","Iquique","p11",2015,1019024
"2209","Hombre","Postítulo y Maestría","Limarí","p43",2012,538007
"2210","Hombre","Postítulo y Maestría","Limarí","p43",2014,2526056
"2211","Hombre","Postítulo y Maestría","Linares","p74",2014,170000
"2212","Hombre","Postítulo y Maestría","Linares","p74",2015,706785
"2213","Hombre","Postítulo y Maestría","Llanquihue","p101",2012,1007126
"2214","Hombre","Postítulo y Maestría","Llanquihue","p101",2014,1041887
"2215","Hombre","Postítulo y Maestría","Llanquihue","p101",2015,1092207
"2216","Hombre","Postítulo y Maestría","Los Andes","p53",2012,290231
"2217","Hombre","Postítulo y Maestría","Los Andes","p53",2014,1818761
"2218","Hombre","Postítulo y Maestría","Los Andes","p53",2015,636583
"2219","Hombre","Postítulo y Maestría","Magallanes","p121",2012,2212366
"2220","Hombre","Postítulo y Maestría","Magallanes","p121",2014,499906
"2221","Hombre","Postítulo y Maestría","Magallanes","p121",2015,1049634
"2222","Hombre","Postítulo y Maestría","Maipo","p134",2012,276984
"2223","Hombre","Postítulo y Maestría","Maipo","p134",2014,934235
"2224","Hombre","Postítulo y Maestría","Maipo","p134",2015,556088
"2225","Hombre","Postítulo y Maestría","Malleco","p92",2012,522345
"2226","Hombre","Postítulo y Maestría","Malleco","p92",2014,599887
"2227","Hombre","Postítulo y Maestría","Malleco","p92",2015,598428
"2228","Hombre","Postítulo y Maestría","Marga Marga","p58",2012,317118
"2229","Hombre","Postítulo y Maestría","Marga Marga","p58",2014,615000
"2230","Hombre","Postítulo y Maestría","Marga Marga","p58",2015,680000
"2231","Hombre","Postítulo y Maestría","Melipilla","p135",2014,1249766
"2232","Hombre","Postítulo y Maestría","Melipilla","p135",2015,427527
"2233","Hombre","Postítulo y Maestría","Ñuble","p84",2012,1156256
"2234","Hombre","Postítulo y Maestría","Ñuble","p84",2014,600000
"2235","Hombre","Postítulo y Maestría","Ñuble","p84",2015,450122
"2236","Hombre","Postítulo y Maestría","Osorno","p103",2012,1476786
"2237","Hombre","Postítulo y Maestría","Osorno","p103",2014,656028
"2238","Hombre","Postítulo y Maestría","Osorno","p103",2015,965664
"2239","Hombre","Postítulo y Maestría","Petorca","p54",2012,482698
"2240","Hombre","Postítulo y Maestría","Petorca","p54",2014,666879
"2241","Hombre","Postítulo y Maestría","Quillota","p55",2012,850000
"2242","Hombre","Postítulo y Maestría","Quillota","p55",2014,194135
"2243","Hombre","Postítulo y Maestría","Quillota","p55",2015,702852
"2244","Hombre","Postítulo y Maestría","Ranco","p142",2015,800000
"2245","Hombre","Postítulo y Maestría","San Antonio","p56",2012,1929984
"2246","Hombre","Postítulo y Maestría","San Antonio","p56",2014,1299756
"2247","Hombre","Postítulo y Maestría","San Antonio","p56",2015,800216
"2248","Hombre","Postítulo y Maestría","San Felipe","p57",2012,1206745
"2249","Hombre","Postítulo y Maestría","San Felipe","p57",2014,1010423
"2250","Hombre","Postítulo y Maestría","San Felipe","p57",2015,542200
"2251","Hombre","Postítulo y Maestría","Santiago","p131",2012,1271511
"2252","Hombre","Postítulo y Maestría","Santiago","p131",2014,1250742
"2253","Hombre","Postítulo y Maestría","Santiago","p131",2015,1300000
"2254","Hombre","Postítulo y Maestría","Talagante","p136",2012,2812629
"2255","Hombre","Postítulo y Maestría","Talagante","p136",2014,1150668
"2256","Hombre","Postítulo y Maestría","Talagante","p136",2015,1300352
"2257","Hombre","Postítulo y Maestría","Talca","p71",2012,446210
"2258","Hombre","Postítulo y Maestría","Talca","p71",2014,2009866
"2259","Hombre","Postítulo y Maestría","Talca","p71",2015,665701
"2260","Hombre","Postítulo y Maestría","Tamarugal","p12",2012,115646
"2261","Hombre","Postítulo y Maestría","Tamarugal","p12",2014,665836
"2262","Hombre","Postítulo y Maestría","Tamarugal","p12",2015,642608
"2263","Hombre","Postítulo y Maestría","Tierra del Fuego","p123",2014,1200000
"2264","Hombre","Postítulo y Maestría","Última Esperanza","p124",2014,449916
"2265","Hombre","Postítulo y Maestría","Valdivia","p141",2012,900000
"2266","Hombre","Postítulo y Maestría","Valdivia","p141",2014,842968
"2267","Hombre","Postítulo y Maestría","Valdivia","p141",2015,419796
"2268","Hombre","Postítulo y Maestría","Valparaíso","p51",2012,1017383
"2269","Hombre","Postítulo y Maestría","Valparaíso","p51",2014,1514860
"2270","Hombre","Postítulo y Maestría","Valparaíso","p51",2015,956132
"2271","Hombre","Postitulos y maestria","Antofagasta","p21",2010,500489
"2272","Hombre","Postitulos y maestria","Antofagasta","p21",2011,996804
"2273","Hombre","Postitulos y maestria","Arauco","p82",2010,600000
"2274","Hombre","Postitulos y maestria","Arauco","p82",2011,600000
"2275","Hombre","Postitulos y maestria","Arica","p151",2010,300294
"2276","Hombre","Postitulos y maestria","Arica","p151",2011,1004833
"2277","Hombre","Postitulos y maestria","Aysén","p112",2010,376368
"2278","Hombre","Postitulos y maestria","Bíobío","p83",2011,249201
"2279","Hombre","Postitulos y maestria","Cachapoal","p61",2010,93936
"2280","Hombre","Postitulos y maestria","Cachapoal","p61",2011,1293384
"2281","Hombre","Postitulos y maestria","Capitán Prat","p113",2010,3997264
"2282","Hombre","Postitulos y maestria","Cardenal Caro","p62",2011,797443
"2283","Hombre","Postitulos y maestria","Cautín","p91",2010,274812
"2284","Hombre","Postitulos y maestria","Cautín","p91",2011,854108
"2285","Hombre","Postitulos y maestria","Chacabuco","p133",2010,630000
"2286","Hombre","Postitulos y maestria","Chacabuco","p133",2011,2118554
"2287","Hombre","Postitulos y maestria","Chañaral","p32",2011,693335
"2288","Hombre","Postitulos y maestria","Choapa","p42",2011,700000
"2289","Hombre","Postitulos y maestria","Colchagua","p63",2010,659549
"2290","Hombre","Postitulos y maestria","Colchagua","p63",2011,904350
"2291","Hombre","Postitulos y maestria","Concepción","p81",2010,266751
"2292","Hombre","Postitulos y maestria","Concepción","p81",2011,602745
"2293","Hombre","Postitulos y maestria","Copiapó","p31",2010,2001957
"2294","Hombre","Postitulos y maestria","Copiapó","p31",2011,876068
"2295","Hombre","Postitulos y maestria","Cordillera","p152",2010,1399043
"2296","Hombre","Postitulos y maestria","Cordillera","p152",2011,1116420
"2297","Hombre","Postitulos y maestria","Coyhaique","p111",2011,577752
"2298","Hombre","Postitulos y maestria","Curicó","p73",2010,646493
"2299","Hombre","Postitulos y maestria","El Loa","p22",2010,1016304
"2300","Hombre","Postitulos y maestria","El Loa","p22",2011,2100000
"2301","Hombre","Postitulos y maestria","Elqui","p41",2011,1808355
"2302","Hombre","Postitulos y maestria","Iquique","p11",2010,925905
"2303","Hombre","Postitulos y maestria","Iquique","p11",2011,49840
"2304","Hombre","Postitulos y maestria","Limarí","p43",2010,1401370
"2305","Hombre","Postitulos y maestria","Limarí","p43",2011,1643782
"2306","Hombre","Postitulos y maestria","Llanquihue","p101",2010,297191
"2307","Hombre","Postitulos y maestria","Llanquihue","p101",2011,200000
"2308","Hombre","Postitulos y maestria","Los Andes","p53",2010,622804
"2309","Hombre","Postitulos y maestria","Los Andes","p53",2011,393713
"2310","Hombre","Postitulos y maestria","Magallanes","p121",2010,2813219
"2311","Hombre","Postitulos y maestria","Magallanes","p121",2011,1220779
"2312","Hombre","Postitulos y maestria","Maipo","p134",2010,600587
"2313","Hombre","Postitulos y maestria","Maipo","p134",2011,803867
"2314","Hombre","Postitulos y maestria","Marga Marga","p58",2010,380372
"2315","Hombre","Postitulos y maestria","Marga Marga","p58",2011,831543
"2316","Hombre","Postitulos y maestria","Ñuble","p84",2010,575000
"2317","Hombre","Postitulos y maestria","Ñuble","p84",2011,300000
"2318","Hombre","Postitulos y maestria","Osorno","p103",2010,211247
"2319","Hombre","Postitulos y maestria","Osorno","p103",2011,199459
"2320","Hombre","Postitulos y maestria","Quillota","p55",2010,700000
"2321","Hombre","Postitulos y maestria","Quillota","p55",2011,600000
"2322","Hombre","Postitulos y maestria","Ranco","p142",2010,349761
"2323","Hombre","Postitulos y maestria","Ranco","p142",2011,498402
"2324","Hombre","Postitulos y maestria","San Antonio","p56",2011,179425
"2325","Hombre","Postitulos y maestria","San Felipe","p57",2010,2029465
"2326","Hombre","Postitulos y maestria","San Felipe","p57",2011,409686
"2327","Hombre","Postitulos y maestria","Santiago","p131",2010,1151125
"2328","Hombre","Postitulos y maestria","Santiago","p131",2011,1300000
"2329","Hombre","Postitulos y maestria","Talagante","p136",2010,299795
"2330","Hombre","Postitulos y maestria","Talagante","p136",2011,2492009
"2331","Hombre","Postitulos y maestria","Talca","p71",2010,400391
"2332","Hombre","Postitulos y maestria","Talca","p71",2011,600000
"2333","Hombre","Postitulos y maestria","Tamarugal","p12",2011,743577
"2334","Hombre","Postitulos y maestria","Valdivia","p141",2010,295992
"2335","Hombre","Postitulos y maestria","Valdivia","p141",2011,80000
"2336","Hombre","Postitulos y maestria","Valparaíso","p51",2010,759091
"2337","Hombre","Postitulos y maestria","Valparaíso","p51",2011,832554
"2338","Hombre","Postítulos y Maestría","Antofagasta","p21",2013,660895
"2339","Hombre","Postítulos y Maestría","Arica","p151",2013,600813
"2340","Hombre","Postítulos y Maestría","Aysén","p112",2013,1915898
"2341","Hombre","Postítulos y Maestría","Bíobío","p83",2013,718973
"2342","Hombre","Postítulos y Maestría","Cachapoal","p61",2013,697357
"2343","Hombre","Postítulos y Maestría","Cardenal Caro","p62",2013,597734
"2344","Hombre","Postítulos y Maestría","Cautín","p91",2013,588626
"2345","Hombre","Postítulos y Maestría","Chacabuco","p133",2013,2631300
"2346","Hombre","Postítulos y Maestría","Chiloé","p102",2013,747168
"2347","Hombre","Postítulos y Maestría","Concepción","p81",2013,259696
"2348","Hombre","Postítulos y Maestría","Copiapó","p31",2013,1494336
"2349","Hombre","Postítulos y Maestría","Cordillera","p152",2013,370502
"2350","Hombre","Postítulos y Maestría","Coyhaique","p111",2013,1793203
"2351","Hombre","Postítulos y Maestría","El Loa","p22",2013,2425647
"2352","Hombre","Postítulos y Maestría","Elqui","p41",2013,627231
"2353","Hombre","Postítulos y Maestría","General Carrera","p114",2013,1702305
"2354","Hombre","Postítulos y Maestría","Iquique","p11",2013,398489
"2355","Hombre","Postítulos y Maestría","Linares","p74",2013,630000
"2356","Hombre","Postítulos y Maestría","Llanquihue","p101",2013,1101491
"2357","Hombre","Postítulos y Maestría","Los Andes","p53",2013,520000
"2358","Hombre","Postítulos y Maestría","Magallanes","p121",2013,544246
"2359","Hombre","Postítulos y Maestría","Maipo","p134",2013,1722552
"2360","Hombre","Postítulos y Maestría","Malleco","p92",2013,328754
"2361","Hombre","Postítulos y Maestría","Marga Marga","p58",2013,597734
