"","sex","geography_name","geography_id","year","lb_weighted_median"
"1258","Hombre","Quinta Normal","256",2014,287999
"1259","Hombre","Quinta Normal","256",2015,322070
"1260","Hombre","Quirihue","258",2010,70261
"1261","Hombre","Quirihue","258",2011,70000
"1262","Hombre","Quirihue","258",2012,80000
"1263","Hombre","Quirihue","258",2013,198475
"1264","Hombre","Quirihue","258",2014,145000
"1265","Hombre","Quirihue","258",2015,145582
"1266","Hombre","Rancagua","259",2010,300294
"1267","Hombre","Rancagua","259",2011,300000
"1268","Hombre","Rancagua","259",2012,308554
"1269","Hombre","Rancagua","259",2013,373487
"1270","Hombre","Rancagua","259",2014,349966
"1271","Hombre","Rancagua","259",2015,401630
"1272","Hombre","Rauco","261",2010,163263
"1273","Hombre","Rauco","261",2011,147029
"1274","Hombre","Rauco","261",2012,193870
"1275","Hombre","Rauco","261",2013,199815
"1276","Hombre","Rauco","261",2014,223399
"1277","Hombre","Rauco","261",2015,250373
"1278","Hombre","Recoleta","262",2010,175096
"1279","Hombre","Recoleta","262",2011,181418
"1280","Hombre","Recoleta","262",2012,200902
"1281","Hombre","Recoleta","262",2013,270000
"1282","Hombre","Recoleta","262",2014,280391
"1283","Hombre","Recoleta","262",2015,301222
"1284","Hombre","Renaico","263",2010,100000
"1285","Hombre","Renaico","263",2011,140000
"1286","Hombre","Renaico","263",2012,192000
"1287","Hombre","Renaico","263",2013,240000
"1288","Hombre","Renaico","263",2014,260617
"1289","Hombre","Renaico","263",2015,240000
"1290","Hombre","Renca","264",2010,199863
"1291","Hombre","Renca","264",2011,229265
"1292","Hombre","Renca","264",2012,245157
"1293","Hombre","Renca","264",2013,298896
"1294","Hombre","Renca","264",2014,260000
"1295","Hombre","Renca","264",2015,260730
"1296","Hombre","Rengo","265",2010,199863
"1297","Hombre","Rengo","265",2011,200000
"1298","Hombre","Rengo","265",2012,200754
"1299","Hombre","Rengo","265",2013,249056
"1300","Hombre","Rengo","265",2014,224958
"1301","Hombre","Rengo","265",2015,250005
"1302","Hombre","Requínoa","266",2010,220113
"1303","Hombre","Requínoa","266",2011,206700
"1304","Hombre","Requínoa","266",2012,193113
"1305","Hombre","Requínoa","266",2013,210000
"1306","Hombre","Requínoa","266",2014,239022
"1307","Hombre","Requínoa","266",2015,261059
"1308","Hombre","Retiro","267",2010,131722
"1309","Hombre","Retiro","267",2011,143540
"1310","Hombre","Retiro","267",2012,160911
"1311","Hombre","Retiro","267",2013,139502
"1312","Hombre","Retiro","267",2014,196026
"1313","Hombre","Retiro","267",2015,145539
"1314","Hombre","Rinconada","268",2010,223779
"1315","Hombre","Rinconada","268",2011,237153
"1316","Hombre","Rinconada","268",2012,200902
"1317","Hombre","Rinconada","268",2013,297602
"1318","Hombre","Rinconada","268",2014,303127
"1319","Hombre","Rinconada","268",2015,295493
"1320","Hombre","Río Bueno","269",2010,172000
"1321","Hombre","Río Bueno","269",2011,146758
"1322","Hombre","Río Bueno","269",2012,202990
"1323","Hombre","Río Bueno","269",2013,215935
"1324","Hombre","Río Bueno","269",2014,219959
"1325","Hombre","Río Bueno","269",2015,212653
"1326","Hombre","Río Claro","270",2010,172676
"1327","Hombre","Río Claro","270",2011,122691
"1328","Hombre","Río Claro","270",2012,157209
"1329","Hombre","Río Claro","270",2013,200271
"1330","Hombre","Río Claro","270",2014,192387
"1331","Hombre","Río Claro","270",2015,195795
"1332","Hombre","Río Hurtado","271",2010,100098
"1333","Hombre","Río Hurtado","271",2011,138667
"1334","Hombre","Río Hurtado","271",2012,115269
"1335","Hombre","Río Hurtado","271",2013,199126
"1336","Hombre","Río Hurtado","271",2014,67469
"1337","Hombre","Río Hurtado","271",2015,241982
"1338","Hombre","Río Ibáñez","272",2010,199863
"1339","Hombre","Río Ibáñez","272",2011,20097
"1340","Hombre","Río Ibáñez","272",2012,45253
"1341","Hombre","Río Ibáñez","272",2013,100136
"1342","Hombre","Río Ibáñez","272",2014,165628
"1343","Hombre","Río Ibáñez","272",2015,281141
"1344","Hombre","Río Negro","273",2010,150129
"1345","Hombre","Río Negro","273",2011,181382
"1346","Hombre","Río Negro","273",2012,166293
"1347","Hombre","Río Negro","273",2013,246149
"1348","Hombre","Río Negro","273",2014,256893
"1349","Hombre","Río Negro","273",2015,260009
"1350","Hombre","Romeral","275",2010,153105
"1351","Hombre","Romeral","275",2011,183887
"1352","Hombre","Romeral","275",2012,193000
"1353","Hombre","Romeral","275",2013,150203
"1354","Hombre","Romeral","275",2014,250000
"1355","Hombre","Romeral","275",2015,206877
"1356","Hombre","Saavedra","276",2010,41971
"1357","Hombre","Saavedra","276",2011,30007
"1358","Hombre","Saavedra","276",2012,17410
"1359","Hombre","Sagrada Familia","277",2010,169660
"1360","Hombre","Sagrada Familia","277",2011,181477
"1361","Hombre","Sagrada Familia","277",2012,193870
"1362","Hombre","Sagrada Familia","277",2013,229131
"1363","Hombre","Sagrada Familia","277",2014,243730
"1364","Hombre","Sagrada Familia","277",2015,276429
"1365","Hombre","Salamanca","278",2010,192516
"1366","Hombre","Salamanca","278",2011,200967
"1367","Hombre","Salamanca","278",2012,286602
"1368","Hombre","Salamanca","278",2013,213934
"1369","Hombre","Salamanca","278",2014,249953
"1370","Hombre","Salamanca","278",2015,300730
"1371","Hombre","San Antonio","279",2010,200000
"1372","Hombre","San Antonio","279",2011,246066
"1373","Hombre","San Antonio","279",2012,245318
"1374","Hombre","San Antonio","279",2013,280000
"1375","Hombre","San Antonio","279",2014,289946
"1376","Hombre","San Antonio","279",2015,323823
"1377","Hombre","San Bernardo","280",2010,200000
"1378","Hombre","San Bernardo","280",2011,250000
"1379","Hombre","San Bernardo","280",2012,291308
"1380","Hombre","San Bernardo","280",2013,300597
"1381","Hombre","San Bernardo","280",2014,319940
"1382","Hombre","San Bernardo","280",2015,351426
"1383","Hombre","San Carlos","281",2010,138000
"1384","Hombre","San Carlos","281",2011,150725
"1385","Hombre","San Carlos","281",2012,199799
"1386","Hombre","San Carlos","281",2013,214549
"1387","Hombre","San Carlos","281",2014,274245
"1388","Hombre","San Carlos","281",2015,256553
"1389","Hombre","San Clemente","282",2010,169623
"1390","Hombre","San Clemente","282",2011,165558
"1391","Hombre","San Clemente","282",2012,209304
"1392","Hombre","San Clemente","282",2013,209361
"1393","Hombre","San Clemente","282",2014,245000
"1394","Hombre","San Clemente","282",2015,251019
"1395","Hombre","San Esteban","283",2010,264987
"1396","Hombre","San Esteban","283",2011,281272
"1397","Hombre","San Esteban","283",2012,275652
"1398","Hombre","San Esteban","283",2013,296831
"1399","Hombre","San Esteban","283",2014,287321
"1400","Hombre","San Esteban","283",2015,250000
"1401","Hombre","San Felipe","285",2010,200140
"1402","Hombre","San Felipe","285",2011,227471
"1403","Hombre","San Felipe","285",2012,245921
"1404","Hombre","San Felipe","285",2013,257792
"1405","Hombre","San Felipe","285",2014,281450
"1406","Hombre","San Felipe","285",2015,294011
"1407","Hombre","San Fernando","286",2010,200000
"1408","Hombre","San Fernando","286",2011,210000
"1409","Hombre","San Fernando","286",2012,251020
"1410","Hombre","San Fernando","286",2013,254510
"1411","Hombre","San Fernando","286",2014,269283
"1412","Hombre","San Fernando","286",2015,280286
"1413","Hombre","San Ignacio","288",2010,64956
"1414","Hombre","San Ignacio","288",2011,258172
"1415","Hombre","San Ignacio","288",2013,100000
"1416","Hombre","San Ignacio","288",2014,42562
"1417","Hombre","San Ignacio","288",2015,22500
"1418","Hombre","San Javier","289",2010,149939
"1419","Hombre","San Javier","289",2011,134267
"1420","Hombre","San Javier","289",2012,198913
"1421","Hombre","San Javier","289",2013,209207
"1422","Hombre","San Javier","289",2014,224958
"1423","Hombre","San Javier","289",2015,241065
"1424","Hombre","San Joaquín","290",2010,210621
"1425","Hombre","San Joaquín","290",2011,238012
"1426","Hombre","San Joaquín","290",2012,301400
"1427","Hombre","San Joaquín","290",2013,299405
"1428","Hombre","San Joaquín","290",2014,247215
"1429","Hombre","San Joaquín","290",2015,355545
"1430","Hombre","San José de Maipo","291",2010,199761
"1431","Hombre","San José de Maipo","291",2011,218049
"1432","Hombre","San José de Maipo","291",2012,300831
"1433","Hombre","San José de Maipo","291",2013,303418
"1434","Hombre","San José de Maipo","291",2014,289773
"1435","Hombre","San José de Maipo","291",2015,335345
"1436","Hombre","San Juan de la Costa","292",2010,79945
"1437","Hombre","San Juan de la Costa","292",2011,79987
"1438","Hombre","San Juan de la Costa","292",2012,74944
"1439","Hombre","San Juan de la Costa","292",2013,71068
"1440","Hombre","San Juan de la Costa","292",2014,103694
"1441","Hombre","San Juan de la Costa","292",2015,205156
"1442","Hombre","San Miguel","293",2010,269815
"1443","Hombre","San Miguel","293",2011,258230
"1444","Hombre","San Miguel","293",2012,270000
"1445","Hombre","San Miguel","293",2013,409929
"1446","Hombre","San Miguel","293",2014,350000
"1447","Hombre","San Miguel","293",2015,241000
"1448","Hombre","San Nicolás","294",2010,89938
"1449","Hombre","San Nicolás","294",2011,119682
"1450","Hombre","San Nicolás","294",2012,125703
"1451","Hombre","San Nicolás","294",2013,69117
"1452","Hombre","San Nicolás","294",2014,204050
"1453","Hombre","San Pablo","295",2010,99000
"1454","Hombre","San Pablo","295",2011,143346
"1455","Hombre","San Pablo","295",2012,154377
"1456","Hombre","San Pablo","295",2013,173811
"1457","Hombre","San Pablo","295",2014,216000
"1458","Hombre","San Pablo","295",2015,202062
"1459","Hombre","San Pedro","296",2010,200112
"1460","Hombre","San Pedro","296",2011,199361
"1461","Hombre","San Pedro","296",2012,200902
"1462","Hombre","San Pedro","296",2013,198572
"1463","Hombre","San Pedro","296",2014,279947
"1464","Hombre","San Pedro","296",2015,265072
"1465","Hombre","San Pedro de Atacama","297",2010,250116
"1466","Hombre","San Pedro de Atacama","297",2011,272739
"1467","Hombre","San Pedro de la Paz","298",2010,180119
"1468","Hombre","San Pedro de la Paz","298",2011,375674
"1469","Hombre","San Pedro de la Paz","298",2012,299223
"1470","Hombre","San Pedro de la Paz","298",2013,362434
"1471","Hombre","San Pedro de la Paz","298",2014,305815
"1472","Hombre","San Pedro de la Paz","298",2015,448239
"1473","Hombre","San Ramón","300",2010,180000
"1474","Hombre","San Ramón","300",2011,211015
"1475","Hombre","San Ramón","300",2012,201014
"1476","Hombre","San Ramón","300",2013,276027
"1477","Hombre","San Ramón","300",2014,325360
"1478","Hombre","San Ramón","300",2015,350000
"1479","Hombre","San Vicente","302",2010,173809
"1480","Hombre","San Vicente","302",2011,188957
"1481","Hombre","San Vicente","302",2012,198479
"1482","Hombre","San Vicente","302",2013,209207
"1483","Hombre","San Vicente","302",2014,224470
"1484","Hombre","San Vicente","302",2015,241065
"1485","Hombre","Santa Bárbara","303",2010,172000
"1486","Hombre","Santa Bárbara","303",2013,40054
"1487","Hombre","Santa Bárbara","303",2014,52668
"1488","Hombre","Santa Bárbara","303",2015,50204
"1489","Hombre","Santa Cruz","304",2010,171882
"1490","Hombre","Santa Cruz","304",2011,207613
"1491","Hombre","Santa Cruz","304",2012,211859
"1492","Hombre","Santa Cruz","304",2013,224629
"1493","Hombre","Santa Cruz","304",2014,250148
"1494","Hombre","Santa Cruz","304",2015,250000
"1495","Hombre","Santa Juana","305",2010,200000
"1496","Hombre","Santa Juana","305",2011,221317
"1497","Hombre","Santa Juana","305",2012,205940
"1498","Hombre","Santa Juana","305",2013,240213
"1499","Hombre","Santa Juana","305",2014,238543
"1500","Hombre","Santa Juana","305",2015,300000
"1501","Hombre","Santa María","306",2010,172168
"1502","Hombre","Santa María","306",2013,460624
"1503","Hombre","Santa María","306",2014,222293
"1504","Hombre","Santa María","306",2015,230937
"1505","Hombre","Santiago","307",2010,291915
"1506","Hombre","Santiago","307",2011,286377
"1507","Hombre","Santiago","307",2012,262894
"1508","Hombre","Santiago","307",2013,407927
"1509","Hombre","Santiago","307",2014,404169
"1510","Hombre","Santiago","307",2015,393325
"1511","Hombre","Talagante","310",2010,221225
"1512","Hombre","Talagante","310",2011,282402
"1513","Hombre","Talagante","310",2012,300000
"1514","Hombre","Talagante","310",2013,341342
"1515","Hombre","Talagante","310",2014,350000
"1516","Hombre","Talagante","310",2015,312401
"1517","Hombre","Talca","311",2010,200000
"1518","Hombre","Talca","311",2011,200753
"1519","Hombre","Talca","311",2012,243597
"1520","Hombre","Talca","311",2013,300000
"1521","Hombre","Talca","311",2014,299944
"1522","Hombre","Talca","311",2015,300950
"1523","Hombre","Talcahuano","312",2010,250245
"1524","Hombre","Talcahuano","312",2011,238950
"1525","Hombre","Talcahuano","312",2012,251729
"1526","Hombre","Talcahuano","312",2013,298867
"1527","Hombre","Talcahuano","312",2014,300707
"1528","Hombre","Talcahuano","312",2015,400108
"1529","Hombre","Taltal","313",2010,300000
"1530","Hombre","Taltal","313",2011,300000
"1531","Hombre","Taltal","313",2012,300103
"1532","Hombre","Taltal","313",2013,361691
"1533","Hombre","Taltal","313",2014,349030
"1534","Hombre","Taltal","313",2015,300000
"1535","Hombre","Temuco","314",2010,200000
"1536","Hombre","Temuco","314",2011,250000
"1537","Hombre","Temuco","314",2012,260557
"1538","Hombre","Temuco","314",2013,249056
"1539","Hombre","Temuco","314",2014,301480
"1540","Hombre","Temuco","314",2015,350000
"1541","Hombre","Teno","315",2010,160078
"1542","Hombre","Teno","315",2011,181418
"1543","Hombre","Teno","315",2012,202410
"1544","Hombre","Teno","315",2013,216407
"1545","Hombre","Teno","315",2014,249819
"1546","Hombre","Teno","315",2015,231561
"1547","Hombre","Teodoro Schmidt","316",2010,41290
"1548","Hombre","Teodoro Schmidt","316",2011,11556
"1549","Hombre","Teodoro Schmidt","316",2012,60337
"1550","Hombre","Teodoro Schmidt","316",2013,48766
"1551","Hombre","Teodoro Schmidt","316",2014,83682
"1552","Hombre","Teodoro Schmidt","316",2015,70266
"1553","Hombre","Tierra Amarilla","317",2010,274812
"1554","Hombre","Tierra Amarilla","317",2011,222141
"1555","Hombre","Tierra Amarilla","317",2012,301353
"1556","Hombre","Tierra Amarilla","317",2013,350474
"1557","Hombre","Tierra Amarilla","317",2014,198918
"1558","Hombre","Tierra Amarilla","317",2015,394920
"1559","Hombre","Tiltil","318",2010,199062
"1560","Hombre","Tiltil","318",2011,200000
"1561","Hombre","Tiltil","318",2012,227972
"1562","Hombre","Tiltil","318",2013,278713
"1563","Hombre","Tiltil","318",2014,284746
"1564","Hombre","Tiltil","318",2015,241421
"1565","Hombre","Tirúa","320",2010,70961
"1566","Hombre","Tirúa","320",2011,40014
"1567","Hombre","Tocopilla","321",2010,350343
"1568","Hombre","Tocopilla","321",2011,267106
"1569","Hombre","Tocopilla","321",2012,360699
"1570","Hombre","Tocopilla","321",2013,343468
"1571","Hombre","Tocopilla","321",2014,354632
"1572","Hombre","Tocopilla","321",2015,300623
"1573","Hombre","Tomé","323",2010,150147
"1574","Hombre","Tomé","323",2011,189790
"1575","Hombre","Tomé","323",2012,180130
"1576","Hombre","Tomé","323",2013,216873
"1577","Hombre","Tomé","323",2014,250000
"1578","Hombre","Tomé","323",2015,254803
"1579","Hombre","Traigué",NA,2010,67755
"1580","Hombre","Traigué",NA,2011,100464
"1581","Hombre","Traigué",NA,2012,97057
"1582","Hombre","Tucapel","328",2010,115108
"1583","Hombre","Tucapel","328",2011,130628
"1584","Hombre","Tucapel","328",2012,157120
"1585","Hombre","Tucapel","328",2013,209207
"1586","Hombre","Valdivia","329",2010,200000
"1587","Hombre","Valdivia","329",2011,233245
"1588","Hombre","Valdivia","329",2012,256500
"1589","Hombre","Valdivia","329",2013,267859
"1590","Hombre","Valdivia","329",2014,321980
"1591","Hombre","Valdivia","329",2015,350030
"1592","Hombre","Vallenar","330",2010,201962
"1593","Hombre","Vallenar","330",2011,251095
"1594","Hombre","Vallenar","330",2012,301686
"1595","Hombre","Vallenar","330",2013,278144
"1596","Hombre","Vallenar","330",2014,311300
"1597","Hombre","Vallenar","330",2015,300000
"1598","Hombre","Valparaíso","331",2010,200196
"1599","Hombre","Valparaíso","331",2011,233728
"1600","Hombre","Valparaíso","331",2012,244196
"1601","Hombre","Valparaíso","331",2013,295950
"1602","Hombre","Valparaíso","331",2014,303127
"1603","Hombre","Valparaíso","331",2015,347512
"1604","Hombre","Vichuquén","332",2010,44238
"1605","Hombre","Vichuquén","332",2011,52332
"1606","Hombre","Victoria","333",2010,169848
"1607","Hombre","Victoria","333",2011,181492
"1608","Hombre","Victoria","333",2012,156704
"1609","Hombre","Victoria","333",2013,172056
"1610","Hombre","Victoria","333",2014,226588
"1611","Hombre","Victoria","333",2015,241814
"1612","Hombre","Vicuña","334",2010,172405
"1613","Hombre","Vicuña","334",2011,187000
"1614","Hombre","Vicuña","334",2012,213831
"1615","Hombre","Vicuña","334",2013,210285
"1616","Hombre","Vicuña","334",2014,259907
"1617","Hombre","Vicuña","334",2015,200165
"1618","Hombre","Villa Alegre","336",2010,159969
"1619","Hombre","Villa Alegre","336",2011,112825
"1620","Hombre","Villa Alegre","336",2012,138758
"1621","Hombre","Villa Alegre","336",2013,200000
"1622","Hombre","Villa Alegre","336",2014,180000
"1623","Hombre","Villa Alemana","337",2010,235839
"1624","Hombre","Villa Alemana","337",2011,213719
"1625","Hombre","Villa Alemana","337",2012,248388
"1626","Hombre","Villa Alemana","337",2013,320206
"1627","Hombre","Villa Alemana","337",2014,353648
"1628","Hombre","Villa Alemana","337",2015,373004
"1629","Hombre","Villarica",NA,2010,100098
"1630","Hombre","Villarica",NA,2011,207229
"1631","Hombre","Villarica",NA,2012,151420
"1632","Hombre","Viña del Mar","339",2010,200000
"1633","Hombre","Viña del Mar","339",2011,299292
"1634","Hombre","Viña del Mar","339",2012,267529
"1635","Hombre","Viña del Mar","339",2013,397963
"1636","Hombre","Viña del Mar","339",2014,399961
"1637","Hombre","Viña del Mar","339",2015,363961
"1638","Hombre","Vitacura","340",2010,800751
"1639","Hombre","Vitacura","340",2011,1004833
"1640","Hombre","Vitacura","340",2012,991637
"1641","Hombre","Vitacura","340",2013,996224
"1642","Hombre","Vitacura","340",2014,870918
"1643","Hombre","Vitacura","340",2015,1004075
"1644","Hombre","Yerbas Buenas","341",2010,69952
"1645","Hombre","Yerbas Buenas","341",2011,100321
"1646","Hombre","Yerbas Buenas","341",2012,193870
"1647","Hombre","Yerbas Buenas","341",2013,209207
"1648","Hombre","Yerbas Buenas","341",2014,150696
"1649","Hombre","Yerbas Buenas","341",2015,42136
"1650","Hombre","Yumbel","342",2010,86127
"1651","Hombre","Yumbel","342",2011,112502
"1652","Hombre","Yumbel","342",2012,114368
"1653","Hombre","Yumbel","342",2013,300000
"1654","Hombre","Yumbel","342",2014,400000
"1655","Hombre","Yumbel","342",2015,271000
"1656","Hombre","Yungay","343",2010,40000
"1657","Hombre","Yungay","343",2013,30041
"1658","Hombre","Yungay","343",2014,121251
"1659","Hombre","Yungay","343",2015,125509
"1660","Hombre","Alhué","2",2011,251208
"1661","Hombre","Alhué","2",2012,341911
"1662","Hombre","Alhué","2",2013,190258
"1663","Hombre","Alhué","2",2014,576951
"1664","Hombre","Alhué","2",2015,306243
"1665","Hombre","Camiña","26",2011,51841
"1666","Hombre","Camiña","26",2012,45170
"1667","Hombre","Camiña","26",2013,115156
"1668","Hombre","Camiña","26",2014,125000
"1669","Hombre","Camiña","26",2015,41666
"1670","Hombre","Cunco","72",2011,60030
"1671","Hombre","Cunco","72",2012,68334
"1672","Hombre","Cunco","72",2013,151367
"1673","Hombre","Cunco","72",2014,103056
"1674","Hombre","Cunco","72",2015,154951
"1675","Hombre","Sierra Gorda","309",2011,376812
"1676","Hombre","Sierra Gorda","309",2012,305269
"1677","Hombre","Sierra Gorda","309",2013,600813
"1678","Hombre","Lago Ranco","128",2012,30000
"1679","Hombre","Lago Ranco","128",2013,90000
"1680","Hombre","Lago Ranco","128",2014,100000
"1681","Hombre","Lago Ranco","128",2015,130425
"1682","Hombre","Lago Verde","129",2012,193079
"1683","Hombre","Lago Verde","129",2013,215291
"1684","Hombre","Lago Verde","129",2014,227345
"1685","Hombre","Lago Verde","129",2015,301222
"1686","Hombre","Mostazal","175",2012,200902
"1687","Hombre","Mostazal","175",2013,204226
"1688","Hombre","Mostazal","175",2014,219959
"1689","Hombre","Mostazal","175",2015,243203
"1690","Hombre","Quintero","257",2013,298867
"1691","Hombre","Quintero","257",2014,419921
"1692","Hombre","Quintero","257",2015,264322
"1693","Hombre","San Gregorio","287",2013,520705
"1694","Hombre","San Gregorio","287",2014,624972
"1695","Hombre","San Gregorio","287",2015,301222
"1696","Hombre","Traiguén","326",2013,224197
"1697","Hombre","Traiguén","326",2014,207961
"1698","Hombre","Traiguén","326",2015,210057
"1699","Hombre","Villarrica","338",2013,173159
"1700","Hombre","Villarrica","338",2014,203145
"1701","Hombre","Villarrica","338",2015,243483
"1702","Hombre","Coltauco","61",2014,280760
"1703","Hombre","Coltauco","61",2015,240488
"1704","Hombre","Pemuco","208",2014,128926
"1705","Hombre","Pemuco","208",2015,241065
"1706","Hombre","Zapallar","344",2014,222293
"1707","Hombre","Zapallar","344",2015,235970
"1708","Mujer","Algarrobo","1",2010,45663
"1709","Mujer","Algarrobo","1",2011,245179
"1710","Mujer","Algarrobo","1",2012,221237
"1711","Mujer","Algarrobo","1",2013,85115
"1712","Mujer","Algarrobo","1",2014,111551
"1713","Mujer","Algarrobo","1",2015,421711
"1714","Mujer","Alto del Carmen","4",2010,68641
"1715","Mujer","Alto del Carmen","4",2011,109750
"1716","Mujer","Alto del Carmen","4",2012,70136
"1717","Mujer","Alto del Carmen","4",2013,87557
"1718","Mujer","Alto del Carmen","4",2014,89360
"1719","Mujer","Alto del Carmen","4",2015,100327
"1720","Mujer","Alto Hospicio","5",2010,149897
"1721","Mujer","Alto Hospicio","5",2011,159732
"1722","Mujer","Alto Hospicio","5",2012,190000
"1723","Mujer","Alto Hospicio","5",2013,200271
"1724","Mujer","Alto Hospicio","5",2014,205024
"1725","Mujer","Alto Hospicio","5",2015,209636
"1726","Mujer","Ancud","6",2010,94367
"1727","Mujer","Ancud","6",2011,72442
"1728","Mujer","Ancud","6",2012,137906
"1729","Mujer","Ancud","6",2013,81286
"1730","Mujer","Ancud","6",2014,89787
"1731","Mujer","Ancud","6",2015,111632
"1732","Mujer","Andacollo","7",2010,155198
"1733","Mujer","Andacollo","7",2011,174441
"1734","Mujer","Andacollo","7",2012,167574
"1735","Mujer","Andacollo","7",2013,9962
"1736","Mujer","Andacollo","7",2014,193782
"1737","Mujer","Andacollo","7",2015,98027
"1738","Mujer","Angol","8",2010,166798
"1739","Mujer","Angol","8",2011,156529
"1740","Mujer","Angol","8",2012,150881
"1741","Mujer","Angol","8",2013,179758
"1742","Mujer","Angol","8",2014,160000
"1743","Mujer","Angol","8",2015,200132
"1744","Mujer","Antofagasta","9",2010,215631
"1745","Mujer","Antofagasta","9",2011,222592
"1746","Mujer","Antofagasta","9",2012,250000
"1747","Mujer","Antofagasta","9",2013,298867
"1748","Mujer","Antofagasta","9",2014,300000
"1749","Mujer","Antofagasta","9",2015,335559
"1750","Mujer","Antuco","10",2010,49966
"1751","Mujer","Antuco","10",2011,50000
"1752","Mujer","Antuco","10",2012,20000
"1753","Mujer","Antuco","10",2013,54646
"1754","Mujer","Antuco","10",2014,9998
"1755","Mujer","Antuco","10",2015,96314
"1756","Mujer","Arauco","11",2010,80692
"1757","Mujer","Arauco","11",2011,36145
"1758","Mujer","Arauco","11",2012,44888
"1759","Mujer","Arauco","11",2013,55987
"1760","Mujer","Arauco","11",2014,152698
"1761","Mujer","Arauco","11",2015,78747
"1762","Mujer","Arica","12",2010,156071
"1763","Mujer","Arica","12",2011,152093
"1764","Mujer","Arica","12",2012,174126
"1765","Mujer","Arica","12",2013,198402
"1766","Mujer","Arica","12",2014,212189
"1767","Mujer","Arica","12",2015,222406
"1768","Mujer","Aysén","13",2010,200093
"1769","Mujer","Aysén","13",2011,217878
"1770","Mujer","Aysén","13",2012,193921
"1771","Mujer","Aysén","13",2013,249056
"1772","Mujer","Aysén","13",2014,224986
"1773","Mujer","Aysén","13",2015,274167
"1774","Mujer","Buin","14",2010,170000
"1775","Mujer","Buin","14",2011,179516
"1776","Mujer","Buin","14",2012,193000
"1777","Mujer","Buin","14",2013,212799
"1778","Mujer","Buin","14",2014,227574
"1779","Mujer","Buin","14",2015,247761
"1780","Mujer","Bulnes","15",2010,70065
"1781","Mujer","Bulnes","15",2011,127500
"1782","Mujer","Bulnes","15",2012,131642
"1783","Mujer","Bulnes","15",2013,130007
"1784","Mujer","Bulnes","15",2014,150000
"1785","Mujer","Bulnes","15",2015,210033
"1786","Mujer","Cabildo","16",2010,83572
"1787","Mujer","Cabildo","16",2011,117998
"1788","Mujer","Cabildo","16",2012,111702
"1789","Mujer","Cabildo","16",2013,89920
"1790","Mujer","Cabildo","16",2014,133718
"1791","Mujer","Cabildo","16",2015,154994
"1792","Mujer","Cabrero","18",2010,70069
"1793","Mujer","Cabrero","18",2011,80120
"1794","Mujer","Cabrero","18",2012,51228
"1795","Mujer","Cabrero","18",2013,129509
"1796","Mujer","Cabrero","18",2014,104205
"1797","Mujer","Cabrero","18",2015,197590
"1798","Mujer","Calama","19",2010,210866
"1799","Mujer","Calama","19",2011,249201
"1800","Mujer","Calama","19",2012,301516
"1801","Mujer","Calama","19",2013,321330
"1802","Mujer","Calama","19",2014,300984
"1803","Mujer","Calama","19",2015,284006
"1804","Mujer","Calbuco","20",2010,95825
"1805","Mujer","Calbuco","20",2011,87456
"1806","Mujer","Calbuco","20",2012,196063
"1807","Mujer","Calbuco","20",2013,131610
"1808","Mujer","Calbuco","20",2014,186671
"1809","Mujer","Calbuco","20",2015,136069
"1810","Mujer","Caldera","21",2010,140137
"1811","Mujer","Caldera","21",2011,119874
"1812","Mujer","Caldera","21",2012,200000
"1813","Mujer","Caldera","21",2013,205841
"1814","Mujer","Caldera","21",2014,238617
"1815","Mujer","Caldera","21",2015,182300
"1816","Mujer","Calera","22",2010,146904
"1817","Mujer","Calera","22",2011,113374
"1818","Mujer","Calera","22",2012,122550
"1819","Mujer","Calera","22",2013,136224
"1820","Mujer","Calera","22",2014,202330
"1821","Mujer","Calera","22",2015,151181
"1822","Mujer","Calera de Tango","23",2010,87486
"1823","Mujer","Calera de Tango","23",2011,160773
"1824","Mujer","Calera de Tango","23",2012,72405
"1825","Mujer","Calera de Tango","23",2013,120163
"1826","Mujer","Calera de Tango","23",2014,121251
"1827","Mujer","Calera de Tango","23",2015,130530
"1828","Mujer","Calle Larga","24",2010,60059
"1829","Mujer","Calle Larga","24",2011,137861
"1830","Mujer","Calle Larga","24",2012,152854
"1831","Mujer","Calle Larga","24",2013,158881
"1832","Mujer","Calle Larga","24",2014,203788
"1833","Mujer","Calle Larga","24",2015,251019
"1834","Mujer","Camarones","25",2010,56214
"1835","Mujer","Camarones","25",2011,63319
"1836","Mujer","Camarones","25",2012,62585
"1837","Mujer","Camarones","25",2013,84114
"1838","Mujer","Canela","27",2010,128063
"1839","Mujer","Canela","27",2011,102585
"1840","Mujer","Canela","27",2012,100451
"1841","Mujer","Canela","27",2013,150202
"1842","Mujer","Canela","27",2014,100000
"1843","Mujer","Canela","27",2015,185746
"1844","Mujer","Cañete","28",2010,85000
"1845","Mujer","Cañete","28",2011,131578
"1846","Mujer","Cañete","28",2012,88709
"1847","Mujer","Cañete","28",2013,78086
"1848","Mujer","Cañete","28",2014,50000
"1849","Mujer","Cañete","28",2015,124600
"1850","Mujer","Carahue","29",2010,22907
"1851","Mujer","Carahue","29",2011,27591
"1852","Mujer","Carahue","29",2012,35072
"1853","Mujer","Carahue","29",2013,16507
"1854","Mujer","Carahue","29",2014,22482
"1855","Mujer","Carahue","29",2015,42421
"1856","Mujer","Cartagena","30",2010,60766
"1857","Mujer","Cartagena","30",2011,59808
