"","sex","isco","geography_name","geography_id","year","weighted_mean"
"914","Hombre","Trabajadores no calificados","Tarapacá",1,2012,277355.675077701
"915","Hombre","Trabajadores no calificados","Tarapacá",1,2013,312005.351251652
"916","Hombre","Trabajadores no calificados","Tarapacá",1,2014,339827.934802517
"917","Hombre","Trabajadores no calificados","Tarapacá",1,2015,268727.753424506
"918","Hombre","Trabajadores no calificados","Valparaíso",5,2010,186837.533422726
"919","Hombre","Trabajadores no calificados","Valparaíso",5,2011,209039.159518656
"920","Hombre","Trabajadores no calificados","Valparaíso",5,2012,239822.374722758
"921","Hombre","Trabajadores no calificados","Valparaíso",5,2013,273877.711763714
"922","Hombre","Trabajadores no calificados","Valparaíso",5,2014,283597.369770422
"923","Hombre","Trabajadores no calificados","Valparaíso",5,2015,298180.148849643
"924","Hombre","Trabajadores no calificados",NA,NA,2010,136826.094678938
"925","Hombre","Trabajadores no calificados",NA,NA,2011,172393.597352713
"926","Hombre","Trabajadores no calificados",NA,NA,2012,122241.811008292
"927","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",2,2010,188469.469200931
"928","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",2,2011,59417.072246514
"929","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",2,2012,92445.0511826372
"930","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",2,2013,300000
"931","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",2,2014,172720.530893572
"932","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",2,2015,506856.922900295
"933","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Araucanía",9,2010,41618.2749781116
"934","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Araucanía",9,2011,64124.8820258301
"935","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Araucanía",9,2012,65607.2833362673
"936","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Araucanía",9,2013,51811.8778552841
"937","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Araucanía",9,2014,59880.542206547
"938","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Araucanía",9,2015,66130.5103459073
"939","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica y Parinacota",15,2010,181899.56941538
"940","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica y Parinacota",15,2011,157954.918190067
"941","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica y Parinacota",15,2012,213756.768579659
"942","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica y Parinacota",15,2013,247639.105163049
"943","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica y Parinacota",15,2014,254534.327262741
"944","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica y Parinacota",15,2015,278167.029199841
"945","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Atacama",3,2010,132347.233198798
"946","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Atacama",3,2011,121602.866667986
"947","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Atacama",3,2012,212743.663633085
"948","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Atacama",3,2013,100636.240397651
"949","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Atacama",3,2014,161073.082003568
"950","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Atacama",3,2015,227779.22653716
"951","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",11,2010,187216.99225423
"952","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",11,2011,264144.563878582
"953","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",11,2012,126833.072530039
"954","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",11,2013,132002.556056049
"955","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",11,2014,133090.954242395
"956","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",11,2015,196961.775998063
"957","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bíobío",8,2010,82088.3042168945
"958","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bíobío",8,2011,93054.3246753407
"959","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bíobío",8,2012,85964.138999837
"960","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bíobío",8,2013,109510.546379873
"961","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bíobío",8,2014,136656.462177484
"962","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bíobío",8,2015,134495.728306734
"963","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coquimbo",4,2010,138184.237491156
"964","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coquimbo",4,2011,130012.249553073
"965","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coquimbo",4,2012,91754.1285171106
"966","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coquimbo",4,2013,146403.442440813
"967","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coquimbo",4,2014,241698.884687298
"968","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coquimbo",4,2015,160338.968466421
"969","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Lagos",10,2010,139483.371895339
"970","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Lagos",10,2011,137491.161881373
"971","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Lagos",10,2012,114970.422765639
"972","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Lagos",10,2013,139106.05347218
"973","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Lagos",10,2014,150051.686431462
"974","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Lagos",10,2015,275144.005585245
"975","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Ríos",14,2010,144063.682738662
"976","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Ríos",14,2011,101554.982681147
"977","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Ríos",14,2012,61984.7789728464
"978","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Ríos",14,2013,81739.0036969279
"979","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Ríos",14,2014,133718.41432687
"980","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Ríos",14,2015,158380.339786124
"981","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes",12,2010,102367.540954475
"982","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes",12,2011,80456.0565596623
"983","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes",12,2012,288828.639297026
"984","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes",12,2013,100000
"985","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes",12,2014,1000000
"986","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes",12,2015,893668.286256631
"987","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maule",7,2010,110936.472596128
"988","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maule",7,2011,137463.145145655
"989","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maule",7,2012,113912.616729901
"990","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maule",7,2013,103246.498534594
"991","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maule",7,2014,131935.812916435
"992","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maule",7,2015,372572.89311969
"993","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Metropolitana",13,2010,133916.549173244
"994","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Metropolitana",13,2011,189531.707107348
"995","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Metropolitana",13,2012,469383.856622164
"996","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Metropolitana",13,2013,201010.023551657
"997","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Metropolitana",13,2014,324882.589884285
"998","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Metropolitana",13,2015,345100.594970255
"999","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2010,325452.909284306
"1000","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2011,144316.568996664
"1001","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2012,138385.714410207
"1002","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2013,183159.302828115
"1003","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2014,275706.188155434
"1004","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2015,221535.804188605
"1005","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2010,170627.2617474
"1006","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2011,130655.552560973
"1007","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2012,112941.494528907
"1008","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2013,162922.626300037
"1009","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2014,155745.220625638
"1010","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2015,232241.902832765
"1011","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2010,105508.5890171
"1012","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2011,129274.18674755
"1013","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2012,130785.860742645
"1014","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2013,113561.941718927
"1015","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2014,142852.29002522
"1016","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2015,134312.459607306
"1017","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",NA,NA,2010,73486.2600489051
"1018","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",NA,NA,2011,119927.554884819
"1019","Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",NA,NA,2012,45763.1203886874
"1020","Mujer","Empleados de oficina","Antofagasta",2,2010,284073.421884653
"1021","Mujer","Empleados de oficina","Antofagasta",2,2011,336634.821213862
"1022","Mujer","Empleados de oficina","Antofagasta",2,2012,341524.531451616
"1023","Mujer","Empleados de oficina","Antofagasta",2,2013,406257.103707616
"1024","Mujer","Empleados de oficina","Antofagasta",2,2014,405593.384545885
"1025","Mujer","Empleados de oficina","Antofagasta",2,2015,426125.781935914
"1026","Mujer","Empleados de oficina","Araucanía",9,2010,243458.171011291
"1027","Mujer","Empleados de oficina","Araucanía",9,2011,216561.59637254
"1028","Mujer","Empleados de oficina","Araucanía",9,2012,333193.568028128
"1029","Mujer","Empleados de oficina","Araucanía",9,2013,306509.770600757
"1030","Mujer","Empleados de oficina","Araucanía",9,2014,315539.561533078
"1031","Mujer","Empleados de oficina","Araucanía",9,2015,376366.571692362
"1032","Mujer","Empleados de oficina","Arica y Parinacota",15,2010,263953.08532585
"1033","Mujer","Empleados de oficina","Arica y Parinacota",15,2011,277480.802516001
"1034","Mujer","Empleados de oficina","Arica y Parinacota",15,2012,278433.64045216
"1035","Mujer","Empleados de oficina","Arica y Parinacota",15,2013,281045.79637406
"1036","Mujer","Empleados de oficina","Arica y Parinacota",15,2014,369379.382363554
"1037","Mujer","Empleados de oficina","Arica y Parinacota",15,2015,374648.975441916
"1038","Mujer","Empleados de oficina","Atacama",3,2010,291442.05502692
"1039","Mujer","Empleados de oficina","Atacama",3,2011,348595.229588244
"1040","Mujer","Empleados de oficina","Atacama",3,2012,306354.529242249
"1041","Mujer","Empleados de oficina","Atacama",3,2013,360081.32842513
"1042","Mujer","Empleados de oficina","Atacama",3,2014,358385.155727254
"1043","Mujer","Empleados de oficina","Atacama",3,2015,403817.216128651
"1044","Mujer","Empleados de oficina","Aysén",11,2010,328901.129899493
"1045","Mujer","Empleados de oficina","Aysén",11,2011,361072.337804337
"1046","Mujer","Empleados de oficina","Aysén",11,2012,403917.653465749
"1047","Mujer","Empleados de oficina","Aysén",11,2013,476686.271857799
"1048","Mujer","Empleados de oficina","Aysén",11,2014,421223.32405911
"1049","Mujer","Empleados de oficina","Aysén",11,2015,508739.966570403
"1050","Mujer","Empleados de oficina","Bíobío",8,2010,286847.932761548
"1051","Mujer","Empleados de oficina","Bíobío",8,2011,263376.409676003
"1052","Mujer","Empleados de oficina","Bíobío",8,2012,281071.935074335
"1053","Mujer","Empleados de oficina","Bíobío",8,2013,314480.20289408
"1054","Mujer","Empleados de oficina","Bíobío",8,2014,337991.033989574
"1055","Mujer","Empleados de oficina","Bíobío",8,2015,334994.180902001
"1056","Mujer","Empleados de oficina","Coquimbo",4,2010,265564.527431133
"1057","Mujer","Empleados de oficina","Coquimbo",4,2011,232251.72394581
"1058","Mujer","Empleados de oficina","Coquimbo",4,2012,271403.131691919
"1059","Mujer","Empleados de oficina","Coquimbo",4,2013,328560.856208879
"1060","Mujer","Empleados de oficina","Coquimbo",4,2014,386702.875888556
"1061","Mujer","Empleados de oficina","Coquimbo",4,2015,373931.92760063
"1062","Mujer","Empleados de oficina","Los Lagos",10,2010,277619.000247758
"1063","Mujer","Empleados de oficina","Los Lagos",10,2011,317024.551583052
"1064","Mujer","Empleados de oficina","Los Lagos",10,2012,334168.779618174
"1065","Mujer","Empleados de oficina","Los Lagos",10,2013,370106.02623327
"1066","Mujer","Empleados de oficina","Los Lagos",10,2014,347110.981111116
"1067","Mujer","Empleados de oficina","Los Lagos",10,2015,343353.566928005
"1068","Mujer","Empleados de oficina","Los Ríos",14,2010,320330.266203799
"1069","Mujer","Empleados de oficina","Los Ríos",14,2011,293719.940927206
"1070","Mujer","Empleados de oficina","Los Ríos",14,2012,320776.819131351
"1071","Mujer","Empleados de oficina","Los Ríos",14,2013,339824.279930708
"1072","Mujer","Empleados de oficina","Los Ríos",14,2014,364075.053727599
"1073","Mujer","Empleados de oficina","Los Ríos",14,2015,464009.262917574
"1074","Mujer","Empleados de oficina","Magallanes",12,2010,317845.640482905
"1075","Mujer","Empleados de oficina","Magallanes",12,2011,401661.629667077
"1076","Mujer","Empleados de oficina","Magallanes",12,2012,662379.060315687
"1077","Mujer","Empleados de oficina","Magallanes",12,2013,523536.502531192
"1078","Mujer","Empleados de oficina","Magallanes",12,2014,425878.235897501
"1079","Mujer","Empleados de oficina","Magallanes",12,2015,675711.037904397
"1080","Mujer","Empleados de oficina","Maule",7,2010,226237.732450193
"1081","Mujer","Empleados de oficina","Maule",7,2011,288212.572794124
"1082","Mujer","Empleados de oficina","Maule",7,2012,284221.609984207
"1083","Mujer","Empleados de oficina","Maule",7,2013,268572.397293261
"1084","Mujer","Empleados de oficina","Maule",7,2014,288298.339229157
"1085","Mujer","Empleados de oficina","Maule",7,2015,316400.176067595
"1086","Mujer","Empleados de oficina","Metropolitana",13,2010,286490.702957031
"1087","Mujer","Empleados de oficina","Metropolitana",13,2011,325771.363713312
"1088","Mujer","Empleados de oficina","Metropolitana",13,2012,354637.264079704
"1089","Mujer","Empleados de oficina","Metropolitana",13,2013,390031.584886445
"1090","Mujer","Empleados de oficina","Metropolitana",13,2014,387811.396454525
"1091","Mujer","Empleados de oficina","Metropolitana",13,2015,412499.322590367
"1092","Mujer","Empleados de oficina","O'Higgins",6,2010,301363.680177367
"1093","Mujer","Empleados de oficina","O'Higgins",6,2011,291183.411232334
"1094","Mujer","Empleados de oficina","O'Higgins",6,2012,326254.72295472
"1095","Mujer","Empleados de oficina","O'Higgins",6,2013,341859.3762251
"1096","Mujer","Empleados de oficina","O'Higgins",6,2014,323694.430426548
"1097","Mujer","Empleados de oficina","O'Higgins",6,2015,409002.75670832
"1098","Mujer","Empleados de oficina","Tarapacá",1,2010,320641.045556078
"1099","Mujer","Empleados de oficina","Tarapacá",1,2011,416533.468080073
"1100","Mujer","Empleados de oficina","Tarapacá",1,2012,369114.883908904
"1101","Mujer","Empleados de oficina","Tarapacá",1,2013,377563.488257779
"1102","Mujer","Empleados de oficina","Tarapacá",1,2014,415993.258707501
"1103","Mujer","Empleados de oficina","Tarapacá",1,2015,423281.603962968
"1104","Mujer","Empleados de oficina","Valparaíso",5,2010,265977.487428424
"1105","Mujer","Empleados de oficina","Valparaíso",5,2011,263525.002842832
"1106","Mujer","Empleados de oficina","Valparaíso",5,2012,310657.328053773
"1107","Mujer","Empleados de oficina","Valparaíso",5,2013,329391.421777999
"1108","Mujer","Empleados de oficina","Valparaíso",5,2014,365935.183134627
"1109","Mujer","Empleados de oficina","Valparaíso",5,2015,383056.195530991
"1110","Mujer","Empleados de oficina",NA,NA,2010,112321.170744555
"1111","Mujer","Empleados de oficina",NA,NA,2012,256150.128865979
"1112","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Antofagasta",2,2011,1183641.31099701
"1113","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Araucanía",9,2011,413494.720543104
"1114","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Arica y Parinacota",15,2011,534484.181363537
"1115","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Atacama",3,2011,1431368.39885105
"1116","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Aysén",11,2011,812736.127782065
"1117","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Bíobío",8,2011,966136.902938662
"1118","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Coquimbo",4,2011,751112.613384909
"1119","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Los Lagos",10,2011,811449.020999245
"1120","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Los Ríos",14,2011,997859.927425785
"1121","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Magallanes",12,2011,1128734.62273349
"1122","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Maule",7,2011,740817.510107558
"1123","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Metropolitana",13,2011,1221934.04618836
"1124","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","O'Higgins",6,2011,1373943.25886124
"1125","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Tarapacá",1,2011,1245488.70129657
"1126","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Valparaíso",5,2011,647953.412531661
"1127","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta",2,2012,617396.397362093
"1128","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta",2,2013,653274.737292407
"1129","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta",2,2014,1021576.13395731
"1130","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta",2,2015,736790.906857094
"1131","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Araucanía",9,2012,1053808.70973685
"1132","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Araucanía",9,2013,865438.822724902
"1133","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Araucanía",9,2014,669036.309840227
"1134","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Araucanía",9,2015,653411.31824611
"1135","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica y Parinacota",15,2012,1016392.47721134
"1136","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica y Parinacota",15,2013,3673991.25950787
"1137","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica y Parinacota",15,2014,1100848.37867172
"1138","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica y Parinacota",15,2015,584930.612308192
"1139","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Atacama",3,2012,609836.96474343
"1140","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Atacama",3,2013,518161.372381004
"1141","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Atacama",3,2014,1274491.51745643
"1142","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Atacama",3,2015,787983.987775108
"1143","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén",11,2012,735188.215127257
"1144","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén",11,2013,753083.237425231
"1145","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén",11,2014,1206176.40870084
"1146","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén",11,2015,788200.748757877
"1147","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío",8,2012,905522.378815871
"1148","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío",8,2013,953663.532112453
"1149","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío",8,2014,1182104.72087902
"1150","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío",8,2015,1067318.844853
"1151","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coquimbo",4,2012,1014009.4706039
"1152","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coquimbo",4,2013,855064.766256304
"1153","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coquimbo",4,2014,817886.925547184
"1154","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coquimbo",4,2015,681443.789398377
"1155","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Lagos",10,2012,1031306.13531741
"1156","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Lagos",10,2013,1332912.87256598
"1157","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Lagos",10,2014,1281201.25239828
"1158","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Lagos",10,2015,1081104.11402545
"1159","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Ríos",14,2012,618852.680873372
"1160","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Ríos",14,2013,608363.279071476
"1161","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Ríos",14,2014,1329516.9491321
"1162","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Ríos",14,2015,2434272.573759
"1163","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes",12,2012,748594.680207435
"1164","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes",12,2013,1264582.19518247
"1165","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes",12,2014,1238930.26032312
"1166","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes",12,2015,1369980.77101919
"1167","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maule",7,2012,655523.940560549
"1168","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maule",7,2013,591189.734949135
"1169","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maule",7,2014,1062028.25715933
"1170","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maule",7,2015,764706.697037241
"1171","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Metropolitana",13,2012,1546375.9834611
"1172","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Metropolitana",13,2013,1303912.21313241
"1173","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Metropolitana",13,2014,1423816.84071074
"1174","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Metropolitana",13,2015,1707678.7092803
"1175","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","O'Higgins",6,2012,1485279.6003138
"1176","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","O'Higgins",6,2013,922042.996223961
"1177","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","O'Higgins",6,2014,759398.323989745
"1178","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","O'Higgins",6,2015,742394.069367222
"1179","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Tarapacá",1,2012,561672.182517252
"1180","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Tarapacá",1,2013,939091.99708163
"1181","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Tarapacá",1,2014,1603725.75674302
"1182","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Tarapacá",1,2015,1465168.76840353
"1183","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Valparaíso",5,2012,937167.545789982
"1184","Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Valparaíso",5,2013,1101637.41960265
